idx,NpcGuid,ItemNo,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,CP
1702,CFF71CC5-734D-4970-ABD5-57A61E544162,340210150,50900010,32,50900020,16,50900030,16,50900040,8,50900050,8,0
1703,CFF71CC5-734D-4970-ABD5-57A61E544162,340310150,50900010,32,50900020,16,50900030,16,50900040,8,50900050,8,0
1704,CFF71CC5-734D-4970-ABD5-57A61E544162,340410150,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
1705,CFF71CC5-734D-4970-ABD5-57A61E544162,340510150,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
1706,CFF71CC5-734D-4970-ABD5-57A61E544162,340610150,50900010,15,50900020,8,50900030,8,50900040,4,50900050,4,0
1707,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330110110,49000550,3,0,0,0,0,0,0,0,0,4000
1708,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330110140,49000550,4,0,0,0,0,0,0,0,0,6000
1709,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330110170,49000550,5,0,0,0,0,0,0,0,0,8500
1710,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330110200,49000550,6,0,0,0,0,0,0,0,0,11000
1711,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330110230,49000550,9,0,0,0,0,0,0,0,0,17000
1712,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330210110,49000550,3,0,0,0,0,0,0,0,0,4000
1713,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330210140,49000550,4,0,0,0,0,0,0,0,0,6000
1714,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330210170,49000550,5,0,0,0,0,0,0,0,0,8500
1715,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330210200,49000550,6,0,0,0,0,0,0,0,0,11000
1716,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330210230,49000550,9,0,0,0,0,0,0,0,0,17000
1717,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330310110,49000550,3,0,0,0,0,0,0,0,0,4000
1718,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330310140,49000550,4,0,0,0,0,0,0,0,0,6000
1719,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330310170,49000550,5,0,0,0,0,0,0,0,0,8500
1720,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330310200,49000550,6,0,0,0,0,0,0,0,0,11000
1721,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330310230,49000550,9,0,0,0,0,0,0,0,0,17000
1722,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330410110,49000550,1,0,0,0,0,0,0,0,0,2000
1723,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330410140,49000550,2,0,0,0,0,0,0,0,0,3000
1724,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330410170,49000550,2,0,0,0,0,0,0,0,0,4000
1725,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330410200,49000550,4,0,0,0,0,0,0,0,0,7000
1726,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330410230,49000550,6,0,0,0,0,0,0,0,0,11000
1727,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330510110,49000550,1,0,0,0,0,0,0,0,0,2000
1728,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330510140,49000550,2,0,0,0,0,0,0,0,0,3000
1729,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330510170,49000550,2,0,0,0,0,0,0,0,0,4000
1730,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330510200,49000550,4,0,0,0,0,0,0,0,0,7000
1731,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330510230,49000550,6,0,0,0,0,0,0,0,0,11000
1732,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330610110,49000550,1,0,0,0,0,0,0,0,0,2000
1733,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330610140,49000550,2,0,0,0,0,0,0,0,0,3000
1734,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330610170,49000550,2,0,0,0,0,0,0,0,0,4000
1735,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330610200,49000550,4,0,0,0,0,0,0,0,0,7000
1736,D596A6B3-07E0-4F4B-BCD2-8A4A67B21C92,330610230,49000550,6,0,0,0,0,0,0,0,0,11000
1737,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141100090,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1738,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141200090,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1739,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141300090,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1740,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141400090,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1741,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141500090,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1742,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,141600090,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1743,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142100070,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1744,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142200070,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1745,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142300070,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1746,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142400070,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1747,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142500070,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1748,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,142600070,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1749,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143100090,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1750,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143200090,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1751,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143300090,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1752,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143400090,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1753,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143500090,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1754,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,143600090,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1755,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144100070,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1756,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144200070,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1757,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144300070,50900010,5,50900020,10,50900030,10,50900040,19,50900050,5,0
1758,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144400070,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1759,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144500070,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1760,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,144600070,50900010,2,50900020,5,50900030,5,50900040,10,50900050,2,0
1761,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145100090,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1762,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145200090,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1763,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145300090,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1764,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145400090,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1765,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145500090,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1766,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,145600090,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1767,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146100070,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1768,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146200070,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1769,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146300070,50900010,10,50900020,19,50900030,5,50900040,10,50900050,5,0
1770,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146400070,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1771,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146500070,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1772,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,146600070,50900010,5,50900020,10,50900030,2,50900040,5,50900050,2,0
1773,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147100090,50900010,10,50900020,5,50900030,19,50900040,10,50900050,5,0
1774,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147200090,50900010,10,50900020,5,50900030,19,50900040,10,50900050,5,0
1775,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147300090,50900010,10,50900020,5,50900030,19,50900040,10,50900050,5,0
1776,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147400090,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1777,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147500090,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1778,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,147600090,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1779,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148100070,50900010,10,50900020,5,50900030,19,50900040,10,50900050,5,0
1780,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148200070,50900010,10,50900020,5,50900030,19,50900040,10,50900050,5,0
1781,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148300070,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1782,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148400070,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1783,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148500070,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1784,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,148600070,50900010,5,50900020,2,50900030,10,50900040,5,50900050,2,0
1785,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330110060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1786,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330210060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1787,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330310060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1788,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330410060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1789,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330510060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1790,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,330610060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1791,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340110060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1792,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340210060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1793,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340310060,50900010,19,50900020,10,50900030,10,50900040,5,50900050,5,0
1794,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340410060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1795,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340510060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1796,D6913BC4-C3B7-415F-A4B8-D18F524FDE2B,340610060,50900010,10,50900020,5,50900030,5,50900040,2,50900050,2,0
1797,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340110110,49000550,3,0,0,0,0,0,0,0,0,4000
1798,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340110140,49000550,4,0,0,0,0,0,0,0,0,6000
1799,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340110170,49000550,5,0,0,0,0,0,0,0,0,8500
1800,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340110200,49000550,6,0,0,0,0,0,0,0,0,11000
1801,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340110230,49000550,9,0,0,0,0,0,0,0,0,17000
1802,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340210110,49000550,3,0,0,0,0,0,0,0,0,4000
1803,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340210140,49000550,4,0,0,0,0,0,0,0,0,6000
1804,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340210170,49000550,5,0,0,0,0,0,0,0,0,8500
1805,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340210200,49000550,6,0,0,0,0,0,0,0,0,11000
1806,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340210230,49000550,9,0,0,0,0,0,0,0,0,17000
1807,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340310110,49000550,3,0,0,0,0,0,0,0,0,4000
1808,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340310140,49000550,4,0,0,0,0,0,0,0,0,6000
1809,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340310170,49000550,5,0,0,0,0,0,0,0,0,8500
1810,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340310200,49000550,6,0,0,0,0,0,0,0,0,11000
1811,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340310230,49000550,9,0,0,0,0,0,0,0,0,17000
1812,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340410110,49000550,1,0,0,0,0,0,0,0,0,2000
1813,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340410140,49000550,2,0,0,0,0,0,0,0,0,3000
1814,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340410170,49000550,2,0,0,0,0,0,0,0,0,4000
1815,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340410200,49000550,4,0,0,0,0,0,0,0,0,7000
1816,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340410230,49000550,6,0,0,0,0,0,0,0,0,11000
1817,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340510110,49000550,1,0,0,0,0,0,0,0,0,2000
1818,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340510140,49000550,2,0,0,0,0,0,0,0,0,3000
1819,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340510170,49000550,2,0,0,0,0,0,0,0,0,4000
1820,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340510200,49000550,4,0,0,0,0,0,0,0,0,7000
1821,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340510230,49000550,6,0,0,0,0,0,0,0,0,11000
1822,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340610110,49000550,1,0,0,0,0,0,0,0,0,2000
1823,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340610140,49000550,2,0,0,0,0,0,0,0,0,3000
1824,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340610170,49000550,2,0,0,0,0,0,0,0,0,4000
1825,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340610200,49000550,4,0,0,0,0,0,0,0,0,7000
1826,D9974FA9-5FE8-46E9-BBC9-A0BC39021AFB,340610230,49000550,6,0,0,0,0,0,0,0,0,11000
1827,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141100120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1828,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141200120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1829,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141300120,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1830,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141400120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1831,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141500120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1832,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,141600120,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1833,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142100100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1834,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142200100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1835,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142300100,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1836,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142400100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1837,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142500100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1838,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,142600100,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1839,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143100120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1840,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143200120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1841,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143300120,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1842,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143400120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1843,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143500120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1844,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,143600120,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1845,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144100100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1846,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144200100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1847,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144300100,50900010,6,50900020,12,50900030,12,50900040,24,50900050,6,0
1848,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144400100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1849,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144500100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1850,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,144600100,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1851,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145100120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1852,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145200120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1853,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145300120,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1854,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145400120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1855,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145500120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1856,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,145600120,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1857,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146100100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1858,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146200100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1859,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146300100,50900010,12,50900020,24,50900030,6,50900040,12,50900050,6,0
1860,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146400100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1861,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146500100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1862,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,146600100,50900010,6,50900020,12,50900030,3,50900040,6,50900050,3,0
1863,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147100120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1864,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147200120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1865,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147300120,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1866,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147400120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1867,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147500120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1868,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,147600120,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1869,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148100100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1870,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148200100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1871,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148300100,50900010,12,50900020,6,50900030,24,50900040,12,50900050,6,0
1872,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148400100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1873,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148500100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1874,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,148600100,50900010,6,50900020,3,50900030,12,50900040,6,50900050,3,0
1875,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1876,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1877,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1878,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1879,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1880,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,330610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1881,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340110090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1882,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340210090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1883,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340310090,50900010,24,50900020,12,50900030,12,50900040,6,50900050,6,0
1884,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340410090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1885,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340510090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1886,E5B2D1FC-826B-4745-8DB0-2441CA7B5500,340610090,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1887,E7D192D1-196A-4998-A8D4-82EE2638898F,141100030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1888,E7D192D1-196A-4998-A8D4-82EE2638898F,141200030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1889,E7D192D1-196A-4998-A8D4-82EE2638898F,141300030,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1890,E7D192D1-196A-4998-A8D4-82EE2638898F,141400030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1891,E7D192D1-196A-4998-A8D4-82EE2638898F,141500030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1892,E7D192D1-196A-4998-A8D4-82EE2638898F,141600030,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1893,E7D192D1-196A-4998-A8D4-82EE2638898F,142100010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1894,E7D192D1-196A-4998-A8D4-82EE2638898F,142200010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1895,E7D192D1-196A-4998-A8D4-82EE2638898F,142300010,50900010,12,50900020,6,50900030,6,50900040,3,50900050,3,0
1896,E7D192D1-196A-4998-A8D4-82EE2638898F,142400010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1897,E7D192D1-196A-4998-A8D4-82EE2638898F,142500010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1898,E7D192D1-196A-4998-A8D4-82EE2638898F,142600010,50900010,6,50900020,3,50900030,3,50900040,2,50900050,2,0
1899,E7D192D1-196A-4998-A8D4-82EE2638898F,143100030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1900,E7D192D1-196A-4998-A8D4-82EE2638898F,143200030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1901,E7D192D1-196A-4998-A8D4-82EE2638898F,143300030,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1902,E7D192D1-196A-4998-A8D4-82EE2638898F,143400030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
1903,E7D192D1-196A-4998-A8D4-82EE2638898F,143500030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
1904,E7D192D1-196A-4998-A8D4-82EE2638898F,143600030,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
1905,E7D192D1-196A-4998-A8D4-82EE2638898F,144100010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1906,E7D192D1-196A-4998-A8D4-82EE2638898F,144200010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1907,E7D192D1-196A-4998-A8D4-82EE2638898F,144300010,50900010,3,50900020,6,50900030,6,50900040,12,50900050,3,0
1908,E7D192D1-196A-4998-A8D4-82EE2638898F,144400010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
1909,E7D192D1-196A-4998-A8D4-82EE2638898F,144500010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
1910,E7D192D1-196A-4998-A8D4-82EE2638898F,144600010,50900010,2,50900020,3,50900030,3,50900040,6,50900050,2,0
