f_NationCodeStr,MonsterNo,Name,Memo,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,Abil11,Abil12,Abil13,Abil14,Abil15
0,6902802,6902800,[RQ] Twin LV2,100020,100021,6902800,6902810,6902820,6902830,0,0,0,0,0,0,0,0,0
0,6902803,6902800,[RQ] Twin LV3,100030,100031,6902800,6902810,6902820,6902830,0,0,0,0,0,0,0,0,0
0,6902804,6902800,[RQ] Twin LV4,100040,100041,6902800,6902810,6902820,6902830,0,0,0,0,0,0,0,0,0
0,6902805,6902800,(디펜스)쌍둥이  레벨1,100010,100011,6902800,6902801,6902802,6902803,76902800,0,0,66902800,0,0,0,0,0
0,6902806,6902800,(디펜스)쌍둥이  레벨2,100020,100021,6902800,6902801,6902802,6902803,76902800,0,0,66902800,0,0,0,0,0
0,6902807,6902800,(디펜스)쌍둥이  레벨3(강화),20100030,20100031,6902800,6902801,6902802,6902803,76902800,0,0,66902800,0,0,0,0,0
0,6902808,6902800,(디펜스)쌍둥이  레벨4(강화),20100040,20100041,6902800,6902801,6902802,6902803,76902800,0,0,66902800,0,0,0,0,0
0,6902900,6902900,[RQ] Eggman Base,100010,100011,6902900,6902910,6902920,6902930,0,0,0,0,0,0,0,0,0
0,6902901,6902900,[RQ] Eggman LV1,100010,100011,6902900,6902910,6902920,6902930,0,0,0,0,0,0,0,0,0
0,6902902,6902900,[RQ] Eggman LV2,100020,100021,6902900,6902910,6902920,6902930,0,0,0,0,0,0,0,0,0
0,6902903,6902900,[RQ] Eggman LV3,100030,100031,6902900,6902910,6902920,6902930,0,0,0,0,0,0,0,0,0
0,6902904,6902900,[RQ] Eggman LV4,100040,100041,6902900,6902910,6902920,6902930,0,0,0,0,0,0,0,0,0
0,6902905,6902900,(디펜스)계란맨  레벨1,100010,100011,6902900,6902901,6902902,6902903,76902900,0,0,66902900,0,0,0,0,0
0,6902906,6902900,(디펜스)계란맨  레벨2,100020,100021,6902900,6902901,6902902,6902903,76902900,0,0,66902900,0,0,0,0,0
0,6902907,6902900,(디펜스)계란맨  레벨3(강화),20100030,20100031,6902900,6902901,6902902,6902903,76902900,0,0,66902900,0,0,0,0,0
0,6902908,6902900,(디펜스)계란맨  레벨4(강화),20100040,20100041,6902900,6902901,6902902,6902903,76902900,0,0,66902900,0,0,0,0,0
0,6903000,6903000,[RQ] Caterpillar Base,100010,100011,6903000,6903010,6903020,6903030,0,0,0,0,0,0,0,0,0
0,6903001,6903000,[RQ] Caterpillar  LV1,100010,100011,6903000,6903010,6903020,6903030,0,0,0,0,0,0,0,0,0
0,6903002,6903000,[RQ] Caterpillar  LV2,100020,100021,6903000,6903010,6903020,6903030,0,0,0,0,0,0,0,0,0
0,6903003,6903000,[RQ] Caterpillar  LV3,100030,100031,6903000,6903010,6903020,6903030,0,0,0,0,0,0,0,0,0
0,6903004,6903000,[RQ] Caterpillar  LV4,100040,100041,6903000,6903010,6903020,6903030,0,0,0,0,0,0,0,0,0
0,6903005,6903000,(디펜스)애벌래  레벨1,100010,100011,6903000,6903001,6903002,6903003,76903000,0,0,66903000,0,0,0,0,0
0,6903006,6903000,(디펜스)애벌래  레벨2,100020,100021,6903000,6903001,6903002,6903003,76903000,0,0,66903000,0,0,0,0,0
0,6903007,6903000,(디펜스)애벌래  레벨3(강화),20100030,20100031,6903000,6903001,6903002,6903003,76903000,0,0,66903000,0,0,0,0,0
0,6903008,6903000,(디펜스)애벌래  레벨4(강화),20100040,20100041,6903000,6903001,6903002,6903003,76903000,0,0,66903000,0,0,0,0,0
0,6903100,6903100,[RQ] Frog Bag Base,100010,100011,6903100,6903110,6903120,6903130,0,0,0,0,0,0,0,0,0
0,6903101,6903100,[RQ] Frog Bag LV1,100010,100011,6903100,6903110,6903120,6903130,0,0,0,0,0,0,0,0,0
0,6903102,6903100,[RQ] Frog Bag LV2,100020,100021,6903100,6903110,6903120,6903130,0,0,0,0,0,0,0,0,0
0,6903103,6903100,[RQ] Frog Bag LV3,100030,100031,6903100,6903110,6903120,6903130,0,0,0,0,0,0,0,0,0
0,6903104,6903100,[RQ] Frog Bag LV4,100040,100041,6903100,6903110,6903120,6903130,0,0,0,0,0,0,0,0,0
0,6903105,6903100,(디펜스)개구리  레벨1,100010,100011,6903100,6903101,6903102,6903103,76903100,0,0,66903100,0,0,0,0,0
0,6903106,6903100,(디펜스)개구리  레벨2,100020,100021,6903100,6903101,6903102,6903103,76903100,0,0,66903100,0,0,0,0,0
0,6903107,6903100,(디펜스)개구리  레벨3(강화),20100030,20100031,6903100,6903101,6903102,6903103,76903100,0,0,66903100,0,0,0,0,0
0,6903108,6903100,(디펜스)개구리  레벨4(강화),20100040,20100041,6903100,6903101,6903102,6903103,76903100,0,0,66903100,0,0,0,0,0
0,6903200,6903200,[RQ] Mouse Base,100010,100011,6903200,6903210,6903220,6903230,0,0,0,0,0,0,0,0,0
0,6903201,6903200,[RQ] Mouse LV1,100010,100011,6903200,6903210,6903220,6903230,0,0,0,0,0,0,0,0,0
0,6903202,6903200,[RQ] Mouse LV2,100020,100021,6903200,6903210,6903220,6903230,0,0,0,0,0,0,0,0,0
0,6903203,6903200,[RQ] Mouse LV3,100030,100031,6903200,6903210,6903220,6903230,0,0,0,0,0,0,0,0,0
0,6903204,6903200,[RQ] Mouse LV4,100040,100041,6903200,6903210,6903220,6903230,0,0,0,0,0,0,0,0,0
0,6903205,6903200,(디펜스)생쥐  레벨1,100010,100011,6903200,6903201,6903202,6903203,76903200,0,0,66903200,0,0,0,0,0
0,6903206,6903200,(디펜스)생쥐  레벨2,100020,100021,6903200,6903201,6903202,6903203,76903200,0,0,66903200,0,0,0,0,0
0,6903207,6903200,(디펜스)생쥐  레벨3(강화),20100030,20100031,6903200,6903201,6903202,6903203,76903200,0,0,66903200,0,0,0,0,0
0,6903208,6903200,(디펜스)생쥐  레벨4(강화),20100040,20100041,6903200,6903201,6903202,6903203,76903200,0,0,66903200,0,0,0,0,0
0,6903300,6903300,[RQ] Hatter Base,100010,100011,6903300,6903310,6903320,6903330,0,0,0,0,0,0,0,0,0
0,6903301,6903300,[RQ] Hatter LV1,100010,100011,6903300,6903310,6903320,6903330,0,0,0,0,0,0,0,0,0
0,6903302,6903300,[RQ] Hatter LV2,100020,100021,6903300,6903310,6903320,6903330,0,0,0,0,0,0,0,0,0
0,6903303,6903300,[RQ] Hatter LV3,100030,100031,6903300,6903310,6903320,6903330,0,0,0,0,0,0,0,0,0
0,6903304,6903300,[RQ] Hatter LV4,100040,100041,6903300,6903310,6903320,6903330,0,0,0,0,0,0,0,0,0
0,6903305,6903300,(디펜스)모자장수  레벨1,100010,100011,6903300,6903301,6903302,6903303,76903300,0,0,66903300,0,0,0,0,0
0,6903306,6903300,(디펜스)모자장수  레벨2,100020,100021,6903300,6903301,6903302,6903303,76903300,0,0,66903300,0,0,0,0,0
0,6903307,6903300,(디펜스)모자장수  레벨3(강화),20100030,20100031,6903300,6903301,6903302,6903303,76903300,0,0,66903300,0,0,0,0,0
0,6903308,6903300,(디펜스)모자장수  레벨4(강화),20100040,20100041,6903300,6903301,6903302,6903303,76903300,0,0,66903300,0,0,0,0,0
0,6903400,6903400,근위병 J  기준,10100010,10100011,6903400,6903410,6903402,6903403,76903400,0,0,66903400,0,0,0,0,0
0,6903401,6903400,근위병 J   LV1,10100010,10100011,6903400,6903410,6903420,6903430,76903400,0,0,0,0,0,0,0,0
0,6903402,6903400,근위병 J   LV2,10100020,10100021,6903400,6903410,6903420,6903430,76903400,0,0,0,0,0,0,0,0
0,6903403,6903400,근위병 J   LV3,10100030,10100031,6903400,6903410,6903420,6903430,76903400,0,0,0,0,0,0,0,0
0,6903404,6903400,근위병 J   LV4,10100040,10100041,6903400,6903410,6903420,6903430,76903400,0,0,0,0,0,0,0,0
0,6903405,6903400,(디펜스)(정예)근위병 J  레벨1,10100010,10100011,6903400,6903401,6903402,6903403,76903400,0,0,66903400,0,0,0,0,0
0,6903406,6903400,(디펜스)(정예)근위병 J  레벨2,10100020,10100021,6903400,6903401,6903402,6903403,76903400,0,0,66903400,0,0,0,0,0
0,6903407,6903400,(디펜스)(정예)근위병 J  레벨3,10100030,10100031,6903400,6903401,6903402,6903403,76903400,0,0,66903400,0,0,0,0,0
0,6903408,6903400,(디펜스)(정예)근위병 J  레벨4,10100040,10100041,6903400,6903401,6903402,6903403,76903400,0,0,66903400,0,0,0,0,0
0,6903500,6903500,근위병 Q  기준,10100010,10100011,6903500,6903510,6903502,6903503,76903500,0,0,66903500,0,0,0,0,0
0,6903501,6903500,근위병 Q   LV1,10100010,10100011,6903500,6903510,6903520,6903530,76903500,0,0,0,0,0,0,0,0
0,6903502,6903500,근위병 Q   LV2,10100020,10100021,6903500,6903510,6903520,6903530,76903500,0,0,0,0,0,0,0,0
0,6903503,6903500,근위병 Q   LV3,10100030,10100031,6903500,6903510,6903520,6903530,76903500,0,0,0,0,0,0,0,0
0,6903504,6903500,근위병 Q   LV4,10100040,10100041,6903500,6903510,6903520,6903530,76903500,0,0,0,0,0,0,0,0
0,6903505,6903500,(디펜스)(정예)근위병 Q  레벨1,10100010,10100011,6903500,6903501,6903502,6903503,76903500,0,0,66903500,0,0,0,0,0
0,6903506,6903500,(디펜스)(정예)근위병 Q  레벨2,10100020,10100021,6903500,6903501,6903502,6903503,76903500,0,0,66903500,0,0,0,0,0
0,6903507,6903500,(디펜스)(정예)근위병 Q  레벨3,10100030,10100031,6903500,6903501,6903502,6903503,76903500,0,0,66903500,0,0,0,0,0
0,6903508,6903500,(디펜스)(정예)근위병 Q  레벨4,10100040,10100041,6903500,6903501,6903502,6903503,76903500,0,0,66903500,0,0,0,0,0
0,6903600,6903600,근위병 K  기준,10100010,10100011,6903600,6903610,6903602,6903603,76903600,0,0,66903600,0,0,0,0,0
0,6903601,6903600,근위병 K   LV1,10100010,10100011,6903600,6903610,6903620,6903630,76903600,0,0,0,0,0,0,0,0
0,6903602,6903600,근위병 K   LV2,10100020,10100021,6903600,6903610,6903620,6903630,76903600,0,0,0,0,0,0,0,0
0,6903603,6903600,근위병 K   LV3,10100030,10100031,6903600,6903610,6903620,6903630,76903600,0,0,0,0,0,0,0,0
0,6903604,6903600,근위병 K   LV4,10100040,10100041,6903600,6903610,6903620,6903630,76903600,0,0,0,0,0,0,0,0
0,6903605,6903600,(디펜스)(정예)근위병 K  레벨1,10100010,10100011,6903600,6903601,6903602,6903603,76903600,0,0,66903600,0,0,0,0,0
0,6903606,6903600,(디펜스)(정예)근위병 K  레벨2,10100020,10100021,6903600,6903601,6903602,6903603,76903600,0,0,66903600,0,0,0,0,0
0,6903607,6903600,(디펜스)(정예)근위병 K  레벨3,10100030,10100031,6903600,6903601,6903602,6903603,76903600,0,0,66903600,0,0,0,0,0
0,6903608,6903600,(디펜스)(정예)근위병 K  레벨4,10100040,10100041,6903600,6903601,6903602,6903603,76903600,0,0,66903600,0,0,0,0,0
0,6903700,6903700,하트퀸 (보스)  기준,10100040,10100041,6903700,6903701,6903702,6903703,76903700,0,0,66903700,0,0,0,0,0
0,6903701,6903700,하트퀸 (보스)  레벨,10100040,10100041,6903700,6903701,6903702,6903703,76903700,0,0,66903700,0,0,0,0,0
0,7000900,6000900,라발론(기본),10100470,10100471,7000900,0,7000920,7000930,0,0,0,7000990,7000960,0,0,0,0
0,7000901,6000900,마그마 드레이크 라발론 LV47,10100470,10100471,7000900,0,7000920,7000930,0,0,0,7000990,7000960,0,0,0,0
0,7000902,6000902,마력포(라발론 던전),6000912,6000913,6000909,6000910,6000911,6000914,0,0,0,0,0,0,0,0,0
0,7000930,6000930,아람 LV80,10100800,10100801,7000902,0,7000920,7000932,0,0,0,7000992,7000962,0,0,0,0
0,7000940,6000940,무티샤(쿤다라 사원 보스),10100550,10100551,6000940,6000941,6000942,6000943,7000940,6000944,0,66000940,0,0,0,0,0
0,7014300,6014300,스켈레틱 (기본),20100410,20100411,7014300,7014310,7014320,7014330,0,0,0,0,0,0,0,0,0
0,7014341,6014300,스켈레틱  LV41,20100410,20100411,7014300,7014310,7014320,7014330,0,0,0,0,0,0,0,0,0
0,7014342,6014300,스켈레틱  LV42,20100420,20100421,7014300,7014310,7014320,7014331,0,0,0,0,0,0,0,0,0
0,7014400,6014400,스켈레톤 엉클 (기본),20100440,20100441,7014400,7014410,7014420,7014430,0,0,0,0,0,0,0,0,0
0,7014444,6014400,스켈레톤 엉클  LV44,20100440,20100441,7014400,7014410,7014420,7014430,0,0,0,0,0,0,0,0,0
0,7014500,6014500,스켈레톤 정찰병 (기본),20100440,20100441,7014500,7014510,7014520,7014530,0,0,0,0,0,0,0,0,0
0,7014544,6014500,스켈레톤 정찰병  LV44,20100440,20100441,7014500,7014510,7014520,7014530,0,0,0,0,0,0,0,0,0
0,7014700,6014700,스켈레마 (기본),20100420,20100421,7014700,7014710,7014720,7014730,0,0,0,0,0,0,0,0,0
0,7014742,6014700,스켈레마  LV42,20100420,20100421,7014700,7014710,7014720,7014730,0,0,0,0,0,0,0,0,0
0,7014743,6014700,스켈레마  LV43,20100430,20100431,7014700,7014710,7014720,7014730,0,0,0,0,0,0,0,0,0
0,7014800,6014800,스켈레바 (기본),20100410,20100411,7014800,7014810,7014820,7014830,0,0,0,0,0,0,0,0,0
0,7014841,6014800,스켈레바  LV41,20100410,20100411,7014800,7014810,7014820,7014830,0,0,0,0,0,0,0,0,0
0,7014842,6014800,스켈레바  LV42,20100420,20100421,7014800,7014810,7014820,7014830,0,0,0,0,0,0,0,0,0
0,7015200,6015200,용암붐붐 (기본),20100420,20100421,7015200,7015210,7015220,7015230,0,0,0,0,0,0,0,0,0
0,7015242,6015200,용암붐붐  LV42,20100420,20100421,7015200,7015210,7015220,7015230,0,0,0,0,0,0,0,0,0
0,7015243,6015200,용암붐붐  LV43,20100430,20100431,7015200,7015210,7015220,7015230,0,0,0,0,0,0,0,0,0
0,7021100,6021100,그레이 동동 (기본),20100420,20100421,7021100,7021110,7021120,7021130,0,0,0,0,0,0,0,0,0
0,7021142,6021100,그레이 동동 LV42,20100420,20100421,7021100,7021110,7021120,7021130,0,0,0,0,0,0,0,0,0
0,7021900,6021900,레드 동동 (기본),20100440,20100441,7021900,7021910,7021920,7021930,0,0,0,0,0,0,0,0,0
0,7021944,6021900,레드 동동 LV44,20100440,20100441,7021900,7021910,7021920,7021930,0,0,0,0,0,0,0,0,0
0,7021945,6021900,레드 동동 LV44,20100440,20100441,7021900,7021911,7021920,7021930,0,0,0,0,0,0,0,0,0
0,7028100,6028100,개굴 맹이 (기본),20100610,20100611,7028100,7028110,7028120,7028130,0,0,0,0,0,0,0,0,0
0,7028150,6028100,개굴맹이 LV61,20100610,20100611,7028100,7028110,7028120,7028130,0,0,0,0,0,0,0,0,0
0,7028153,6028100,개굴맹이 LV60,20100600,20100601,7028100,7028110,7028120,7028131,0,0,0,0,0,0,0,0,0
0,7028200,6028200,개굴 꽁이 (기본),20100610,20100611,7028200,7028210,7028220,7028230,0,0,0,0,0,0,0,0,0
0,7028250,6028200,개굴꽁이 LV61,20100610,20100611,7028200,7028210,7028220,7028230,0,0,0,0,0,0,0,0,0
0,7028251,6028200,개굴꽁이 LV60,20100600,20100601,7028200,7028210,7028220,7028230,0,0,0,0,0,0,0,0,0
0,7037100,6037100,(악마) 루나 (기본),20100440,20100441,7037100,7037110,7037120,7037130,0,0,0,0,0,0,0,0,0
0,7037144,7281100,루나 LV44,20100440,20100441,7037100,7037110,7037120,7037130,0,0,0,0,0,0,0,0,0
0,7039400,6039400,불찌 (기본),20100410,20100411,7039400,7039410,7039420,7039430,0,0,0,0,0,0,0,0,0
0,7039441,6039400,불찌 LV41,20100410,20100411,7039400,7039410,7039420,7039430,0,0,0,0,0,0,0,0,0
0,7046300,6046300,일곱 난쟁이 셋째 (기본),20100430,20100431,7046300,7046310,7046320,7046330,7046340,0,0,0,0,0,0,0,0
0,7046343,6046300,일곱 난쟁이 셋째 LV43,20100430,20100431,7046300,7046310,7046320,7046330,7046340,0,0,0,0,0,0,0,0
0,7056300,6056300,동문 문지기 lv43(기본),10100430,10100431,6015207,6015201,6015208,6015203,7015200,0,0,66015200,0,0,0,0,0
0,7056343,6056300,동문 문지기 LV43,10100430,10100431,7056300,7056310,7056320,7056330,0,0,0,0,0,0,0,0,0
0,7056400,6056400,남문 문지기 (기본),10100440,10100440,6015918,6015919,6015926,6015903,7015900,6015908,0,66015902,0,0,0,0,0
0,7056444,6056400,남문 문지기 LV44,10100440,10100441,7056400,7056410,7056420,7056430,7056440,0,0,0,0,0,0,0,0
0,7056500,6056500,문지기 수장 (기본),10100450,10100451,6015918,6015919,6015926,6015903,7015906,6015908,0,66015902,0,0,0,0,0
0,7056545,6056500,문지기 수장 LV45,10100450,10100451,7056500,7056510,7056520,7056530,7056540,0,0,0,0,0,0,0,0
0,7067100,6067100,리라프 (기본),20100600,20100601,7067100,7067110,7067120,7067130,0,0,0,0,0,0,0,0,0
0,7067149,6067100,리라프 LV60,20100600,20100601,7067100,7067110,7067120,7067130,0,0,0,0,0,0,0,0,0
0,7068100,6068100,룬포 (기본),20100600,20100601,7068100,7068110,7068120,7068130,0,0,0,0,0,0,0,0,0
0,7068149,6068100,룬포 LV60,20100600,20100601,7068100,7068110,7068120,7068130,0,0,0,0,0,0,0,0,0
0,7068150,6068100,룬포 LV61,20100610,20100611,7068100,7068110,7068120,7068130,0,0,0,0,0,0,0,0,0
0,7069100,6069100,바유 (기본),20100600,20100601,7069100,7069110,7069120,7069130,0,0,0,0,0,0,0,0,0
0,7069149,6069100,바유 LV60,20100600,20100601,7069100,7069110,7069120,7069130,0,0,0,0,0,0,0,0,0
0,7069150,6069100,바유 LV61,20100610,20100611,7069100,7069110,7069120,7069130,0,0,0,0,0,0,0,0,0
0,7070100,6070100,아라 (기본),20100600,20100601,7070100,7070110,7070120,7070130,0,0,0,0,0,0,0,0,0
0,7070149,6070100,아라 LV60,20100600,20100601,7070100,7070110,7070120,7070130,0,0,0,0,0,0,0,0,0
0,7070150,6070100,아라 LV61,20100610,20100611,7070100,7070110,7070120,7070130,0,0,0,0,0,0,0,0,0
0,7071100,6071100,크레타 (기본),20100600,20100601,7071100,7071110,7071120,7071130,7071140,0,0,7071190,0,0,0,0,0
0,7071149,6071100,크레타 LV60,20100600,20100601,7071100,7071110,7071120,7071130,7071140,0,0,7071190,0,0,0,0,0
0,7071150,6071100,크레타 LV61,20100610,20100611,7071100,7071110,7071120,7071130,7071140,0,0,7071190,0,0,0,0,0
0,7072100,6072100,토템 폴 (기본),20100600,20100601,7072100,7072110,7072120,7072130,7072140,0,0,7072190,0,0,0,0,0
0,7072149,6072100,토템 폴 LV60,20100600,20100601,7072100,7072110,7072120,7072130,7072140,0,0,7072190,0,0,0,0,0
0,7072150,6072100,토템 폴 LV61,20100610,20100611,7072100,7072110,7072120,7072130,7072140,0,0,7072190,0,0,0,0,0
0,7104100,6104100,켄타 (기본),20100610,20100611,7104100,7104110,7104120,7104130,0,0,0,0,0,0,0,0,0
0,7104150,6104100,켄타 LV61,20100610,20100611,7104100,7104110,7104120,7104130,0,0,0,0,0,0,0,0,0
0,7104152,6104100,켄타 LV60,20100600,20100601,7104100,7104110,7104120,7104130,0,0,0,0,0,0,0,0,0
0,7234100,7234100,[자연정령]_반디 1구간,100440,100441,7234100,7234111,7234120,7234130,0,0,0,0,0,0,490003,0,0
0,7234200,7234200,[자연정령]_반디 정찰병 1구간,100420,100421,7234200,7234111,7234220,7234230,0,0,0,0,0,0,490003,0,0
0,7234300,7234300,[자연정령]_반디 장로 1구간,100450,100451,7234300,7234111,7234320,7234330,0,0,0,0,0,0,490003,0,0
0,7234400,7234400,[자연정령]_물갈퀴일족 일꾼 1구간,100440,100441,7234400,7234111,7234420,7234430,0,0,0,0,0,0,490003,0,0
0,7234500,7234500,[자연정령]_물갈퀴일족 주술사 1구간,100510,100511,7234500,7234111,7234520,7234530,0,0,0,0,0,0,490003,0,0
0,7234600,7234600,[자연정령]_물갈퀴일족 투사1구간,100480,100481,7234600,7234111,7234620,7234630,0,0,0,0,0,0,490003,0,0
0,7234700,7234700,[자연정령]_투아 란테아 1구간,100560,100561,7234700,7234111,7234720,7234730,0,0,0,0,0,0,490003,0,0
0,7234800,7234800,[자연정령]_투아 메를로 1구간,100660,100661,7234800,7234111,7234820,7234830,0,0,0,0,0,0,490003,0,0
0,7234900,7234900,[자연정령]_투아 엔릴 1구간,100700,100701,7234900,7234111,7234920,7234930,0,0,0,0,0,0,490003,0,0
0,7235000,7235000,[자연정령]_미미르 1구간,100520,100521,7235000,7234111,7235020,7235030,0,0,0,0,0,0,490003,0,0
0,7235100,7235100,[자연정령]_미미르 독침병 1구간,100320,100321,7235100,7234111,7235120,7235130,0,0,0,0,0,0,490003,0,0
0,7235200,7235200,[자연정령]_미미르 주술사 1구간,100520,100521,7235200,7234111,7235220,7235230,0,0,0,0,0,0,490003,0,0
0,7235300,7235300,[자연정령]_애퍼타이트 골렘 1구간던전개선[하급],100550,100551,7235300,7234111,7235320,7235330,0,0,0,0,0,0,490003,0,0
0,7235400,7235400,[자연정령]_Кархар 1구간던전개선[하급],101020,101021,7235400,7234111,7235420,7235430,7140140,7140150,0,7140190,7140160,0,490003,0,0
0,7235500,7235500,[자연정령]_나무꾼 버나언 1구간던전개선[하급],100470,100471,7235500,7234111,7235520,7235530,0,0,0,0,0,0,490003,0,0
0,7235600,7235600,[자연정령]_메타곤 2구간,100470,100471,7235600,7235611,7235620,7235630,0,0,0,7235690,7235640,0,490005,0,0
0,7235700,7235700,[자연정령]_위습 2구간,100460,100461,7235700,7235611,7235720,7235730,0,0,0,7235790,0,0,490005,0,0
0,7235800,7235800,[자연정령]_라곤주니어 2구간,100460,100461,7235800,7235611,7235820,7235830,7235840,0,0,7235890,7235860,0,490005,0,0
0,7235900,7235900,[자연정령]_오염된 나무 2구간(그램린 소환)던전개선[중급],100490,100491,7235900,7235611,7235920,0,0,0,0,7235990,7235960,0,492130,0,0
0,7236000,7236000,[자연정령]_미스티올름 2구간,100460,100461,7236000,7235611,7236020,7236030,0,0,0,7236090,0,0,490005,0,0
0,7236100,7236100,[자연정령]_그램린 2구간던전개선[중급],100480,100481,7236100,7235611,7236120,7236130,0,0,0,7236190,7236160,7236170,492130,0,0
0,7236110,7236100,[자연정령]_그램린 2구간던전개선[상급],100480,100481,7236100,7235611,7236120,7236130,0,0,0,7236190,7236160,7236170,492140,0,0
0,7236200,7236200,[자연정령]_뿌리정령 2구간던전개선[중급],100460,100461,7236200,7235611,7236220,7236230,7236240,0,0,7236290,7236260,0,492130,0,0
0,7236300,7236300,[자연정령]_라곤 2구간던전개선[중급],100470,100471,7236300,7235611,7236320,7236330,7236340,0,0,7236390,7236360,0,492130,0,0
0,7236400,7236400,[자연정령]_오염정령 2구간던전개선[상급],100470,100471,7236400,7235611,7236420,7236430,7236440,0,0,7236490,7236460,0,492140,0,0
0,7236500,7236500,[자연정령]_룬포 3구간,100490,100491,7236500,7236511,7236520,7236530,0,0,0,0,0,0,490007,0,0
0,7236600,7236600,[자연정령]_아라 3구간던전개선[상급],100490,100491,7236600,7236511,7236620,7236630,0,0,0,0,0,0,492140,0,0
0,7236700,7236700,[자연정령]_바유 3구간,100500,100501,7236700,7236511,7236720,7236730,0,0,0,0,0,0,490007,0,0
0,7236800,7236800,[자연정령]_크레타 3구간,100490,100491,7236800,7236511,7236820,7236830,0,0,0,7236890,0,0,490007,0,0
0,7236900,7236900,[자연정령]_토템 폴 3구간,100490,100491,7236900,7236511,7236920,7236930,7236940,0,0,7236990,0,0,490007,0,0
0,7237000,7237000,[자연정령]_리라프 3구간던전개선[상급],100490,100491,7237000,7236511,7237020,7237030,0,0,0,0,0,0,492140,0,0
0,7237100,7237100,[자연정령]_Арка AUTO LV_1구간 정예,10100640,10100641,7237100,7237110,7237120,7237130,7237140,7237150,0,7237190,7237160,600055,491003,0,0
0,7237200,7237200,[자연정령]_Макака AUTO LV_1구간 정예,10100640,10100641,7237200,7237110,7237220,7237230,7237240,7237250,0,7237290,7237260,600055,491003,0,0
0,7237300,7237300,[자연정령]_베너모스 AUTO LV(이전밸런스 14019162)_2구간 정예,10100640,10100641,7237300,7237310,7237320,7237330,7237340,0,0,7237390,0,600055,491005,0,0
0,7237400,7237400,[자연정령]_독나무정령  AUTO LV_3구간 정예,10100640,10100641,7237400,7237410,7237420,7237430,7237440,0,0,7237490,7237460,600055,491007,0,0
0,7237500,7237500,[자연정령]_가시나무정령 AUTO LV_1구간 보스던전개선[하급],10100640,10100641,7237500,7237510,7237520,7237530,7237540,0,0,7237590,7237560,0,491004,0,0
0,7237600,7237600,[자연정령]_썩은나무정령 AUTO LV_2구간 보스던전개선[중급],10100640,10100641,7237600,7237610,7237620,7237630,7237640,0,0,7237690,7237660,0,492150,0,0
0,7237700,7237700,[자연정령]_보스 리바이어스 AUTO LV_3구간 보스던전개선[상급],10100690,10100691,7237701,7237711,7237721,7237731,7237741,0,7237760,7237790,7237770,0,492160,0,0
0,7237800,7237800,[냉기정령]_청년 복어 1구간,100010,100011,7237800,7237811,7237820,7237830,0,0,0,0,0,0,470003,0,0
0,7237900,7237900,[냉기정령]_산란기 복어 1구간,100260,100261,7237900,7237811,7237910,7237930,0,0,0,0,0,0,470003,0,0
0,7238000,7238000,[냉기정령]_싱글 복어 1구간,100260,100261,7238000,7237811,7238020,7238030,0,0,0,0,0,0,470003,0,0
0,7238100,7238100,[냉기정령]_펑크 하마 1구간던전개선[하급],100270,100271,7238100,7237811,7238120,7238130,0,0,0,0,0,0,470003,0,0
0,7238200,7238200,[냉기정령]_폭주족 하마 1구간던전개선[하급],100270,100271,7238200,7237811,7238220,7238230,0,0,0,0,0,0,470003,0,0
0,7238300,7238300,[냉기정령]_제비족 하마 1구간던전개선[하급],100270,100271,7238300,7237811,7238320,7238330,0,0,0,0,0,0,470003,0,0
0,7238400,7238400,[냉기정령]_이끼 낀 골렘 1구간던전개선[하급],100270,100271,7238400,7237811,7238420,7238430,0,0,0,0,0,0,470003,0,0
0,7238500,7238500,[냉기정령]_버려진 자수정 골렘 1구간던전개선[하급],100270,100271,7238500,7237811,7238520,7238530,0,0,0,0,0,0,470003,0,0
0,7238600,7238600,[냉기정령]_깨진 보석 골렘 1구간던전개선[하급],100270,100271,7238600,7237811,7238620,7238630,0,0,0,0,0,0,470003,0,0
0,7238700,7238700,[냉기정령]_채식주의 다일 1구간,100270,100271,7238700,7237811,7238720,7238730,0,0,0,0,0,0,470003,0,0
0,7238800,7238800,[냉기정령]_럭셔리 다일 1구간,100270,100271,7238800,7237811,7238820,7238830,0,0,0,0,0,0,470003,0,0
0,7238900,7238900,[냉기정령]_해물팔이 다일 1구간,100270,100271,7238900,7237811,7238920,7238930,0,0,0,0,0,0,470003,0,0
0,7239000,7239000,[냉기정령]_자드 1구간던전개선[하급],100520,100521,7239000,7237811,7239020,7239030,0,0,0,0,0,0,470003,0,0
0,7239100,7239100,[냉기정령]_전사 자드 1구간던전개선[하급],100600,100601,7239100,7237811,7239120,7239130,0,0,0,0,0,0,470003,0,0
0,7239200,7239200,[냉기정령]_리버 1구간던전개선[하급],100410,100411,7239200,7237811,7239220,7239230,0,0,0,0,0,0,470003,0,0
0,7239300,7239300,[냉기정령]_서리 벌레 2구간,100670,100671,7239300,7239311,7239320,7239330,0,0,0,0,7239360,0,470005,0,0
0,7239400,7239400,[냉기정령]_얼음 벌레 2구간,100670,100671,7239400,7239311,7239420,7239430,0,0,0,0,7239460,0,470005,0,0
0,7239500,7239500,[냉기정령]_냉기 벌레 2구간,100680,100681,7239500,7239311,7239520,7239530,0,0,0,0,7239560,0,470005,0,0
