SkillAbilID,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10,
6087200,반클리프 집행자 (cleef_executor) 기준 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087201,반클리프 집행자 (cleef_executor) 기준 찌르기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087202,반클리프 집행자 (cleef_executor) 기준 바닥 내려찍기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087203,반클리프 집행자 (cleef_executor) 기준 전기 지팡이 휘둘러 전기 감전 효과,541,0,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,30,0,0,2090,1,
6087204,반클리프 집행자 (cleef_executor) 강화 기본 리벤지 1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,30,0,0,551,3,
6087205,반클리프 집행자 (cleef_executor) 강화 기본 리벤지 2,2027,3000,561,2,0,0,0,0,0,0,0,0,0,0,545,30,0,0,2090,3,
6087300,반클리프 척살자 (cleef_Hederine_Slayer) 기준 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087301,반클리프 척살자 (cleef_Hederine_Slayer) 기준 찌르기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087302,반클리프 척살자 (cleef_Hederine_Slayer) 기준 바닥 내려찍기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6087303,반클리프 척살자 (cleef_Hederine_Slayer) 기준 인두 지팡이 휘둘러 화상 데미지,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,5001,1000111041,2090,1,
6087304,반클리프 척살자 (cleef_Hederine_Slayer) 강화 기본 제자리에서 방방뛰기 1,541,0,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,70,0,0,2090,1,
6087305,반클리프 척살자 (cleef_Hederine_Slayer) 강화 기본 제자리에서 방방뛰기 2,561,130,7082,0,544,150,2027,1200,542,0,2080,18000,0,0,546,60,0,0,2090,1,
6088100,절망의 검 (sword_despair) 기본 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6088101,절망의 검 (sword_despair) 기본 연달아 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6089100,가고일 깨우기,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6089101,가이던방 폭탄 스킬_1,541,0,2018,4,2011,33554432,1008,10,2078,2,0,0,1007,4,545,20,551,1000,2090,3,
6089102,가이던방 폭탄 스킬_2,101,-3000,105,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1000,
6089103,카오스붐,541,0,2018,4,0,0,2011,16777216,1007,4,3134,1,3135,-1000,546,280,0,0,2090,1,
6089200,드라큘라 힐하기_1,0,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,0,0,0,0,551,3,
6089201,드라큘라 힐하기_2,3338,50,3322,7900185,3040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6089202,드라큘라 관  죽으면서 스킬,1007,15,3322,7900185,3338,-1000,3340,1,0,0,0,0,0,0,0,0,0,0,0,0,
6089300,반헬싱 수정체 이펙트 누구에게 할것인가,1007,7,3322,7900130,3336,4,0,0,0,0,0,0,0,0,0,0,0,0,551,3,
6089301,반헬싱 수정체 죽을때 스킬,2018,4,3335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6089400,본드래곤에게 가기,3322,6000950,561,5,7082,500,2102,2,2018,4,0,0,0,0,0,0,0,0,0,0,
6089401,본드래곤 근처에서 죽으면서 힐하기,3322,6000950,3338,60,3323,1,1007,40,0,0,0,0,0,0,0,0,0,0,0,0,
6089402,F7 죽을때 피깎기 1%,3322,5006903,3338,-100,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089403,F7 죽을때 피깎기 2%,3322,5006903,3338,-200,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089404,F7 죽을때 피깎기 3%,3322,5006903,3338,-300,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089405,F7 죽을때 피깎기 4%,3322,5006903,3338,-400,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089406,F7 죽을때 피깎기 5%,3322,5006903,3338,-500,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089407,F7 죽을때 피깎기 6%,3322,5006903,3338,-600,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089408,F7 죽을때 피깎기 7%,3322,5006903,3338,-700,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089409,F7 죽을때 피깎기 8%,3322,5006903,3338,-800,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089410,본드래곤에게 가기(저주정령 보스용),3322,7259400,561,5,7082,500,2102,2,2018,4,0,0,0,0,0,0,0,0,0,0,
6089412,본드래곤 몬스터소환_2(저주정령 보스용),101,1232,3038,19030574,3371,19030574,2101,3000,0,0,0,0,0,0,0,0,0,0,0,0,
6089413,본드래곤 근처에서 죽으면서 힐하기(저주정령 보스용),3322,7259400,3338,60,3323,1,1007,40,0,0,0,0,0,0,0,0,0,0,0,0,
6089502,F7 죽을때 피깎기 1% (발렌타인 이벤트 용),3322,5006906,3338,-100,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089503,F7 죽을때 피깎기 2% (발렌타인 이벤트 용),3322,5006906,3338,-200,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089504,F7 죽을때 피깎기 3% (발렌타인 이벤트 용),3322,5006906,3338,-300,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089505,F7 죽을때 피깎기 4% (발렌타인 이벤트 용),3322,5006906,3338,-400,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089506,F7 죽을때 피깎기 5% (발렌타인 이벤트 용),3322,5006906,3338,-500,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089507,F7 죽을때 피깎기 6% (발렌타인 이벤트 용),3322,5006906,3338,-600,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089508,F7 죽을때 피깎기 7% (발렌타인 이벤트 용),3322,5006906,3338,-700,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089509,F7 죽을때 피깎기 8% (발렌타인 이벤트 용),3322,5006906,3338,-800,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089702,F7 죽을때 피깎기 1%[별자리],3322,5006907,3338,-100,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089703,F7 죽을때 피깎기 2%[별자리],3322,5006907,3338,-200,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089704,F7 죽을때 피깎기 3%[별자리],3322,5006907,3338,-300,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089705,F7 죽을때 피깎기 4%[별자리],3322,5006907,3338,-400,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089706,F7 죽을때 피깎기 5%[별자리],3322,5006907,3338,-500,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089707,F7 죽을때 피깎기 6%[별자리],3322,5006907,3338,-600,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089708,F7 죽을때 피깎기 7%[별자리],3322,5006907,3338,-700,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6089709,F7 죽을때 피깎기 8%[별자리],3322,5006907,3338,-800,3323,1,1007,40,3321,512,0,0,0,0,0,0,0,0,0,0,
6091100,조련사 마커 일반공격,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091101,조련사 마커 화살쏘기,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,1009,80,2090,0,
6091102,조련사 마커 마커 ->빅혼 변신,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091103,조련사 마커 덫설치_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091104,조련사 마커 덫설치_2,542,0,544,0,2,1000631,546,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091105,조련사 마커 덫설치_sa_1,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,5,2011,33554432,0,0,
6091106,조련사 마커 덫설치_sa_2,0,0,0,0,544,100,0,0,0,0,0,0,0,0,546,300,0,0,2090,3,
6091107,이펙트 날릴 몬스터 지정,3322,6091263,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091108,빅혼 변신&힐 그룹,3008,4,3010,6091104,3020,10,3011,6091105,3021,9,0,0,0,0,0,0,0,0,557,1,
6091200,얼음 괴물 빅혼 상아치기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091201,얼음 괴물 빅혼 조련사 활쏘기_1,541,3,7281,80,2011,33554432,2072,100004901,2073,100004901,2074,100004901,0,0,545,50,1007,4,2090,3,
6091202,얼음 괴물 빅혼 조련사 활쏘기_2,256,2500,2018,4,2082,1,2087,4,2079,1,0,0,0,0,0,0,0,0,0,0,
6091203,얼음 괴물 빅혼 두발로 내려치기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091204,얼음 괴물 빅혼 두발로 내려치기_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091205,얼음 괴물 빅혼 대쉬어택_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,551,0,
6091206,얼음 괴물 빅혼 대쉬어택_2,561,197,7082,80000,544,300,542,1,0,0,0,0,0,0,546,40,0,0,2090,1,
6091207,얼음 괴물 빅혼 빅혼->마커 변신_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091208,얼음 괴물 빅혼 빅혼->마커 변신_2,2051,6091199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,5000,0,0,
6091300,얼음수문장 어스퀘이크 휘두르기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091301,얼음수문장 어스퀘이크 내려찍기,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091302,얼음수문장 어스퀘이크 바닥에 내려찍기(X자 전기공격)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,10,545,100,551,1000,2090,3,
6091303,얼음수문장 어스퀘이크 바닥에 내려찍기(X자 전기공격)_2,542,1,544,600,546,30,2027,1200,3339,45,561,130,0,0,0,0,0,0,0,0,
6091304,얼음수문장 어스퀘이크 얼음 돌풍(상하)_1,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,0,0,
6091305,얼음수문장 어스퀘이크 얼음 돌풍(상하)_2,101,1232,3038,190306002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091306,얼음수문장 어스퀘이크 전체공격(전체 지역에 데미지)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,0,0,551,1000,2090,3,
6091307,얼음수문장 어스퀘이크 전체공격(전체 지역에 데미지)_2,2027,3000,561,146,2,1000641,2029,1400,0,0,0,0,0,0,0,0,0,0,0,0,
6091308,얼음수문장 어스퀘이크 얼음 돌풍(좌우)_1,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,551,30000,
6091309,얼음수문장 어스퀘이크 얼음 돌풍(좌우)_2,101,1232,3038,190306002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091310,얼음수문장 어스퀘이크 전체공격 sa_1,541,0,2018,4,2011,16777216,0,0,0,0,0,0,0,0,1007,5,2011,33554432,0,0,
6091311,얼음수문장 어스퀘이크 전체공격 sa_2,3322,6091364,3338,-1000,544,100,0,0,0,0,0,0,0,0,546,300,0,0,2090,3,
6091350,이동 구름 더미로 이동(상하),3322,6000950,561,5,7082,300,2102,1,541,0,2018,4,2011,16777218,1007,4,545,1000,0,0,
6091351,이동 구름 더미로 이동(좌우),3322,6000950,561,5,7082,300,2102,2,541,0,2018,4,2011,16777218,1007,4,545,1000,0,0,
6091352,이동 구름 더미로 이동 떨구기,542,1,544,40,546,650,2051,100010410,0,0,7281,2,7291,2,0,0,0,0,2090,3,
6091353,이동 구름 죽기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091370,엘가 공중폭격,541,1,2018,4,2011,33554434,545,50,3067,999,3406,3542410,2113,7,2114,1,2029,1,1007,999,
6091371,엘가 공중폭격2,561,0,2,86073371,2027,12700,2110,4,2111,3,2112,2,2115,8,2116,2,3125,1,2090,3,
6091372,엘가 공중폭격3,2080,160000,2081,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091373,엘가 브레스 발동중 데미지 유지 스킬1,541,4,2018,0,0,0,2011,16777218,1007,999,7281,2,7291,2,546,150,545,116,2090,1,
6091374,엘가 3차 공중폭격,541,0,2018,4,2011,33554438,545,50,3067,999,3322,0,2113,7,2114,1,2029,3400,1007,999,
6091375,엘가 3차 공중폭격2,561,16,2,86073371,2027,0,2110,4,2111,3,2112,11,2115,8,2116,2,3125,1,2090,3,
6091376,엘가 3차 공중폭격3,3431,1,3191,6091373,2109,1,520,9000,0,0,0,0,0,0,0,0,0,0,3601,3542240,
6091377,엘가 브레스 발동중 데미지 유지 스킬2,561,2,2027,5000,2080,1000000,2081,1000000,3323,1,0,0,0,0,0,0,0,0,0,0,
6091378,엘가 공중폭격 (일본),541,1,2018,4,2011,33554434,545,50,3067,999,3406,3542415,2113,7,2114,1,2029,1,1007,999,
6091400,얼음요정 우코크 크로스1(가로)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,2,1007,1,545,20,551,1000,2090,3,
6091401,얼음요정 우코크 크로스1(가로)_2,542,1,2027,3000,3339,45,561,0,544,400,3339,0,0,0,546,20,0,0,0,0,
6091402,얼음요정 우코크 크로스2(세로)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,2,1007,1,545,20,551,1000,2090,3,
6091403,얼음요정 우코크 크로스2(세로)_2,542,1,2027,3000,3339,0,561,0,544,400,3339,180,0,0,546,20,0,0,0,0,
6091405,얼음요정 우코크 크로스3(3방향)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,3,1007,1,545,20,551,1000,2090,3,
6091406,얼음요정 우코크 크로스3(3방향)_2,542,1,2027,3000,3339,45,561,0,544,400,3339,30,0,0,546,20,0,0,0,0,
6091407,얼음요정 우코크 크로스4(5방향)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,5,1007,1,545,20,551,1000,2090,3,
6091408,얼음요정 우코크 크로스4(5방향)_2,542,1,2027,3000,3339,0,561,0,544,400,3339,30,0,0,546,20,0,0,0,0,
6091409,얼음요정 우코크 크로스5(6방향)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,6,1007,1,545,20,551,1000,2090,3,
6091410,얼음요정 우코크 크로스5(6방향)_2,542,1,2027,3000,3339,45,561,0,544,400,3339,30,0,0,546,20,0,0,0,0,
6091411,얼음요정 우코크 크로스6(8방향)_1,541,0,2018,4,2011,16777216,1008,10,2078,2,2089,8,1007,1,545,20,551,1000,2090,3,
6091412,얼음요정 우코크 크로스6(8방향)_2,542,1,2027,3000,3339,0,561,0,544,400,3339,30,0,0,546,20,0,0,0,0,
6091413,얼음요정 우코크 얼음덩어리 발사_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091414,얼음요정 우코크 얼음덩어리 발사_2,542,0,0,0,0,0,0,0,0,0,0,0,0,0,546,400,0,0,0,0,
6091415,얼음요정 우코크 회오리 공격_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091416,얼음요정 우코크 회오리 공격_2,542,0,0,0,0,0,0,0,0,0,0,0,0,0,546,150,0,0,0,0,
6091451,지역줄이기 1 스킬_1,541,0,2018,4,0,0,2011,16777216,1007,4,0,0,0,0,545,3000,0,0,2090,3,
6091452,지역줄이기 1 스킬_2(효과),541,0,2018,4,0,0,2011,16777216,1007,4,0,0,0,0,545,3000,1009,300,2090,3,
6091453,지역줄이기 2 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,0,0,0,0,545,14,0,0,2090,3,
6091454,지역줄이기 2 스킬_2(효과),2081,2500,7281,120,2075,9000,0,0,0,0,0,0,0,0,1007,5,2011,16777218,0,0,
6091455,지역줄이기 3 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,0,0,0,0,545,14,0,0,2090,3,
6091456,지역줄이기 3 스킬_2(효과),2081,2500,7281,120,2075,9000,0,0,0,0,0,0,0,0,1007,5,2011,16777218,0,0,
6091457,지역줄이기 4 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,0,0,0,0,545,14,0,0,2090,3,
6091458,지역줄이기 4 스킬_2(효과),2081,2500,7281,120,2075,9000,0,0,0,0,0,0,0,0,1007,5,2011,16777218,0,0,
6091500,수장 나이아드 마법구 발사_1,541,0,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,1009,80,2090,3,
6091501,수장 나이아드 마법구 발사_2,542,0,0,0,0,0,0,0,0,0,0,0,0,0,546,400,0,0,0,0,
6091502,수장 나이아드 근접공격_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091503,수장 나이아드 근접공격_2,542,1,544,60,546,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091504,수장 나이아드 순간이동 공격_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091505,수장 나이아드 순간이동 공격_2,542,0,544,2000,546,2000,0,0,0,0,0,0,0,0,0,0,0,0,2102,4,
6091506,수장 나이아드 전기 공격_1,541,0,2018,4,2011,33554432,1008,10,2078,2,0,0,1007,4,545,20,551,1000,2090,3,
6091507,수장 나이아드 전기 공격_2,542,0,544,200,546,200,591,30,2105,109001501,0,0,0,0,0,0,0,0,0,0,
6091508,수장 나이아드 +- 디버프 공격_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,1,545,20,551,1000,2090,3,
6091509,수장 나이아드 +- 디버프 공격_2,542,0,544,1000,546,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091510,수장 나이아드 죽을때 원래 위치로 보내기_1,2102,5,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6091511,수장 나이아드 죽을때 원래 위치로 보내기_2,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6094100,이시스 보초 기본 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6094101,이시스 보초 내려 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6094102,이시스 보초 대지 분노_1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,50,0,0,551,1000,
6094103,이시스 보초 대지 분노_2,561,8,7081,190,544,60,0,0,1009,100,0,0,0,0,546,40,0,0,2090,3,
6094200,이시스 주술사 기본 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6094201,이시스 주술사 마법구 발사,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,1009,80,2090,0,
6094300,이시스 길잡이 기본 치기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,20,0,0,2090,1,
6094301,이시스 길잡이 마법구 발사,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,1009,80,2090,0,
6097100,타릭스 전령사 칼 공격,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6097101,타릭스 전령사 돌진하기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,60,0,0,0,0,
6097102,타릭스 전령사 돌진하기_2,561,5,7082,100000,544,60,542,1,0,0,0,0,0,0,546,40,0,0,2090,1,
6098100,야가호카 시리즈 기본 어택 스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6098101,야가호카 시리즈 기본 내려치기 스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6098102,야가호카 시리즈 원거리 포효 스킬_1,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,0,0,0,0,
6098103,야가호카 시리즈 원거리 포효 스킬_2,557,6003101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,1,
6100003,출혈툴팁,5001,1000100031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100004,출혈툴팁,5001,1000100041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100005,출혈툴팁,5001,1000100051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100006,출혈툴팁,5001,1000100061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100007,출혈툴팁,5001,1000100071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100008,출혈툴팁,5001,1000100081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100009,출혈툴팁,5001,1000100091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6100010,출혈툴팁,5001,1000100101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6101300,거대 초목이 스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,1010,20,2090,1,
6101301,거대 초목이 점프해서 바닥 찍기_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,30,0,0,551,1000,
6101302,거대 초목이 점프해서 바닥 찍기_2,544,55,561,160,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
6104100,켄타 시리즈 칼 공격 1,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6104101,켄타 시리즈 돌진하기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,60,0,0,0,0,
6104102,켄타 시리즈 돌진하기_2,561,5,7082,100000,544,60,542,1,0,0,0,0,0,0,546,40,0,0,2090,1,
6104103,켄타 시리즈 칼 공격_ag,3093,3,3094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104104,켄타 시리즈 돌진하기_ag,3093,2,3094,0,3095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104200,켄타 시리즈 칼 공격 2,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6104201,켄타 시리즈 칼 공격_ag,3093,2,3094,0,3095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104300,켄타 정찰병 활 쏘기,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,1010,70,2090,1,
6104400,켄타우르스 기본 스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6104401,켄타우르스 돌진하기 스킬_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,40,0,0,0,0,
6104402,켄타우르스 뒷발차기 스킬,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6104403,켄타우르스 블럭킹 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,30,0,0,0,0,
6104404,켄타우르스 대지의 분노 스킬_1,541,1,2018,4,0,0,2011,16777216,1007,4,7281,5,7291,5,545,50,0,0,0,0,
6104405,켄타우르스 돌진하기 스킬_2,561,5,7082,140000,544,100,542,1,0,0,0,0,0,0,546,40,0,0,2090,3,
6104406,켄타우르스 블럭킹 스킬_2,2027,3000,0,0,0,0,0,0,0,0,0,0,0,0,545,30,0,0,2090,3,
6104407,켄타우르스 대지의 분노 스킬_2,561,8,7081,160,544,160,0,0,1009,75,2080,18000,0,0,546,40,0,0,2090,3,
6104410,켄타우르스 스킬 그룹 1,3008,4,3010,6104403,3020,10,3011,6104404,3021,9,3012,6104402,3022,8,3013,6104401,3023,7,557,1,
6104411,켄타우르스 스킬 그룹 2,3008,4,3010,6104408,3020,10,3011,6104409,3021,9,3012,6104407,3022,8,3013,6104406,3023,7,557,1,
6104412,켄타우르스 스킬 그룹 3,3008,4,3010,6104423,3020,10,3011,6104424,3021,9,3012,6104422,3022,8,3013,6104421,3023,7,557,1,
6104413,켄타우르스 스킬 그룹 4,3008,4,3010,6104428,3020,10,3011,6104429,3021,9,3012,6104427,3022,8,3013,6104426,3023,7,557,1,
6104414,켄타우르스 대지의 분노 스킬_ag,3093,4,3094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104415,켄타우르스 돌진하기 스킬_ag,3093,3,3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104416,켄타우르스 뒷발차기 스킬_ag,3093,2,3094,0,3095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6104417,켄타우르스 블럭킹 스킬_ag,3093,2,3094,0,3095,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6106000,마스터 준 장풍,541,1,2018,4,0,0,2011,16777218,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6106001,마스터 준 나래차기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,30,0,0,0,0,
6106002,마스터 준 나래차기_2,561,5,7082,20000,544,100,542,1,0,0,0,0,0,0,546,30,0,0,2090,3,
6106003,마스터 준 소리지르기_1,541,1,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,60,0,0,0,0,
6106004,마스터 준 소리지르기_2,561,130,7082,0,544,300,2027,1100,542,1,2080,18000,0,0,546,60,0,0,2090,1,
6106005,마스터 준 내려찍기_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,30,0,0,551,1000,
6106006,마스터 준 내려찍기_2,544,55,561,160,0,0,0,0,0,0,2080,18000,0,0,0,0,0,0,2090,3,
6106007,마스터 준 용권선풍각_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,120,0,0,551,1000,
6106008,마스터 준 용권선풍각_2,561,5,7082,20000,544,120,0,0,0,0,0,0,0,0,546,120,0,0,2090,1,
6118100,멜로우 초목이 기본공격,541,1,2018,4,0,0,2011,16777216,1007,1,7281,2,7291,2,545,14,0,0,2090,1,
6118101,멜로우 초목이 휠윈드_1,541,0,2018,4,2011,16777216,1008,10,2078,2,0,0,1007,4,545,120,0,0,551,1000,
6118102,멜로우 초목이 휠윈드_2,561,5,7082,80000,544,120,0,0,0,0,0,0,0,0,546,120,0,0,2090,1,
6118103,멜로우 초목이 멜로우 발사,541,1,2018,4,0,0,2011,33554434,1007,1,7281,2,7291,2,545,14,1010,80,2090,1,
