f_NationCodeStr,OptionAbilNo,f_PieceCount,f_Order,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,39303,2,1,[일반] 발키리 세트(워메이지),7021,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39303,3,1,[일반] 발키리 세트(워메이지),7051,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39303,5,1,[일반] 발키리 세트(워메이지)-New Balance,9031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39303,6,1,[일반] 발키리 세트(워메이지),7001,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39303,7,1,[일반] 발키리 세트(워메이지),9061,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39303,7,2,[일반] 발키리 세트(워메이지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,2,1,[일반] 발키리 세트(트랩퍼),7001,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,3,1,[일반] 발키리 세트(트랩퍼),7071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,5,1,[일반] 발키리 세트(트랩퍼),7312,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,6,1,[일반] 발키리 세트(트랩퍼),7021,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,7,1,[일반] 발키리 세트(트랩퍼),9081,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39304,7,2,[일반] 발키리 세트(트랩퍼),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,2,1,[일반] 발키리 세트(저격수),7001,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,3,1,[일반] 발키리 세트(저격수),7071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,5,1,[일반] 발키리 세트(저격수),7151,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,6,1,[일반] 발키리 세트(저격수),7021,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,7,1,[일반] 발키리 세트(저격수),9081,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39305,7,2,[일반] 발키리 세트(저격수),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,2,1,[일반] 발키리 세트(댄서),7001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,3,1,[일반] 발키리 세트(댄서),7071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,5,1,[일반] 발키리 세트(댄서),7312,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,6,1,[일반] 발키리 세트(댄서),7112,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,7,1,[일반] 발키리 세트(댄서),9071,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39306,7,2,[일반] 발키리 세트(댄서),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,2,1,[일반] 발키리 세트(닌자),7001,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,3,1,[일반] 발키리 세트(닌자),7071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,5,1,[일반] 발키리 세트(닌자),7312,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,6,1,[일반] 발키리 세트(닌자),7082,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,7,1,[일반] 발키리 세트(닌자),9071,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39307,7,2,[일반] 발키리 세트(닌자),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,2,1,[일반] 발키리 세트(비스트마스터),7021,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,3,1,[일반] 발키리 세트(비스트마스터),7051,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,5,1,[일반] 발키리 세트(비스트마스터),7112,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,6,1,[일반] 발키리 세트(비스트마스터),7001,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,7,1,[일반] 발키리 세트(비스트마스터),9121,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39308,7,2,[일반] 발키리 세트(비스트마스터),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,2,1,[일반] 발키리 세트(미라지),7001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,3,1,[일반] 발키리 세트(미라지),7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,5,1,[일반] 발키리 세트(미라지),7112,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,6,1,[일반] 발키리 세트(미라지),7312,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,7,1,[일반] 발키리 세트(미라지),9131,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39309,7,2,[일반] 발키리 세트(미라지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,2,1,[레어] 발키리 세트(성기사),7001,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,3,1,[레어] 발키리 세트(성기사),7041,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,5,1,[레어] 발키리 세트(성기사),7091,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,6,1,[레어] 발키리 세트(성기사),7101,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,7,1,[레어] 발키리 세트(성기사),9091,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39310,7,2,[레어] 발키리 세트(성기사),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,2,1,[레어] 발키리 세트(투사),7001,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,3,1,[레어] 발키리 세트(투사),7041,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,5,1,[레어] 발키리 세트(투사),7112,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,6,1,[레어] 발키리 세트(투사),7312,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,7,1,[레어] 발키리 세트(투사),9091,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39311,7,2,[레어] 발키리 세트(투사),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,2,1,[레어] 발키리 세트(위자드),7021,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,3,1,[레어] 발키리 세트(위자드),7051,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,5,1,[레어] 발키리 세트(위자드),7112,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,6,1,[레어] 발키리 세트(위자드),7202,21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,7,1,[레어] 발키리 세트(위자드),9061,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39312,7,2,[레어] 발키리 세트(위자드),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,2,1,[레어] 발키리 세트(워메이지),7021,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,3,1,[레어] 발키리 세트(워메이지),7051,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,5,1,[레어] 발키리 세트(워메이지)-한국,9031,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,6,1,[레어] 발키리 세트(워메이지),7001,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,7,1,[레어] 발키리 세트(워메이지),9061,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39313,7,2,[레어] 발키리 세트(워메이지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,2,1,[레어] 발키리 세트(트랩퍼),7001,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,3,1,[레어] 발키리 세트(트랩퍼),7071,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,5,1,[레어] 발키리 세트(트랩퍼),7312,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,6,1,[레어] 발키리 세트(트랩퍼),7021,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,7,1,[레어] 발키리 세트(트랩퍼),9081,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39314,7,2,[레어] 발키리 세트(트랩퍼),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,2,1,[레어] 발키리 세트(저격수),7001,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,3,1,[레어] 발키리 세트(저격수),7071,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,5,1,[레어] 발키리 세트(저격수),7151,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,6,1,[레어] 발키리 세트(저격수),7021,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,7,1,[레어] 발키리 세트(저격수),9081,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39315,7,2,[레어] 발키리 세트(저격수),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,2,1,[레어] 발키리 세트(댄서),7001,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,3,1,[레어] 발키리 세트(댄서),7071,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,5,1,[레어] 발키리 세트(댄서),7312,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,6,1,[레어] 발키리 세트(댄서),7112,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,7,1,[레어] 발키리 세트(댄서),9071,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39316,7,2,[레어] 발키리 세트(댄서),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,2,1,[레어] 발키리 세트(닌자),7001,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,3,1,[레어] 발키리 세트(닌자),7071,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,5,1,[레어] 발키리 세트(닌자),7312,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,6,1,[레어] 발키리 세트(닌자),7082,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,7,1,[레어] 발키리 세트(닌자),9071,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39317,7,2,[레어] 발키리 세트(닌자),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,2,1,[레어] 발키리 세트(비스트마스터),7021,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,3,1,[레어] 발키리 세트(비스트마스터),7051,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,5,1,[레어] 발키리 세트(비스트마스터),7112,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,6,1,[레어] 발키리 세트(비스트마스터),7001,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,7,1,[레어] 발키리 세트(비스트마스터),9121,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39318,7,2,[레어] 발키리 세트(비스트마스터),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,2,1,[레어] 발키리 세트(미라지),7001,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,3,1,[레어] 발키리 세트(미라지),7071,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,5,1,[레어] 발키리 세트(미라지),7112,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,6,1,[레어] 발키리 세트(미라지),7312,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,7,1,[레어] 발키리 세트(미라지),9131,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39319,7,2,[레어] 발키리 세트(미라지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,2,1,[영웅] 발키리 세트(성기사),7001,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,3,1,[영웅] 발키리 세트(성기사),7041,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,5,1,[영웅] 발키리 세트(성기사),7091,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,6,1,[영웅] 발키리 세트(성기사),7101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,7,1,[영웅] 발키리 세트(성기사),9091,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39320,7,2,[영웅] 발키리 세트(성기사),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,2,1,[영웅] 발키리 세트(투사),7001,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,3,1,[영웅] 발키리 세트(투사),7041,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,5,1,[영웅] 발키리 세트(투사),7112,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,6,1,[영웅] 발키리 세트(투사),7312,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,7,1,[영웅] 발키리 세트(투사),9091,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39321,7,2,[영웅] 발키리 세트(투사),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,2,1,[영웅] 발키리 세트(위자드),7021,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,3,1,[영웅] 발키리 세트(위자드),7051,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,5,1,[영웅] 발키리 세트(위자드),7112,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,6,1,[영웅] 발키리 세트(위자드),7202,24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,7,1,[영웅] 발키리 세트(위자드),9061,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39322,7,2,[영웅] 발키리 세트(위자드),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,2,1,[영웅] 발키리 세트(워메이지),7021,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,3,1,[영웅] 발키리 세트(워메이지),7051,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,5,1,[영웅] 발키리 세트(워메이지),9031,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,6,1,[영웅] 발키리 세트(워메이지),7001,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,7,1,[영웅] 발키리 세트(워메이지),9061,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39323,7,2,[영웅] 발키리 세트(워메이지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,2,1,[영웅] 발키리 세트(트랩퍼),7001,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,3,1,[영웅] 발키리 세트(트랩퍼),7071,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,5,1,[영웅] 발키리 세트(트랩퍼),7312,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,6,1,[영웅] 발키리 세트(트랩퍼),7021,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,7,1,[영웅] 발키리 세트(트랩퍼),9081,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39324,7,2,[영웅] 발키리 세트(트랩퍼),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,2,1,[영웅] 발키리 세트(저격수),7001,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,3,1,[영웅] 발키리 세트(저격수),7071,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,5,1,[영웅] 발키리 세트(저격수),7151,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,6,1,[영웅] 발키리 세트(저격수),7021,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,7,1,[영웅] 발키리 세트(저격수),9081,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39325,7,2,[영웅] 발키리 세트(저격수),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,2,1,[영웅] 발키리 세트(댄서),7001,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,3,1,[영웅] 발키리 세트(댄서),7071,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,5,1,[영웅] 발키리 세트(댄서),7312,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,6,1,[영웅] 발키리 세트(댄서),7112,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,7,1,[영웅] 발키리 세트(댄서),9071,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39326,7,2,[영웅] 발키리 세트(댄서),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,2,1,[영웅] 발키리 세트(닌자),7001,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,3,1,[영웅] 발키리 세트(닌자),7071,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,5,1,[영웅] 발키리 세트(닌자),7312,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,6,1,[영웅] 발키리 세트(닌자),7082,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,7,1,[영웅] 발키리 세트(닌자),9071,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39327,7,2,[영웅] 발키리 세트(닌자),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,2,1,[영웅] 발키리 세트(비스트마스터),7021,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,3,1,[영웅] 발키리 세트(비스트마스터),7051,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,5,1,[영웅] 발키리 세트(비스트마스터),7112,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,6,1,[영웅] 발키리 세트(비스트마스터),7001,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,7,1,[영웅] 발키리 세트(비스트마스터),9121,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39328,7,2,[영웅] 발키리 세트(비스트마스터),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,2,1,[영웅] 발키리 세트(미라지),7001,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,3,1,[영웅] 발키리 세트(미라지),7071,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,5,1,[영웅] 발키리 세트(미라지),7112,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,6,1,[영웅] 발키리 세트(미라지),7312,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,7,1,[영웅] 발키리 세트(미라지),9131,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39329,7,2,[영웅] 발키리 세트(미라지),2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39332,2,1,한국이벤트용 캐시-티라노 세트 2 ,7041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39332,3,1,한국이벤트용 캐시-티라노 세트 3,7051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39332,4,1,한국이벤트용 캐시-티라노 세트 4,7061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39332,5,1,한국이벤트용 캐시-티라노 세트 5,7071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39333,1,1,한국이벤트용 업적-앞서가는자,7082,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,1,1,[라그나로크]노비스 세트,7041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,2,1,[라그나로크]노비스 세트,7051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,3,1,[라그나로크]노비스 세트,7061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,4,1,[라그나로크]노비스 세트,7071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,4,2,[라그나로크]노비스 세트,2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39334,5,1,[라그나로크]노비스 세트,7112,500,7082,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,1,1,[라그나로크]캐쉬 코스튬 로드 나이트 세트,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,2,1,[라그나로크]캐쉬 코스튬 로드 나이트 세트,7051,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,2,2,[라그나로크]캐쉬 코스튬 로드 나이트 세트,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,3,1,[라그나로크]캐쉬 코스튬 로드 나이트 세트,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,4,1,[라그나로크]캐쉬 코스튬 로드 나이트 세트,2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39335,5,1,[라그나로크]캐쉬 코스튬 로드 나이트 세트,7112,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39336,1,1,[라그나로크]캐쉬 코스튬 화이트 세트,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39336,2,1,[라그나로크]캐쉬 코스튬 화이트 세트,7051,20,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39336,3,1,[라그나로크]캐쉬 코스튬 화이트 세트,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39336,4,1,[라그나로크]캐쉬 코스튬 화이트 세트,2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39336,5,1,[라그나로크]캐쉬 코스튬 화이트 세트,7142,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39337,1,1,[라그나로크]캐쉬 코스튬 어쌔신 세트,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39337,2,1,[라그나로크]캐쉬 코스튬 어쌔신 세트,7051,20,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39337,3,1,[라그나로크]캐쉬 코스튬 어쌔신 세트,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39337,4,1,[라그나로크]캐쉬 코스튬 어쌔신 세트,2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39337,5,1,[라그나로크]캐쉬 코스튬 어쌔신 세트,7132,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39338,1,1,[라그나로크]캐쉬 프리스트 세트,7041,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39338,2,1,[라그나로크]캐쉬 프리스트 세트,7051,20,7061,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39338,3,1,[라그나로크]캐쉬 프리스트 세트,7071,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39338,4,1,[라그나로크]캐쉬 프리스트 세트,2051,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39338,5,1,[라그나로크]캐쉬 프리스트 세트-한국,7151,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39339,1,1,[업적/캐쉬]남색 펭귄 세트(한국용),7041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39339,2,1,[업적/캐쉬]남색 펭귄 세트(한국용),7051,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39339,3,1,[업적/캐쉬]남색 펭귄 세트(한국용),7061,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39339,4,1,[업적/캐쉬]남색 펭귄 세트(한국용),7071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39339,5,1,[업적/캐쉬]남색 펭귄 세트(한국용),7132,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39340,5,1,한국 이벤트용 캐쉬-해적왕 세트,9031,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39341,1,1,[업적/캐쉬]아이돌 선장 세트,7041,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39341,2,1,[업적/캐쉬]아이돌 선장 세트,7051,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
