f_NationCodeStr,MonsterAbilNo,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,40101881,(0)밸런스3정예LV188 2 전투+돈 [12_03 전투개선],7131,27161,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,112,513,114,3033,1939295
0,40101882,"(0)밸런스3정예LV188 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,27161,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101890,(0)밸런스3정예LV189 1 전투 (기본) [12_03 전투개선],1,189,7311,18080,7001,25542866,7021,369980,7091,4308,7101,4308,7221,10413,7231,9372,7331,7528,7341,7528
0,40101891,(0)밸런스3정예LV189 2 전투+돈 [12_03 전투개선],7131,27406,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,112,513,114,3033,1958382
0,40101892,"(0)밸런스3정예LV189 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,27406,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101900,(0)밸런스3정예LV190 1 전투 (기본) [12_03 전투개선],1,190,7311,18253,7001,25908697,7021,369980,7091,4308,7101,4308,7221,10517,7231,9465,7331,7603,7341,7603
0,40101901,(0)밸런스3정예LV190 2 전투+돈 [12_03 전투개선],7131,27652,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,112,513,114,3033,1971091
0,40101902,"(0)밸런스3정예LV190 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,27652,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101910,(0)밸런스3정예LV191 1 전투 (기본) [12_03 전투개선],1,191,7311,18427,7001,26272169,7021,369980,7091,4308,7101,4308,7221,10619,7231,9557,7331,7676,7341,7676
0,40101911,(0)밸런스3정예LV191 2 전투+돈 [12_03 전투개선],7131,27900,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,115,513,117,3033,1983339
0,40101912,"(0)밸런스3정예LV191 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,27900,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101920,(0)밸런스3정예LV192 1 전투 (기본) [12_03 전투개선],1,192,7311,18602,7001,26637870,7021,369980,7091,4308,7101,4308,7221,10722,7231,9650,7331,7751,7341,7751
0,40101921,(0)밸런스3정예LV192 2 전투+돈 [12_03 전투개선],7131,28148,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,115,513,117,3033,1995795
0,40101922,"(0)밸런스3정예LV192 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,28148,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101930,(0)밸런스3정예LV193 1 전투 (기본) [12_03 전투개선],1,193,7311,18778,7001,27010266,7021,369980,7091,4308,7101,4308,7221,10826,7231,9743,7331,7825,7341,7825
0,40101931,(0)밸런스3정예LV193 2 전투+돈 [12_03 전투개선],7131,28398,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,115,513,117,3033,2008118
0,40101932,"(0)밸런스3정예LV193 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,28398,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101940,(0)밸런스3정예LV194 1 전투 (기본) [12_03 전투개선],1,194,7311,18955,7001,27380196,7021,369980,7091,4308,7101,4308,7221,10929,7231,9836,7331,7900,7341,7900
0,40101941,(0)밸런스3정예LV194 2 전투+돈 [12_03 전투개선],7131,28649,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,115,513,117,3033,2027279
0,40101942,"(0)밸런스3정예LV194 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,28649,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101950,(0)밸런스3정예LV195 1 전투 (기본) [12_03 전투개선],1,195,7311,19132,7001,27756893,7021,369980,7091,4308,7101,4308,7221,11033,7231,9930,7331,7976,7341,7976
0,40101951,(0)밸런스3정예LV195 2 전투+돈 [12_03 전투개선],7131,28900,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,115,513,117,3033,2039750
0,40101952,"(0)밸런스3정예LV195 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,28900,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101960,(0)밸런스3정예LV196 1 전투 (기본) [12_03 전투개선],1,196,7311,19311,7001,28135748,7021,369980,7091,4308,7101,4308,7221,11139,7231,10025,7331,8052,7341,8052
0,40101961,(0)밸런스3정예LV196 2 전투+돈 [12_03 전투개선],7131,29153,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,118,513,120,3033,2052088
0,40101962,"(0)밸런스3정예LV196 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,29153,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101970,(0)밸런스3정예LV197 1 전투 (기본) [12_03 전투개선],1,197,7311,19490,7001,28516763,7021,369980,7091,4308,7101,4308,7221,11243,7231,10119,7331,8128,7341,8128
0,40101971,(0)밸런스3정예LV197 2 전투+돈 [12_03 전투개선],7131,29407,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,118,513,120,3033,2064291
0,40101972,"(0)밸런스3정예LV197 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,29407,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101980,(0)밸런스3정예LV198 1 전투 (기본) [12_03 전투개선],1,198,7311,19670,7001,28904638,7021,369980,7091,4308,7101,4308,7221,11351,7231,10216,7331,8205,7341,8205
0,40101981,(0)밸런스3정예LV198 2 전투+돈 [12_03 전투개선],7131,29662,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,118,513,120,3033,2076702
0,40101982,"(0)밸런스3정예LV198 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,29662,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40101990,(0)밸런스3정예LV199 1 전투 (기본) [12_03 전투개선],1,199,7311,19850,7001,29289990,7021,369980,7091,4308,7101,4308,7221,11456,7231,10310,7331,8281,7341,8281
0,40101991,(0)밸런스3정예LV199 2 전투+돈 [12_03 전투개선],7131,29918,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,118,513,120,3033,2088622
0,40101992,"(0)밸런스3정예LV199 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,29918,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,40102000,(0)밸런스3정예LV200 1 전투 (기본) [12_03 전투개선],1,200,7311,20032,7001,29682240,7021,369980,7091,4308,7101,4308,7221,11563,7231,10407,7331,8359,7341,8359
0,40102001,(0)밸런스3정예LV200 2 전투+돈 [12_03 전투개선],7131,30175,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,118,513,120,3033,2100766
0,40102002,"(0)밸런스3정예LV200 4 전투+돈(돈,경험치X) [12_03 전투개선]",7131,30175,4007,4,0,0,522,2,7351,0,7361,0,534,9000,565,0,513,0,3033,1
0,60004531,거대수호용 신스킬1,3008,2,3010,602510,3020,30,3011,60004512,3021,30,0,0,0,0,0,0,0,0,0,0
0,60004542,거대수호용 신스킬2,3181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60041000,갈색 늑대 기준(사용안함) - 튜토리얼 늑대(기본) 00외형,3053,0,3045,9000,3034,2,259,60,3007,6000,7081,52,0,0,5001,66004100,0,0,0,0
0,60041010,갈색 늑대 기준(사용안함) - 튜토리얼 늑대(기본) 01가방,3041,150000010,3042,0,3056,90000,3081,0,3082,1,0,0,0,0,0,0,0,0,3033,0
0,60041020,갈색 늑대 기준(사용안함) - 튜토리얼 늑대(기본) 02AI,507,1,3003,100,3004,100,3051,3000,3031,2000,3032,6000,3040,0,0,0,2020,2600,0,0
0,60041030,갈색 늑대 기준(사용안함) - 튜토리얼 늑대(기본) 03스킬1,206,9000,3039,0,2042,0,3008,2,3010,6004100,3020,1,0,0,0,0,0,0,0,0
0,60041060,갈색 늑대 기준(사용안함) - 튜토리얼 늑대(기본) 06추가밸런스,7002,0,7092,0,7102,0,7222,0,7232,0,7332,0,7342,0,7351,0,7361,0,0,0
0,63530800,아카나이 설명,5001,63530800,61000,61148,50001,3530800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63530900,에르다의 수정 설명,5001,63530900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64011200,냉기괴물기준(사용안함),5001,64011200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64012100,얼음슬라임 기준(사용안함),5001,64012100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64013200,냉기 골렘 기준(사용안함),5001,64013200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64014300,서리늑대 워리어 기준(사용안함),5001,64014300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64016200,설원 펜리르 기준(사용안함),5001,64016200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64021200,스파키 기준(사용안함),5001,64021200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64023100,디어 울프 기준(사용안함),5001,64023100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64024200,얼음정령 파수꾼 기준(사용안함),5001,64024200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64024300,얼음정령 워리어 기준(사용안함),5001,64024300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64025100,방황하는 유니콘 기준(사용안함),5001,64025100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64031200,마마 스노링 기준(사용안함),5001,64031200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64033300,라미아 워리어 기준(사용안함),5001,64033300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64034200,어미 백호 기준(사용안함),5001,64034200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64035200,냉기 백곰 기준(사용안함),5001,64035200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64041200,아이스 퀘이커 기준(사용안함),5001,64041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64042200,냉기 벌레 기준(사용안함),5001,64042200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64043200,냉기 호랑이 기준(사용안함),5001,64043200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64044200,냉기 동동 기준(사용안함),5001,64044200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64500800,시크 설명,5001,64500800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64500900,헤스 설명 ,5001,64500900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64500901,헤스(se) 설명 ,5001,64500900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64602200,아누쿠스(지하묘지 히든 보스) 설명,5001,64602200,50001,4602200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64700100,메타곤설명,5001,64700100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64700200,깃털윙윙설명,5001,64700200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64700300,그램린 설명,5001,64700300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64701400,잠깐나오는 무티샤 설명,5001,64701400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64701500,리바이어스 설명,5001,64701500,61000,61146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000800,아이스 드래곤 설명,5001,66000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000900,마그마 드레이크 라발론 설명,5001,66000900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000920,몬스터 백작 파렐경 설명,5001,66000920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000921,몬스터 백작 파렐경 설명(베트남용),5001,66000920,6020,39010150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000930,아람 설명,5001,66000930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000940,무티샤 설명,5001,66000940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66000950,본 드래곤 (보스) 설명,5001,66000950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66001100,초목이  설명,5001,66001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66001200,노란 초목이  설명,5001,66001200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66001300,파란 초목이  설명,5001,66001300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66001400,별잎 초목이  설명,5001,66001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66001500,까칠한 초목이  설명,5001,66001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66002000,KK 드래곤 설명,5001,66002000,6020,79010130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66002100,뿔양  설명,5001,66002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66002200,양  설명,5001,66002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66002300,히피 양 설명,5001,66002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66004100,갈색 늑대 설명,5001,66004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66004300,미친 늑대 설명,5001,66004300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66004400,베가스 설명,5001,66004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66004900,베가본드 설명,5001,66004900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66006300,주술사 오크셔  설명,5001,66006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66006900,큰도끼 형제 쌍카 설명,5001,66006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66007200,생머리 너구리 설명,5001,66007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66008600,쇠 망치 미라  설명,5001,66008600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66009400,그리드 용기사 설명,5001,66009400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66009800,작은 그리드 용기사 설명,5001,66009800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66010900,톱날꼬깨 설명,5001,66010900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66011100,별가사리 루루루 설명,5001,66011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66013802,캡틴 알비다 설명 디펜스,5001,66013800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66013900,캡틴 후커 설명,5001,66013900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66015200,용암붐붐  설명,5001,66015200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66015400,제이슨붐붐 설명,5001,66015400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66015901,작은 로커 설명,5001,66015901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66015902,부족장 로커 설명,5001,66015900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66018901,작은 엘루 설명,5001,66018901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66018902,엘루만 설명,5001,66018900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66029100,빅스  설명,5001,66029100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66029200,모크빅스  설명,5001,66029200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66030900,큰도끼 형제 쿵카 설명,5001,66030900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66033300,샤울라 레사스 설명,5001,66033300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66033400,안타레스 설명,5001,66033400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66033600,쎈 사르가스 레사스 설명,5001,66033600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66033700,쎈 샤울라 레사스 설명,5001,66033700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66034300,가이던 설명,5001,66034300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66043700,바르곤족 보초 설명,5001,66043700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66043800,바르곤족 길잡이 설명,5001,66043800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66043900,바르곤족 주술사 설명,5001,66043900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66046100,일곱 난쟁이 첫째 설명,5001,66046100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66050100,사신 헤르메스 설명,5001,66050100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66050200,사신 하데스 설명,5001,66050200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66050300,사신 에를리크 설명,5001,66050300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66050500,성난 사신 헤르메스  설명,5001,66050500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66052602,부보부보 설명,5001,66052600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66053200,마기 코어 설명,5001,66053200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66053300,헬릭스 코어 설명,5001,66053300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66056100,작은 제이슨 붐붐 설명,5001,66056100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66064301,희귀 독거미 포자 설명,5001,66064300,6020,19020440,6021,29020440,6022,49020440,6023,59020440,6024,39020440,0,0,0,0,0,0,0,0
0,66075100,가고일 설명,5001,66075100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66075200,리프 가고일 설명,5001,66075200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66075300,포이즌 가고일 설명,5001,66075300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66075400,광기어린 가고일 설명,5001,66075400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66075500,광기어린 리프 가고일 설명,5001,66075500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66075600,광기어린 포이즌 가고일 설명,5001,66075600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66076200,괴물백과 설명,5001,66076200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66076300,괴물도서 설명,5001,66076300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66077100,파수꾼 설명,5001,66077100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66077200,청동갑옷 파수꾼 설명,5001,66077200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66077300,황동갑옷 파수꾼 설명,5001,66077300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66078100,오래된 궤짝 설명,5001,66078100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66078200,버려진 궤짝 설명,5001,66078200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66078300,비밀의 궤짝 설명,5001,66078300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66079100,고통받는 좀비 설명,5001,66079100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66079200,저주받은 좀비 설명,5001,66079200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66079300,부패한 좀비 설명,5001,66079300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66080100,목 없는 기사 설명,5001,66080100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66080200,길 잃은 기사 설명,5001,66080200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66080300,영혼 잃은 기사 설명,5001,66080300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081100,초대받은 귀족 부인 설명,5001,66081100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081200,초대받은 귀족 영애 설명,5001,66081200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081300,초대받은 귀족 설명,5001,66081300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081400,초대받지 못한 귀족 부인 설명,5001,66081400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081500,초대받지 못한 영애 설명,5001,66081500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66081600,초대받지 못한 귀족 설명,5001,66081600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082100,반클리프 하녀 설명,5001,66082100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082200,반클리프 지배인 설명,5001,66082200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082300,반클리프 하인 설명,5001,66082300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082400,영혼잃은 반클리프 하녀 설명,5001,66082400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082500,영혼잃은 반클리프 지배인 설명,5001,66082500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66082600,영혼잃은 반클리프 하인 설명,5001,66082600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66083100,가니메테 설명,5001,66083100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66083200,뾰족 가니메테 설명,5001,66083200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66083300,어린 가니메테 설명,5001,66083300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66084100,샤피 설명,5001,66084100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66084200,블러드 샤피  설명,5001,66084200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66084300,본 샤피 설명,5001,66084300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66085100,상처입은 구울 설명,5001,66085100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66085200,버림받은 구울 설명,5001,66085200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66085300,역병걸린 구울 설명,5001,66085300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086100,반클리프 공포술사 설명,5001,66086100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086200,반클리프 숙련사제 설명,5001,66086200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086300,반클리프 흑마술사 설명,5001,66086300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086400,반클리프 악령 공포술사 설명,5001,66086400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086500,반클리프 악령 숙련사제,5001,66086500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66086600,반클리프 악령 흑마술사 설명,5001,66086600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087100,반클리프 도축자 설명,5001,66087100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087200,반클리프 집행자 설명,5001,66087200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087300,반클리프 척살자 설명,5001,66087300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087400,반클리프 파멸 도축자 설명,5001,66087400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087500,반클리프 파멸 집행자 설명,5001,66087500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66087600,반클리프 파멸 척살자 설명,5001,66087600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66088100,절망의 검 설명,5001,66088100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66088200,파멸의 검 설명,5001,66088200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66088300,공포의 검 설명,5001,66088300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66126100,파리스(각성전) 설명,5001,66126100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66126200,파리스(각성후) 설명,5001,66126100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66127100,타코/Tako_Normal (기준),5001,66127100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66127200,크림 타코/Tako_Cream (설명),5001,66127200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66127300,먹물 타코/Tako_Octopus (설명),5001,66127300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66128100,삼각김밥/Triangle_Laver (설명),5001,66128100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66129100,체리 푸딩/Pudding_Cherry  (설명),5001,66129100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66129300,쿠키 푸딩/Pudding_Cookie  (설명),5001,66129300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66130100,새우튀김 우동/Noodles_Shrimp  (설명),5001,66130100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66130200,야채튀김 우동/Noodles_Vegetales  (설명),5001,66130200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66130300,유부 우동/Noodles_Friedbeancurd  (설명),5001,66130300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66131100,새우 초밥/Sushi_Shrimp  (설명),5001,66131100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66131200,문어 초밥/Sushi_Octopus  (설명),5001,66131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66131300,고등어 초밥/Sushi_Mackerel  (설명),5001,66131300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
