f_NationCodeStr,No,Memo,Count01,Count02,Count03,Count04,Count05,Count06,Count07,Count08,Count09,Count10,Total_Count
0,299630950,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299630960,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299630970,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299630980,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299630990,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631000,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631010,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631020,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631030,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631040,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631050,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631060,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631070,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631080,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631090,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631100,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631110,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631120,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631130,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631140,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631150,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631160,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631170,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631180,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631190,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631200,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631210,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631220,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631230,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631240,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631250,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631260,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631270,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631280,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631290,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631300,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631310,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631320,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631330,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631340,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631350,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631360,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631370,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631380,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631390,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631400,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631410,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631420,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299631430,크리스마스 경험치 포션 상자 레벨대 구성,1,0,0,0,0,0,0,0,0,0,0
0,299635060,백그룹 설정,0,0,0,0,0,0,0,0,0,0,0
0,299635061,"Bag 금빛 구슬, 은빛 구슬",3,3,4,4,5,5,6,0,0,0,0
0,320100021,[아케이드] 용자의 길법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100022,[아케이드] 숙련된 용자의 길법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100023,[아케이드] 배신자의 고개법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100024,[아케이드] 망각의 협곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100025,[아케이드] 수염고래 해안가법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100026,[아케이드] 스티븐 무역항법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100027,[아케이드] 칼리곤 선단법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100028,[아케이드] 미리내 신전법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100029,[아케이드] 스카이피 신전법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100030,[아케이드] 위험한 동굴법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100031,[아케이드] 악마의 숨결법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100032,[아케이드] 이글거리는늪지대법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100033,[아케이드] 샬바론법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100034,[아케이드] 라미에타법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100035,[아케이드] 솔방울언덕법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100036,[아케이드] 신들의안식처법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100037,[아케이드] 잊혀진 마을법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100038,[아케이드] 잠자는 마을법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100039,[아케이드] 유혹의 설원법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100040,[아케이드] 얼음 협곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100041,[아케이드] 바티카 구릉법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100042,[아케이드] 영혼의 안식처법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100043,[아케이드] 하얀 추적자 언덕법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100044,[아케이드] 곰발톱 광산법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100045,[아케이드] 살얼음 고개법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100046,[아케이드] 드래곤 계곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100047,[아케이드] 세상의 끝법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100048,[아케이드] 용자의 길법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100049,[아케이드] 숙련된 용자의 길법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100050,[아케이드] 배신자의 고개법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100051,[아케이드] 망각의 협곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100052,[아케이드] 수염고래 해안가법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100053,[아케이드] 스티븐 무역항법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100054,[아케이드] 칼리곤 선단법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100055,[아케이드] 미리내 신전법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100056,[아케이드] 스카이피 신전법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100057,[아케이드] 위험한 동굴법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100058,[아케이드] 악마의 숨결법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100059,[아케이드] 이글거리는늪지대법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100060,[아케이드] 샬바론법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100061,[아케이드] 라미에타법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100062,[아케이드] 솔방울언덕법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100063,[아케이드] 신들의안식처법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100064,[아케이드] 잊혀진 마을법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100065,[아케이드] 잠자는 마을법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100066,[아케이드] 유혹의 설원법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100067,[아케이드] 얼음 협곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100068,[아케이드] 바티카 구릉법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100069,[아케이드] 영혼의 안식처법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100070,[아케이드] 하얀 추적자 언덕법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100071,[아케이드] 곰발톱 광산법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100072,[아케이드] 살얼음 고개법사(아크메이지)무기,1,1,1,1,1,1,0,0,0,0,0
0,320100073,[아케이드] 드래곤 계곡법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320100074,[아케이드] 세상의 끝법사(아크메이지)무기,1,1,1,0,0,0,0,0,0,0,0
0,320101091,아카나이 보상백 악세,1,1,1,1,1,1,1,1,1,1,0
0,330100001,[아케이드] 수염고래 해안가격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100002,[아케이드] 스티븐 무역항격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100003,[아케이드] 칼리곤 선단격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100004,[아케이드] 미리내 신전격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100005,[아케이드] 스카이피 신전격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100006,[아케이드] 위험한 동굴격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100007,[아케이드] 악마의 숨결격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100008,[아케이드] 이글거리는늪지대격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100009,[아케이드] 샬바론격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100010,[아케이드] 라미에타격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100011,[아케이드] 솔방울언덕격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100012,[아케이드] 신들의안식처격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100013,[아케이드] 잊혀진 마을격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100014,[아케이드] 잠자는 마을격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100015,[아케이드] 유혹의 설원격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100016,[아케이드] 얼음 협곡격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100017,[아케이드] 바티카 구릉격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100018,[아케이드] 영혼의 안식처격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100019,[아케이드] 하얀 추적자 언덕격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100020,[아케이드] 곰발톱 광산격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100021,[아케이드] 살얼음 고개격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100022,[아케이드] 드래곤 계곡격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330100023,[아케이드] 세상의 끝격투가무기,1,1,1,0,0,0,0,0,0,0,0
0,330110001,격투가20레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110011,격투가20레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110031,격투가27레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110041,격투가27레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110061,격투가34레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110071,격투가34레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110091,격투가40레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110101,격투가40레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110121,격투가47레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110131,격투가47레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110151,격투가54레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110161,격투가54레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110181,격투가61레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110191,격투가61레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330110211,격투가67레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,330110221,격투가67레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,330200001,[아케이드] 수염고래 해안가격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200002,[아케이드] 스티븐 무역항격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200003,[아케이드] 칼리곤 선단격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200004,[아케이드] 미리내 신전격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200005,[아케이드] 스카이피 신전격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200006,[아케이드] 위험한 동굴격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200007,[아케이드] 악마의 숨결격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200008,[아케이드] 이글거리는늪지대격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200009,[아케이드] 샬바론격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200010,[아케이드] 라미에타격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200011,[아케이드] 솔방울언덕격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200012,[아케이드] 신들의안식처격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200013,[아케이드] 잊혀진 마을격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200014,[아케이드] 잠자는 마을격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200015,[아케이드] 유혹의 설원격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200016,[아케이드] 얼음 협곡격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200017,[아케이드] 바티카 구릉격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200018,[아케이드] 영혼의 안식처격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200019,[아케이드] 하얀 추적자 언덕격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200020,[아케이드] 곰발톱 광산격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200021,[아케이드] 살얼음 고개격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200022,[아케이드] 드래곤 계곡격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330200023,[아케이드] 세상의 끝격투가(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,330341010,"파리스드랍 [레어]세트아이템 3종[격투가,소환사]",1,1,1,1,1,1,0,0,0,0,0
0,330341015,"파리스드랍 [레어]세트_(기타부위)아이템 3종[격투가,소환사]",1,1,1,1,1,1,0,0,0,0,0
0,330342010,"파리스드랍 [영웅]세트아이템 3종[격투가,소환사]",1,1,1,1,1,1,0,0,0,0,0
0,330342015,"파리스드랍 [영웅]세트_(기타부위)아이템 3종[격투가,소환사]",1,1,1,1,1,1,0,0,0,0,0
0,330351005,흑룡왕드랍 [일반]세트아이템 6종[격투가],1,1,1,1,1,1,0,0,0,0,0
0,331351005,흑룡왕드랍 [레어]세트아이템 6종[격투가],1,1,1,1,1,1,0,0,0,0,0
0,340100001,[아케이드] 수염고래 해안가소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100002,[아케이드] 스티븐 무역항소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100003,[아케이드] 칼리곤 선단소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100004,[아케이드] 미리내 신전소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100005,[아케이드] 스카이피 신전소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100006,[아케이드] 위험한 동굴소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100007,[아케이드] 악마의 숨결소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100008,[아케이드] 이글거리는늪지대소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100009,[아케이드] 샬바론소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100010,[아케이드] 라미에타소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100011,[아케이드] 솔방울언덕소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100012,[아케이드] 신들의안식처소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100013,[아케이드] 잊혀진 마을소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100014,[아케이드] 잠자는 마을소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100015,[아케이드] 유혹의 설원소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100016,[아케이드] 얼음 협곡소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100017,[아케이드] 바티카 구릉소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100018,[아케이드] 영혼의 안식처소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100019,[아케이드] 하얀 추적자 언덕소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100020,[아케이드] 곰발톱 광산소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100021,[아케이드] 살얼음 고개소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100022,[아케이드] 드래곤 계곡소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340100023,[아케이드] 세상의 끝소환사무기,1,1,1,0,0,0,0,0,0,0,0
0,340110001,소환사20레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110011,소환사20레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110031,소환사27레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110041,소환사27레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110061,소환사34레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110071,소환사34레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110091,소환사40레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110101,소환사40레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110121,소환사47레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110131,소환사47레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110151,소환사54레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110161,소환사54레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110181,소환사61레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110191,소환사61레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340110211,소환사67레벨 세트장비,1,1,1,1,1,1,0,0,0,0,0
0,340110221,소환사67레벨 카오스장비,1,1,1,1,1,1,0,0,0,0,0
0,340200001,[아케이드] 수염고래 해안가소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200002,[아케이드] 스티븐 무역항소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200003,[아케이드] 칼리곤 선단소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200004,[아케이드] 미리내 신전소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200005,[아케이드] 스카이피 신전소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200006,[아케이드] 위험한 동굴소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200007,[아케이드] 악마의 숨결소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200008,[아케이드] 이글거리는늪지대소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200009,[아케이드] 샬바론소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200010,[아케이드] 라미에타소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200011,[아케이드] 솔방울언덕소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200012,[아케이드] 신들의안식처소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200013,[아케이드] 잊혀진 마을소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200014,[아케이드] 잠자는 마을소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200015,[아케이드] 유혹의 설원소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200016,[아케이드] 얼음 협곡소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200017,[아케이드] 바티카 구릉소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200018,[아케이드] 영혼의 안식처소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200019,[아케이드] 하얀 추적자 언덕소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200020,[아케이드] 곰발톱 광산소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200021,[아케이드] 살얼음 고개소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200022,[아케이드] 드래곤 계곡소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340200023,[아케이드] 세상의 끝소환사(보조)무기,1,1,1,0,0,0,0,0,0,0,0
0,340351005,흑룡왕드랍 [일반]세트아이템 6종[소환사],1,1,1,1,1,1,0,0,0,0,0
0,341351005,흑룡왕드랍 [레어]세트아이템 6종[소환사],1,1,1,1,1,1,0,0,0,0,0
0,350600300,본 드래곤의 방어구 제조서(필요),1,1,1,2,2,2,2,0,0,0,0
0,350600310,본 드래곤의 어깨(성기사) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600320,본 드래곤의 상의(성기사) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600330,본 드래곤의 하의(성기사) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600340,본 드래곤의 장갑(성기사) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600350,본 드래곤의 신발(성기사) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600360,본 드래곤의 투구(검투사) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
0,350600370,본 드래곤의 어깨(검투사) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600380,본 드래곤의 상의(검투사) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600390,본 드래곤의 하의(검투사) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600400,본 드래곤의 장갑(검투사) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600410,본 드래곤의 신발(검투사) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600420,본 드래곤의 투구(위자드) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
0,350600430,본 드래곤의 어깨(위자드) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600440,본 드래곤의 상의(위자드) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600450,본 드래곤의 하의(위자드) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600460,본 드래곤의 장갑(위자드) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600470,본 드래곤의 신발(위자드) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600480,본 드래곤의 투구(워메이지) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
0,350600490,본 드래곤의 어깨(워메이지) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600500,본 드래곤의 상의(워메이지) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600510,본 드래곤의 하의(워메이지) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600520,본 드래곤의 장갑(워메이지) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600530,본 드래곤의 신발(워메이지) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600540,본 드래곤의 투구 (트래퍼) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
0,350600550,본 드래곤의 어깨 (트래퍼) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600560,본 드래곤의 상의 (트래퍼) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600570,본 드래곤의 하의 (트래퍼) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600580,본 드래곤의 장갑 (트래퍼) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600590,본 드래곤의 신발 (트래퍼) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600600,본 드래곤의 투구 (저격수) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
0,350600610,본 드래곤의 어깨 (저격수) 제조서(필요),1,10,3,2,0,0,0,0,0,0,0
0,350600620,본 드래곤의 상의 (저격수) 제조서(필요),1,10,5,5,0,0,0,0,0,0,0
0,350600630,본 드래곤의 하의 (저격수) 제조서(필요),1,10,4,3,0,0,0,0,0,0,0
0,350600640,본 드래곤의 장갑 (저격수) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600650,본 드래곤의 신발 (저격수) 제조서(필요),1,10,3,3,0,0,0,0,0,0,0
0,350600660,본 드래곤의 투구 (댄서) 제조서(필요),1,10,4,4,0,0,0,0,0,0,0
