IDX,f_NationCodeStr,MapNo,MapKey,Attribute,Memo,NameNo,XmlPath,ZoneCX,ZoneCY,ZoneCZ,Continent,HometownNo,Hidden_Index,Abil01,Abil02,Abil03,Abil04,Abil05,Recommend_Level,Recommend_Party,Group_TXT,LevelLimit_Min,LevelLimit_Max,DESCRIPTION_TEXT,PartyBreakIn,PartyBreakIn_Item,PartyBreakIn_CashItem
21014,0,9030130,64,0,[50]잠자는 마을 [대필드],9030130,World/03_Solaiden/01_Level/030130_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22063,0,9030131,0,5,[50]잠자는 마을  1 [F1],9030130,World/03_Solaiden/01_Level/030131_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22064,0,9030132,0,5,[50]잠자는 마을  2 [F1],9030130,World/03_Solaiden/01_Level/030132_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22065,0,9030133,0,5,[50]잠자는 마을  3 [F1],9030130,World/03_Solaiden/01_Level/030133_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22066,0,9030134,0,5,[50]잠자는 마을  4 [F1],9030130,World/03_Solaiden/01_Level/030134_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22067,0,9030135,0,5,[50]잠자는 마을  5 [F1],9030130,World/03_Solaiden/01_Level/030135_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22068,0,9030136,0,5,[50]잠자는 마을  6 [F1],9030130,World/03_Solaiden/01_Level/030136_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,1,0,0
22071,0,9030139,0,5,[50]잠자는 마을 정예 깜박깜박 벌룬 정예[F1],9030139,World/03_Solaiden/01_Level/030139_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,505746,0,0,0,0,0,0
21015,0,9030140,65,0,[50]부서진 버섯공장 [대필드],9030140,World/03_Solaiden/01_Level/030140_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515473,0,0,0,1,0,0
21016,0,9030200,66,0,[50]유혹의 설원 [대필드],9030200,World/03_Solaiden/01_Level/030200_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22072,0,9030201,0,5,[50]유혹의 설원  1 [F1],9030200,World/03_Solaiden/01_Level/030201_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22073,0,9030202,0,5,[50]유혹의 설원  2 [F1],9030200,World/03_Solaiden/01_Level/030202_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22074,0,9030203,0,5,[50]유혹의 설원  3 [F1],9030200,World/03_Solaiden/01_Level/030203_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22075,0,9030204,0,5,[50]유혹의 설원  4 [F1],9030200,World/03_Solaiden/01_Level/030204_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22076,0,9030205,0,5,[50]유혹의 설원  5 [F1],9030200,World/03_Solaiden/01_Level/030205_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22077,0,9030206,0,5,[50]유혹의 설원  6 [F1],9030200,World/03_Solaiden/01_Level/030206_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,1,0,0
22080,0,9030209,0,5,[50]유혹의 설원골렘 파타누스 정예 [F1],9030209,World/03_Solaiden/01_Level/030209_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504775,0,0,0,0,0,0
21017,0,9030210,67,0,[50]눈보라 고개 [대필드],9030210,World/03_Solaiden/01_Level/030210_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,504777,0,0,0,1,0,0
21018,0,9030220,68,0,[50]얼음 호수 [대필드],9030220,World/03_Solaiden/01_Level/030220_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515560,0,0,0,1,0,0
21019,0,9030230,69,0,[50]얼음 협곡 [대필드],9030230,World/03_Solaiden/01_Level/030230_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22081,0,9030231,0,5,[55]얼음협곡  1 [F1],9030230,World/03_Solaiden/01_Level/030231_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22082,0,9030232,0,5,[55]얼음협곡  2 [F1],9030230,World/03_Solaiden/01_Level/030232_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22083,0,9030233,0,5,[55]얼음협곡  3 [F1],9030230,World/03_Solaiden/01_Level/030233_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22084,0,9030234,0,5,[55]얼음협곡  4 [F1],9030230,World/03_Solaiden/01_Level/030234_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22085,0,9030235,0,5,[55]얼음협곡  5 [F1],9030230,World/03_Solaiden/01_Level/030235_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22086,0,9030236,0,5,[55]얼음협곡  6 [F1],9030230,World/03_Solaiden/01_Level/030236_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,1,0,0
22089,0,9030239,0,5,[55]얼음협곡 얼음공주 아르카 정예 [F1],9030239,World/03_Solaiden/01_Level/030239_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,515477,0,0,0,0,0,0
21020,0,9030240,70,0,[55]폭풍설원 [대필드],9030240,World/03_Solaiden/01_Level/030240_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,50,0,510101,0,0,0,1,0,0
34050,0,9030300,233,32777,[75]진실의 제단 [던전],9030300,World/99_Boss/01_Level/030300_DG.xml,6000,6000,6000,2,0,0,9030300,0,0,0,0,65,0,505651,0,0,0,0,0,0
34000,0,9030301,232,32769,[65]대미궁 01층 [던전],9030301,World/95_Dungeon/01_Level/030301_FD.xml,500,6000,500,2,0,0,9030300,0,0,0,0,65,0,505651,0,0,0,0,0,0
34001,0,9030302,0,32769,[65]대미궁 02층 [던전],9030302,World/95_Dungeon/01_Level/030302_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34002,0,9030303,0,32769,[65]대미궁 03층 [던전],9030303,World/95_Dungeon/01_Level/030303_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34003,0,9030304,0,32769,[65]대미궁 04층 [던전],9030304,World/95_Dungeon/01_Level/030304_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34004,0,9030305,0,32769,[65]대미궁 05층 [던전],9030305,World/95_Dungeon/01_Level/030305_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34005,0,9030306,0,32769,[65]대미궁 06층 [던전],9030306,World/95_Dungeon/01_Level/030306_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34006,0,9030307,0,32769,[65]대미궁 07층 [던전],9030307,World/95_Dungeon/01_Level/030307_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34007,0,9030308,0,32769,[65]대미궁 08층 [던전],9030308,World/95_Dungeon/01_Level/030308_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34008,0,9030309,0,32769,[65]대미궁 09층 [던전],9030309,World/95_Dungeon/01_Level/030309_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34009,0,9030310,0,32769,[65]대미궁 10층 [던전],9030310,World/95_Dungeon/01_Level/030310_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34010,0,9030311,0,32769,[65]대미궁 11층 [던전],9030311,World/95_Dungeon/01_Level/030311_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34011,0,9030312,0,32769,[65]대미궁 12층 [던전],9030312,World/95_Dungeon/01_Level/030312_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34012,0,9030313,0,32769,[65]대미궁 13층 [던전],9030313,World/95_Dungeon/01_Level/030313_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34013,0,9030314,0,32769,[65]대미궁 14층 [던전],9030314,World/95_Dungeon/01_Level/030314_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34014,0,9030315,0,32769,[65]대미궁 15층 [던전],9030315,World/95_Dungeon/01_Level/030315_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34015,0,9030316,0,32769,[65]대미궁 16층 [던전],9030316,World/95_Dungeon/01_Level/030316_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34016,0,9030317,0,32769,[65]대미궁 17층 [던전],9030317,World/95_Dungeon/01_Level/030317_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34017,0,9030318,0,32769,[65]대미궁 18층 [던전],9030318,World/95_Dungeon/01_Level/030318_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34018,0,9030319,0,32769,[65]대미궁 19층 [던전],9030319,World/95_Dungeon/01_Level/030319_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34019,0,9030320,0,32769,[65]대미궁 20층 [던전],9030320,World/95_Dungeon/01_Level/030320_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34020,0,9030321,0,32769,[65]대미궁 21층 [던전],9030321,World/95_Dungeon/01_Level/030321_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34021,0,9030322,0,32769,[65]대미궁 22층 [던전],9030322,World/95_Dungeon/01_Level/030322_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34022,0,9030323,0,32769,[65]대미궁 23층 [던전],9030323,World/95_Dungeon/01_Level/030323_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34023,0,9030324,0,32769,[65]대미궁 24층 [던전],9030324,World/95_Dungeon/01_Level/030324_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34024,0,9030325,0,32769,[65]대미궁 25층 [던전],9030325,World/95_Dungeon/01_Level/030325_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34025,0,9030326,0,32769,[65]대미궁 26층 [던전],9030326,World/95_Dungeon/01_Level/030326_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34026,0,9030327,0,32769,[65]대미궁 27층 [던전],9030327,World/95_Dungeon/01_Level/030327_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34027,0,9030328,0,32769,[65]대미궁 28층 [던전],9030328,World/95_Dungeon/01_Level/030328_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34028,0,9030329,0,32769,[65]대미궁 29층 [던전],9030329,World/95_Dungeon/01_Level/030329_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34029,0,9030330,0,32769,[65]대미궁 30층 [던전],9030330,World/95_Dungeon/01_Level/030330_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34030,0,9030331,0,32769,[65]대미궁 31층 [던전],9030331,World/95_Dungeon/01_Level/030331_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34031,0,9030332,0,32769,[65]대미궁 32층 [던전],9030332,World/95_Dungeon/01_Level/030332_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34032,0,9030333,0,32769,[65]대미궁 33층 [던전],9030333,World/95_Dungeon/01_Level/030333_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34033,0,9030334,0,32769,[65]대미궁 34층 [던전],9030334,World/95_Dungeon/01_Level/030334_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34034,0,9030335,0,32769,[65]대미궁 35층 [던전],9030335,World/95_Dungeon/01_Level/030335_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34035,0,9030336,0,32769,[65]대미궁 36층 [던전],9030336,World/95_Dungeon/01_Level/030336_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34036,0,9030337,0,32769,[65]대미궁 37층 [던전],9030337,World/95_Dungeon/01_Level/030337_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34037,0,9030338,0,32769,[65]대미궁 38층 [던전],9030338,World/95_Dungeon/01_Level/030338_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34038,0,9030339,0,32769,[65]대미궁 39층 [던전],9030339,World/95_Dungeon/01_Level/030339_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34039,0,9030340,0,32769,[65]대미궁 40층 [던전],9030340,World/95_Dungeon/01_Level/030340_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34040,0,9030341,0,32769,[65]대미궁 41층 [던전],9030341,World/95_Dungeon/01_Level/030341_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34041,0,9030342,0,32769,[65]대미궁 42층 [던전],9030342,World/95_Dungeon/01_Level/030342_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34042,0,9030343,0,32769,[65]대미궁 43층 [던전],9030343,World/95_Dungeon/01_Level/030343_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34043,0,9030344,0,32769,[65]대미궁 44층 [던전],9030344,World/95_Dungeon/01_Level/030344_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34044,0,9030345,0,32769,[65]대미궁 45층 [던전],9030345,World/95_Dungeon/01_Level/030345_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34045,0,9030346,0,32769,[65]대미궁 46층 [던전],9030346,World/95_Dungeon/01_Level/030346_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34046,0,9030347,0,32769,[65]대미궁 47층 [던전],9030347,World/95_Dungeon/01_Level/030347_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34047,0,9030348,0,32769,[65]대미궁 48층 [던전],9030348,World/95_Dungeon/01_Level/030348_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34048,0,9030349,0,32769,[65]대미궁 49층 [던전],9030349,World/95_Dungeon/01_Level/030349_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
34049,0,9030350,0,32769,[65]대미궁 50층 [던전],9030350,World/95_Dungeon/01_Level/030350_FD.xml,500,6000,500,2,0,0,0,0,0,0,0,65,0,505651,0,0,0,0,0,0
33036,0,9030500,231,32777,[70]깊은 암흑제단 [던전],9030500,World/99_Boss/01_Level/030500_DG.xml,2000,2000,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33001,0,9030501,0,32769,[60]반클리프 성 01층 도서관 [던전],9030501,World/95_Dungeon/01_Level/030501_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33002,0,9030502,0,32769,[60]반클리프 성 02층 도서관 [던전],9030502,World/95_Dungeon/01_Level/030502_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33003,0,9030503,0,32769,[60]반클리프 성 03층 도서관 [던전],9030503,World/95_Dungeon/01_Level/030503_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33004,0,9030504,0,32769,[60]반클리프 성 04층 도서관 [던전],9030504,World/95_Dungeon/01_Level/030504_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33005,0,9030505,0,32769,[60]반클리프 성 05층 도서관 [던전],9030505,World/95_Dungeon/01_Level/030505_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33006,0,9030506,0,32769,[60]반클리프 성 06층 식물원 [던전],9030506,World/95_Dungeon/01_Level/030506_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33007,0,9030507,0,32769,[60]반클리프 성 07층 식물원 [던전],9030507,World/95_Dungeon/01_Level/030507_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33008,0,9030508,0,32769,[60]반클리프 성 08층 식물원 [던전],9030508,World/95_Dungeon/01_Level/030508_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,508230,0,0,0,0,0,0
33009,0,9030509,0,32769,[60]반클리프 성 09층 식물원 [던전],9030509,World/95_Dungeon/01_Level/030509_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33010,0,9030510,0,32769,[60]반클리프 성 10층 식물원 [던전],9030510,World/95_Dungeon/01_Level/030510_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510121,0,0,0,0,0,0
33011,0,9030511,0,32769,[60]반클리프 성 지하 01층 전시실 [던전],9030511,World/95_Dungeon/01_Level/030511_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33012,0,9030512,0,32769,[60]반클리프 성 지하 02층 전시실 [던전],9030512,World/95_Dungeon/01_Level/030512_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33013,0,9030513,0,32769,[60]반클리프 성 지하 03층 전시실 [던전],9030513,World/95_Dungeon/01_Level/030513_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33014,0,9030514,0,32769,[60]반클리프 성 지하 04층 전시실 [던전],9030514,World/95_Dungeon/01_Level/030514_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33015,0,9030515,0,32769,[60]반클리프 성 지하 05층 전시실 [던전],9030515,World/95_Dungeon/01_Level/030515_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33016,0,9030516,0,32769,[60]반클리프 성 지하 06층 전시실 [던전],9030516,World/95_Dungeon/01_Level/030516_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33017,0,9030517,0,32769,[60]반클리프 성 지하 07층 전시실 [던전],9030517,World/95_Dungeon/01_Level/030517_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33018,0,9030518,0,32769,[60]반클리프 성 지하 08층 전시실 [던전],9030518,World/95_Dungeon/01_Level/030518_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33019,0,9030519,0,32769,[60]반클리프 성 지하 09층 전시실 [던전],9030519,World/95_Dungeon/01_Level/030519_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33020,0,9030520,0,32769,[60]반클리프 성 지하 10층 전시실 [던전],9030520,World/95_Dungeon/01_Level/030520_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510122,0,0,0,0,0,0
33021,0,9030521,0,32769,[60]반클리프 성 지하 11층 지하 감옥 [던전],9030521,World/95_Dungeon/01_Level/030521_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33022,0,9030522,0,32769,[60]반클리프 성 지하 12층 지하 감옥 [던전],9030522,World/95_Dungeon/01_Level/030522_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33023,0,9030523,0,32769,[60]반클리프 성 지하 13층 지하 감옥 [던전],9030523,World/95_Dungeon/01_Level/030523_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33024,0,9030524,0,32769,[60]반클리프 성 지하 14층 지하 감옥 [던전],9030524,World/95_Dungeon/01_Level/030524_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33025,0,9030525,0,32769,[60]반클리프 성 지하 15층 지하 감옥 [던전],9030525,World/95_Dungeon/01_Level/030525_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33026,0,9030526,0,32769,[60]반클리프 성 지하 16층 지하 감옥 [던전],9030526,World/95_Dungeon/01_Level/030526_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33027,0,9030527,0,32769,[60]반클리프 성 지하 17층 지하 감옥 [던전],9030527,World/95_Dungeon/01_Level/030527_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33028,0,9030528,0,32769,[60]반클리프 성 지하 18층 지하 감옥 [던전],9030528,World/95_Dungeon/01_Level/030528_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33029,0,9030529,0,32769,[60]반클리프 성 지하 19층 지하 감옥 [던전],9030529,World/95_Dungeon/01_Level/030529_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33030,0,9030530,0,32769,[60]반클리프 성 지하 20층 지하 감옥 [던전],9030530,World/95_Dungeon/01_Level/030530_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33031,0,9030531,0,32769,[60]반클리프 성 지하 21층 암흑감옥 [던전],9030531,World/95_Dungeon/01_Level/030531_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33032,0,9030532,0,32769,[60]반클리프 성 지하 22층 암흑감옥 [던전],9030532,World/95_Dungeon/01_Level/030532_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33033,0,9030533,0,32769,[60]반클리프 성 지하 23층 암흑감옥 [던전],9030533,World/95_Dungeon/01_Level/030533_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33034,0,9030534,0,32769,[60]반클리프 성 지하 24층 암흑감옥 [던전],9030534,World/95_Dungeon/01_Level/030534_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33035,0,9030535,0,32769,[60]반클리프 성 지하 25층 암흑감옥 [던전],9030535,World/95_Dungeon/01_Level/030535_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,510123,0,0,0,0,0,0
33000,0,9030599,230,0,[60]반클리프 성 [던전],9030599,World/95_Dungeon/01_Level/030599_DG.xml,600,600,2000,2,0,0,0,0,0,0,0,60,0,508230,0,0,0,1,0,0
32022,0,9030600,198,9,얼음제단[던전],9030600,World/99_Boss/01_Level/030600_DG.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32021,0,9030601,197,1,[미사용]얼음사원 [던전],9030601,World/95_Dungeon/01_Level/030601_DG.xml,600,600,6000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21023,0,9030700,73,0,[60]원령나무 숲 [대필드],9030700,World/03_Solaiden/01_Level/030700_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,506494,0,0,0,1,0,0
21024,0,9030710,74,0,[60]하얀 추적자 언덕,9030710,World/03_Solaiden/01_Level/030710_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22099,0,9030711,0,5,[60]하얀추적자 언덕 1 [F1],9030710,World/03_Solaiden/01_Level/030711_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22100,0,9030712,0,5,[60]하얀추적자 언덕 2 [F1],9030710,World/03_Solaiden/01_Level/030712_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22101,0,9030713,0,5,[60]하얀추적자 언덕 3 [F1],9030710,World/03_Solaiden/01_Level/030713_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22102,0,9030714,0,5,[60]하얀추적자 언덕 4 [F1],9030710,World/03_Solaiden/01_Level/030714_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22103,0,9030715,0,5,[60]하얀추적자 언덕 5 [F1],9030710,World/03_Solaiden/01_Level/030715_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22104,0,9030716,0,5,[60]하얀추적자 언덕 6 [F1],9030710,World/03_Solaiden/01_Level/030716_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,1,0,0
22107,0,9030719,0,5,[60]하얀추적자 언덕  정예,9030719,World/03_Solaiden/01_Level/030719_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,521550,0,0,0,0,0,0
21025,0,9030720,75,0,[60]영혼의 안식처 [대필드],9030720,World/03_Solaiden/01_Level/030720_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22108,0,9030721,0,5,[60]영혼의 안식처  1 [F1],9030720,World/03_Solaiden/01_Level/030721_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22109,0,9030722,0,5,[60]영혼의 안식처  2 [F1],9030720,World/03_Solaiden/01_Level/030722_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22110,0,9030723,0,5,[60]영혼의 안식처  3 [F1],9030720,World/03_Solaiden/01_Level/030723_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22111,0,9030724,0,5,[60]영혼의 안식처  4 [F1],9030720,World/03_Solaiden/01_Level/030724_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22112,0,9030725,0,5,[60]영혼의 안식처  5 [F1],9030720,World/03_Solaiden/01_Level/030725_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22113,0,9030726,0,5,[60]영혼의 안식처  6 [F1],9030720,World/03_Solaiden/01_Level/030726_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,1,0,0
22116,0,9030729,0,5,[60]영혼의 안식처  정예,9030729,World/03_Solaiden/01_Level/030729_FD.xml,600,600,6000,2,0,0,0,0,0,0,0,60,0,523050,0,0,0,0,0,0
