ResNo,Memo,IconPath,XmlPath,U,V,UVIndex,AddResNo1,AddResNo2,AddResNo3
104000701,더블 어택,../Data/6_UI/icon/Iconskill.tga,.,12,12,51,0,0,0
104000801,소매치기,../Data/6_UI/icon/Iconskill.tga,.,12,12,52,0,0,0
104300101,클로 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,110,0,0,0
104300301,카타르 블록킹,../Data/6_UI/icon/Iconskill.tga,.,12,12,118,0,0,0
104300401,소닉 붐,../Data/6_UI/icon/Iconskill.tga,.,12,12,115,0,0,0
104300501,마하 펀치,../Data/6_UI/icon/Iconskill.tga,.,12,12,55,0,0,0
104300601,스크류 어퍼,../Data/6_UI/icon/Iconskill.tga,.,12,12,113,0,0,0
104300701,카타르 마스터리,../Data/6_UI/icon/Iconskill3.tga,.,12,12,48,0,0,0
104300901,스피닝 너클,../Data/6_UI/icon/Iconskill.tga,.,12,12,111,0,0,0
104301001,쓰로잉 대거,../Data/6_UI/icon/Iconskill.tga,.,12,12,120,0,0,0
104301101,기믈렛,../Data/6_UI/icon/Iconskill.tga,.,12,12,121,0,0,0
104301201,마인드 리딩,../Data/6_UI/icon/Iconskill.tga,.,12,12,116,0,0,0
104301301,그림자 밟기,../Data/6_UI/icon/Iconskill.tga,.,12,12,122,0,0,0
104301401,롤링 스팅거,../Data/6_UI/icon/Iconskill.tga,.,12,12,124,0,0,0
104301501,포이즌 크래셔,../Data/6_UI/icon/Iconskill.tga,.,12,12,119,0,0,0
104301601,섬머솔트킥,../Data/6_UI/icon/Iconskill.tga,.,12,12,53,0,0,0
104301701,저지 드레드,../Data/6_UI/icon/Iconskill.tga,.,12,12,112,0,0,0
104301801,스위프트 어택,../Data/6_UI/icon/Iconskill.tga,.,12,12,114,0,0,0
104301901,노즐 개조,../Data/6_UI/icon/Iconskill2.tga,.,12,12,63,0,0,0
104302001,바이탈리티,../Data/6_UI/icon/Iconskill2.tga,.,12,12,75,0,0,0
104302101,덱스터리티,../Data/6_UI/icon/Iconskill2.tga,.,12,12,77,0,0,0
104302201,하이퍼 스트렝스,../Data/6_UI/icon/Iconskill2.tga,.,12,12,76,0,0,0
104302301,인텔리전트,../Data/6_UI/icon/Iconskill2.tga,.,12,12,78,0,0,0
104302401,최면,../Data/6_UI/icon/Iconskill2.tga,.,12,12,79,0,0,0
105300101,아머 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,125,0,0,0
105300201,패링,../Data/6_UI/icon/Iconskill.tga,.,12,12,69,0,0,0
105300301,웨폰 프리징,../Data/6_UI/icon/Iconskill.tga,.,12,12,71,0,0,0
105300401,스피어 잽,../Data/6_UI/icon/Iconskill.tga,.,12,12,65,0,0,0
105300501,조인트 브레이크,../Data/6_UI/icon/Iconskill.tga,.,12,12,15,0,0,0
105300601,리벤지,../Data/6_UI/icon/Iconskill.tga,.,12,12,70,0,0,0
105300701,쉴드 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,64,0,0,0
105300801,어드벤스드 소드 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,73,0,0,0
105300901,HP 회복력 향상,../Data/6_UI/icon/Iconskill.tga,.,12,12,63,0,0,0
105400001,바디 액티베이션,../Data/6_UI/icon/Iconskill.tga,.,12,12,126,0,0,0
105400101,체인 쉴드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,97,0,0,0
105400301,메가 스톰 블레이드,../Data/6_UI/icon/Iconskill3.tga,.,12,12,98,0,0,0
105400401,쉴드 스트라이크,../Data/6_UI/icon/Iconskill3.tga,.,12,12,99,0,0,0
105400501,필중,../Data/6_UI/icon/Iconskill3.tga,.,12,12,100,0,0,0
105500501,오라 발현,../Data/6_UI/icon/Iconskill.tga,.,12,12,127,0,0,0
105500601,크로스 컷,../Data/6_UI/icon/Iconskill.tga,.,12,12,128,0,0,0
105500701,프레셔,../Data/6_UI/icon/Iconskill.tga,.,12,12,129,0,0,0
105500801,바리케이드,../Data/6_UI/icon/Iconskill.tga,.,12,12,131,0,0,0
105500901,리커버리 오라,../Data/6_UI/icon/Iconskill.tga,.,12,12,130,0,0,0
105501001,타임 리버스,../Data/6_UI/icon/Iconskill.tga,.,12,12,132,0,0,0
105501101,오펜시브 오라,../Data/6_UI/icon/Iconskill.tga,.,12,12,133,0,0,0
105501201,디펜시브 오라,../Data/6_UI/icon/Iconskill.tga,.,12,12,134,0,0,0
105501301,성스러운 보호,../Data/6_UI/icon/Iconskill.tga,.,12,12,135,0,0,0
105501401,장비 수리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,43,0,0,0
105501501,웨폰 크래셔,../Data/6_UI/icon/Iconskill2.tga,.,12,12,84,0,0,0
105501601,바퀴벌레 인생,../Data/6_UI/icon/Iconskill2.tga,.,12,12,83,0,0,0
105501801,도발,../Data/6_UI/icon/Iconskill3.tga,.,12,12,94,0,0,0
106000101,겜블,../Data/6_UI/icon/Iconskill.tga,.,12,12,67,0,0,0
106000201,겜블 - 분노의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000301,겜블 - 냉정의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000401,겜블 - 폭주의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000501,겜블 - 속도의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000601,겜블 - 치유의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000701,겜블 - 증폭의 화신,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
106000801,블러드 리턴,../Data/6_UI/icon/Iconskill.tga,.,12,12,67,0,0,0
106300101,아이언 스킨,../Data/6_UI/icon/Iconskill.tga,.,12,12,74,0,0,0
106300201,액셀레이션,../Data/6_UI/icon/Iconskill.tga,.,12,12,76,0,0,0
106300301,섬멸,../Data/6_UI/icon/Iconskill.tga,.,12,12,77,0,0,0
106300401,분노의 외침,../Data/6_UI/icon/Iconskill.tga,.,12,12,66,0,0,0
106300501,와일드 레이지,../Data/6_UI/icon/Iconskill.tga,.,12,12,78,0,0,0
106300601,생명연장,../Data/6_UI/icon/Iconskill.tga,.,12,12,79,0,0,0
106500001,피지컬 트레이닝,../Data/6_UI/icon/Iconskill.tga,.,12,12,136,0,0,0
106500101,샤프니스 블레이드,../Data/6_UI/icon/Iconskill.tga,.,12,12,137,0,0,0
106500201,휠윈드,../Data/6_UI/icon/Iconskill.tga,.,12,12,80,0,0,0
106500401,대지의 분노,../Data/6_UI/icon/Iconskill.tga,.,12,12,68,0,0,0
106500501,거스트 슬래시,../Data/6_UI/icon/Iconskill.tga,.,12,12,138,0,0,0
106500601,브로큰 매그넘,../Data/6_UI/icon/Iconskill.tga,.,12,12,139,0,0,0
106500701,데스 바운드,../Data/6_UI/icon/Iconskill.tga,.,12,12,141,0,0,0
106500801,웨폰 퀴큰,../Data/6_UI/icon/Iconskill.tga,.,12,12,140,0,0,0
106500901,레이징 스톰,../Data/6_UI/icon/Iconskill.tga,.,12,12,142,0,0,0
106501001,분노의 곰 간다,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
106501101,와이번 블레이드,../Data/6_UI/icon/Iconskill2.tga,.,12,12,86,0,0,0
106501201,블러디 로어,../Data/6_UI/icon/Iconskill2.tga,.,12,12,85,0,0,0
107000301,와이드 힐,../Data/6_UI/icon/Iconskill.tga,.,12,12,25,0,0,0
107000401,인스탄스 힐,../Data/6_UI/icon/Iconskill.tga,.,12,12,84,0,0,0
107000501,큐어,../Data/6_UI/icon/Iconskill.tga,.,12,12,85,0,0,0
107000701,감염,../Data/6_UI/icon/Iconskill.tga,.,12,12,87,0,0,0
108000101,블리자드,../Data/6_UI/icon/Iconskill.tga,.,12,12,93,0,0,0
108000201,긴급 후퇴,../Data/6_UI/icon/Iconskill3.tga,.,12,12,101,0,0,0
109000301,MP 회복력 향상,../Data/6_UI/icon/Iconskill.tga,.,12,12,82,0,0,0
109000401,콰그마이어,../Data/6_UI/icon/Iconskill.tga,.,12,12,86,0,0,0
109000501,매직 미사일,../Data/6_UI/icon/Iconskill.tga,.,12,12,94,0,0,0
109000601,스파이럴 캐논,../Data/6_UI/icon/Iconskill.tga,.,12,12,91,0,0,0
109000701,토네이도,../Data/6_UI/icon/Iconskill.tga,.,12,12,90,0,0,0
109000901,에너지 볼,../Data/6_UI/icon/Iconskill.tga,.,12,12,92,0,0,0
109001001,부활,../Data/6_UI/icon/Iconskill.tga,.,12,12,83,0,0,0
109001101,MP 포션 극대화,../Data/6_UI/icon/Iconskill.tga,.,12,12,143,0,0,0
109001201,어드벤스드 스피어 마스터리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,51,0,0,0
109001301,스트라이킹,../Data/6_UI/icon/Iconskill.tga,.,12,12,144,0,0,0
109001401,썬더 브레이크,../Data/6_UI/icon/Iconskill2.tga,.,12,12,1,0,0,0
109001501,체인 라이트닝,../Data/6_UI/icon/Iconskill2.tga,.,12,12,2,0,0,0
109001601,HP 리스토어,../Data/6_UI/icon/Iconskill2.tga,.,12,12,3,0,0,0
109001701,MP 전이,../Data/6_UI/icon/Iconskill2.tga,.,12,12,4,0,0,0
109001801,배리어,../Data/6_UI/icon/Iconskill2.tga,.,12,12,5,0,0,0
109001901,완전한 결계,../Data/6_UI/icon/Iconskill2.tga,.,12,12,6,0,0,0
109002001,미러 이미지,../Data/6_UI/icon/Iconskill2.tga,.,12,12,8,0,0,0
109002101,리소스 컨버터,../Data/6_UI/icon/Iconskill2.tga,.,12,12,9,0,0,0
109002201,문어 먹물,../Data/6_UI/icon/Iconskill2.tga,.,12,12,10,0,0,0
109002301,스노우 블루스,../Data/6_UI/icon/Iconskill2.tga,.,12,12,11,0,0,0
109002401,백 드래프트,../Data/6_UI/icon/Iconskill2.tga,.,12,12,13,0,0,0
109002501,클라우드 킬,../Data/6_UI/icon/Iconskill2.tga,.,12,12,12,0,0,0
109002601,메테오 스트라이크,../Data/6_UI/icon/Iconskill2.tga,.,12,12,14,0,0,0
109002701,장비 인챈트,../Data/6_UI/icon/Iconskill2.tga,.,12,12,44,0,0,0
109002801,생츄어리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,65,0,0,0
109002901,캐스팅 고속화,../Data/6_UI/icon/Iconskill2.tga,.,12,12,64,0,0,0
109003001,에너지 버스터,../Data/6_UI/icon/Iconskill2.tga,.,12,12,91,0,0,0
109003101,프로즌 샷,../Data/6_UI/icon/Iconskill3.tga,.,12,12,102,0,0,0
110000101,로켓 런처,../Data/6_UI/icon/Iconskill.tga,.,12,12,44,0,0,0
110000201,애로우 샤워,../Data/6_UI/icon/Iconskill.tga,.,12,12,42,0,0,0
110000301,더블 스트라이크,../Data/6_UI/icon/Iconskill.tga,.,12,12,38,0,0,0
110000401,모서리로 찍으세요,../Data/6_UI/icon/Iconskill.tga,.,12,12,41,0,0,0
110000501,어드벤스드 보우 마스터리,../Data/6_UI/icon/Iconskill.tga,.,12,12,95,0,0,0
110000701,크럭스 샷,../Data/6_UI/icon/Iconskill.tga,.,12,12,104,0,0,0
110000801,스플래쉬 트랩,../Data/6_UI/icon/Iconskill.tga,.,12,12,100,0,0,0
110000901,환각,../Data/6_UI/icon/Iconskill.tga,.,12,12,101,0,0,0
110001001,애시드 애로우,../Data/6_UI/icon/Iconskill.tga,.,12,12,96,0,0,0
110001101,팔콘 비트,../Data/6_UI/icon/Iconskill.tga,.,12,12,98,0,0,0
110001201,울프 러쉬,../Data/6_UI/icon/Iconskill.tga,.,12,12,99,0,0,0
110001301,샤프 슈팅,../Data/6_UI/icon/Iconskill.tga,.,12,12,97,0,0,0
110001401,클레이모어,../Data/6_UI/icon/Iconskill.tga,.,12,12,105,0,0,0
110001501,자동 사격 장치,../Data/6_UI/icon/Iconskill.tga,.,12,12,107,0,0,0
110001601,디토네이터,../Data/6_UI/icon/Iconskill.tga,.,12,12,106,0,0,0
110001701,카모플라쥬,../Data/6_UI/icon/Iconskill.tga,.,12,12,108,0,0,0
110001801,넷 바인더,../Data/6_UI/icon/Iconskill.tga,.,12,12,102,0,0,0
110001901,멀티샷,../Data/6_UI/icon/Iconskill.tga,.,12,12,39,0,0,0
110002001,난사,../Data/6_UI/icon/Iconskill.tga,.,12,12,40,0,0,0
110002201,공중 5연사,../Data/6_UI/icon/Iconskill.tga,.,12,12,103,0,0,0
110002301,집중,../Data/6_UI/icon/Iconskill2.tga,.,12,12,15,0,0,0
110002401,인비저블 트랩,../Data/6_UI/icon/Iconskill3.tga,.,12,12,58,0,0,0
110002501,건들지마라,../Data/6_UI/icon/Iconskill2.tga,.,12,12,16,0,0,0
110002601,프리징 트랩,../Data/6_UI/icon/Iconskill2.tga,.,12,12,17,0,0,0
110002701,사일런스 트랩,../Data/6_UI/icon/Iconskill2.tga,.,12,12,18,0,0,0
110002801,바운드 트랩,../Data/6_UI/icon/Iconskill2.tga,.,12,12,19,0,0,0
110002901,커즈드 봄버,../Data/6_UI/icon/Iconskill2.tga,.,12,12,20,0,0,0
110003001,HE 그레네이드,../Data/6_UI/icon/Iconskill2.tga,.,12,12,21,0,0,0
110003101,요리 하기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,45,0,0,0
110003201,끈적한 거미줄,../Data/6_UI/icon/Iconskill2.tga,.,12,12,70,0,0,0
110003301,능숙한 몸놀림,../Data/6_UI/icon/Iconskill2.tga,.,12,12,71,0,0,0
110003401,약점 간파,../Data/6_UI/icon/Iconskill2.tga,.,12,12,93,0,0,0
110003501,테슬라 코일,../Data/6_UI/icon/Iconskill3.tga,.,12,12,103,0,0,0
150000301,바주카포,../Data/6_UI/icon/Iconskill.tga,.,12,12,43,0,0,0
150000401,관통,../Data/6_UI/icon/Iconskill2.tga,.,12,12,22,0,0,0
150000501,에이밍,../Data/6_UI/icon/Iconskill2.tga,.,12,12,52,0,0,0
150000502,에이밍,../Data/6_UI/icon/skillbuff02.tga,.,8,8,7,0,0,0
150000601,플래시뱅,../Data/6_UI/icon/Iconskill2.tga,.,12,12,24,0,0,0
150000701,아드레날린,../Data/6_UI/icon/Iconskill2.tga,.,12,12,23,0,0,0
150000801,파이어 그레네이드,../Data/6_UI/icon/Iconskill2.tga,.,12,12,26,0,0,0
150000901,아트로핀,../Data/6_UI/icon/Iconskill2.tga,.,12,12,27,0,0,0
150001001,개틀링 러쉬,../Data/6_UI/icon/Iconskill2.tga,.,12,12,28,0,0,0
150001101,융단폭격,../Data/6_UI/icon/Iconskill2.tga,.,12,12,29,0,0,0
150001201,고품질 화약,../Data/6_UI/icon/Iconskill2.tga,.,12,12,72,0,0,0
150001301,추진제 개조,../Data/6_UI/icon/Iconskill2.tga,.,12,12,73,0,0,0
150001401,바주카포 - 지상,../Data/6_UI/icon/Iconskill2.tga,.,12,12,74,0,0,0
150001501,추가 지원,../Data/6_UI/icon/Iconskill2.tga,.,12,12,97,0,0,0
150001601,ASS 구동원리 개조,../Data/6_UI/icon/Iconskill2.tga,.,12,12,98,0,0,0
150001701,발칸 300,../Data/6_UI/icon/Iconskill2.tga,.,12,12,99,0,0,0
150001801,탄환 교체,../Data/6_UI/icon/Iconskill2.tga,.,12,12,96,0,0,0
150001901,팔콘리 마스터리,../Data/6_UI/icon/Iconskill2.tga,.,12,12,94,0,0,0
150002001,블릿츠,../Data/6_UI/icon/Iconskill2.tga,.,12,12,95,0,0,0
150002101,스나이핑,../Data/6_UI/icon/Iconskill3.tga,.,12,12,95,0,0,0
159999101,스텝 더 비트,../Data/6_UI/icon/Iconskill3.tga,.,12,12,104,0,0,0
159999201,헤드 스핀,../Data/6_UI/icon/Iconskill3.tga,.,12,12,105,0,0,0
160000001,스탠스,../Data/6_UI/icon/Iconskill2.tga,.,12,12,30,0,0,0
160000101,메가 드릴 드라이브,../Data/6_UI/icon/Iconskill2.tga,.,12,12,31,0,0,0
160000201,윈드밀,../Data/6_UI/icon/Iconskill2.tga,.,12,12,32,0,0,0
160000301,세븐,../Data/6_UI/icon/Iconskill2.tga,.,12,12,33,0,0,0
160000401,문워크,../Data/6_UI/icon/Iconskill2.tga,.,12,12,34,0,0,0
160000501,프로보크,../Data/6_UI/icon/Iconskill2.tga,.,12,12,35,0,0,0
160000601,나인틴 나이티,../Data/6_UI/icon/Iconskill2.tga,.,12,12,36,0,0,0
160000701,코자크 댄스,../Data/6_UI/icon/Iconskill2.tga,.,12,12,47,0,0,0
160000801,짓밟기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,103,0,0,0
160000901,강타,../Data/6_UI/icon/Iconskill2.tga,.,12,12,101,0,0,0
160001001,TTX 강화,../Data/6_UI/icon/Iconskill2.tga,.,12,12,102,0,0,0
160001101,노골적 도발,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
160001201,댄서 변신,../Data/6_UI/icon/Iconskill2.tga,.,12,12,106,0,0,0
170000001,풍마수리검,../Data/6_UI/icon/Iconskill.tga,.,12,12,58,0,0,0
170000101,그림자 도약,../Data/6_UI/icon/Iconskill.tga,.,12,12,123,0,0,0
170000201,허공밟기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,37,0,0,0
170000301,미혼향,../Data/6_UI/icon/Iconskill2.tga,.,12,12,38,0,0,0
170000401,압정,../Data/6_UI/icon/Iconskill2.tga,.,12,12,39,0,0,0
170000501,목둔술! 통나무 굴리기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,41,0,0,0
170000601,환영분신,../Data/6_UI/icon/Iconskill2.tga,.,12,12,40,0,0,0
170000701,격! 일섬,../Data/6_UI/icon/Iconskill2.tga,.,12,12,42,0,0,0
170000801,연환질풍각,../Data/6_UI/icon/Iconskill2.tga,.,12,12,48,0,0,0
170000901,단검 능숙화,../Data/6_UI/icon/Iconskill2.tga,.,12,12,81,0,0,0
170001001,추가 타격,../Data/6_UI/icon/Iconskill2.tga,.,12,12,82,0,0,0
170001101,닌자 변신,../Data/6_UI/icon/Iconskill2.tga,.,12,12,55,0,0,0
170001201,하독 능력 상승,../Data/6_UI/icon/Iconskill2.tga,.,12,12,104,0,0,0
170001301,날 갈기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,105,0,0,0
170002501,벚꽃 흩날리기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,56,0,0,0
170002601,낙엽 떨구기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,57,0,0,0
170002701,안개 죽이기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,58,0,0,0
170002801,하늘 꿰뚫기,../Data/6_UI/icon/Iconskill2.tga,.,12,12,59,0,0,0
170003001,에이프릴 풀,../Data/6_UI/icon/Iconskill2.tga,.,12,12,80,0,0,0
170003101,질풍답보,../Data/6_UI/icon/Iconskill3.tga,.,12,12,96,0,0,0
180000101,친교버프_전사의 유대,../Data/6_UI/icon/Iconskill3.tga,.,12,12,59,0,0,0
180000201,친교버프_술사의 지혜,../Data/6_UI/icon/Iconskill3.tga,.,12,12,60,0,0,0
180000301,친교버프_궁수의 신속,../Data/6_UI/icon/Iconskill3.tga,.,12,12,61,0,0,0
180000401,친교버프_도적의 민첩,../Data/6_UI/icon/Iconskill3.tga,.,12,12,62,0,0,0
200000001,발빠른 대처,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200000101,사기 충천,../Data/6_UI/icon/Iconskill.tga,.,12,12,126,0,0,0
200000201,철의 장벽,../Data/6_UI/icon/Iconskill.tga,.,12,12,125,0,0,0
200000301,아드레날린 부스터,../Data/6_UI/icon/Iconskill.tga,.,12,12,140,0,0,0
200000501,마성의 축복,../Data/6_UI/icon/Iconskill.tga,.,12,12,126,0,0,0
200000601,정령의 가호,../Data/6_UI/icon/Iconskill.tga,.,12,12,125,0,0,0
200001001,중독,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001101,실명,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001201,수면,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001301,심각한 중독,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001401,결빙,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001501,석화,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001601,화상,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001701,출혈,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001801,기절,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200001901,심각한 화상,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200002001,과다 출혈,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200002101,동빙,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200002201,침묵,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200002301,저주,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200002401,슬로우,../Data/6_UI/icon/Iconskill.tga,.,12,12,1,0,0,0
200007701,필살(버프아이콘),../Data/6_UI/icon/skillbuff05.tga,.,8,8,57,0,0,0
200007801,필중(버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,1,0,0,0
200007901,스핀(버프아이콘),../Data/6_UI/icon/skillbuff06.tga,.,8,8,4,0,0,0
200009701,몰입 버프 아이콘,../Data/6_UI/icon/skillbuff06.tga,.,8,8,32,0,0,0
200011201,부활 무적,../Data/6_UI/icon/skillbuff01.tga,.,8,8,41,0,0,0
201000301,단단한 머리 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,1,0,0,0
201000401,와신상담 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,2,0,0,0
201000601,곰 같은 힘이여! (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,3,0,0,0
201000701,아머 브레이크 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,4,0,0,0
202000201,마녀의 저주 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,5,0,0,0
202000301,디텍션 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,6,0,0,0
202000401,바바리맨,../Data/6_UI/icon/skillbuff01.tga,.,8,8,38,0,0,0
202000501,힐은 셀프 (버프 아이콘),../Data/6_UI/icon/skillbuff01.tga,.,8,8,7,0,0,0
202000701,마나실드,../Data/6_UI/icon/skillbuff01.tga,.,8,8,8,0,0,0
202000801,정신일도하사불성,../Data/6_UI/icon/skillbuff01.tga,.,8,8,9,0,0,0
202001001,확산포 버프 아이콘,../Data/6_UI/icon/skillbuff01.tga,.,8,8,10,0,0,0
202002401,슬로우 힐,../Data/6_UI/icon/skillbuff02.tga,.,8,8,25,0,0,0
202002501,블레싱,../Data/6_UI/icon/skillbuff02.tga,.,8,8,28,0,0,0
202002601,더블샷 버프 아이콘,../Data/6_UI/icon/skillbuff05.tga,.,8,8,52,0,0,0
202002701,아크 생츄어리,../Data/6_UI/icon/skillbuff02.tga,.,8,8,29,0,0,0
203000301,멋진 언니,../Data/6_UI/icon/skillbuff01.tga,.,8,8,12,0,0,0
203000401,버드 워칭,../Data/6_UI/icon/skillbuff01.tga,.,8,8,13,0,0,0
203000501,투액션 샷 버프,../Data/6_UI/icon/skillbuff04.tga,.,8,8,21,0,0,0
204000201,비상탈출,../Data/6_UI/icon/skillbuff01.tga,.,8,8,15,0,0,0
204000301,독 살포,../Data/6_UI/icon/skillbuff01.tga,.,8,8,16,0,0,0
204000601,버로우,../Data/6_UI/icon/skillbuff01.tga,.,8,8,14,0,0,0
204301201,마인드 리딩,../Data/6_UI/icon/skillbuff01.tga,.,8,8,35,0,0,0
204301301,그림자 밟기,../Data/6_UI/icon/skillbuff01.tga,.,8,8,36,0,0,0
204301501,포이즌 크래셔,../Data/6_UI/icon/skillbuff01.tga,.,8,8,37,0,0,0
204302001,바이탈리티,../Data/6_UI/icon/skillbuff02.tga,.,8,8,34,0,0,0
204302101,덱스터리티,../Data/6_UI/icon/skillbuff02.tga,.,8,8,35,0,0,0
204302201,하이퍼 스트렝스,../Data/6_UI/icon/skillbuff02.tga,.,8,8,36,0,0,0
204302301,인텔리전트,../Data/6_UI/icon/skillbuff02.tga,.,8,8,37,0,0,0
205300201,패링,../Data/6_UI/icon/skillbuff01.tga,.,8,8,17,0,0,0
205300301,웨폰 프리징,../Data/6_UI/icon/skillbuff01.tga,.,8,8,18,0,0,0
205300501,조인트 브레이크,../Data/6_UI/icon/skillbuff01.tga,.,8,8,19,0,0,0
205300601,리벤지,../Data/6_UI/icon/skillbuff01.tga,.,8,8,20,0,0,0
205500801,바리케이드,../Data/6_UI/icon/skillbuff01.tga,.,8,8,42,0,0,0
205500901,리커버리 오라,../Data/6_UI/icon/skillbuff01.tga,.,8,8,41,0,0,0
205501001,타임 리버스,../Data/6_UI/icon/skillbuff01.tga,.,8,8,43,0,0,0
205501101,오펜시브 오라,../Data/6_UI/icon/skillbuff01.tga,.,8,8,44,0,0,0
205501201,디펜시브 오라,../Data/6_UI/icon/skillbuff01.tga,.,8,8,45,0,0,0
205501301,성스러운 보호,../Data/6_UI/icon/skillbuff01.tga,.,8,8,46,0,0,0
205501501,웨폰 크래셔,../Data/6_UI/icon/skillbuff02.tga,.,8,8,20,0,0,0
205501601,바퀴벌레 인생,../Data/6_UI/icon/skillbuff02.tga,.,8,8,21,0,0,0
205501801,도발(버프아이콘),../Data/6_UI/icon/skillbuff05.tga,.,8,8,53,0,0,0
205501901,도발(디버프 아이콘),../Data/6_UI/icon/skillbuff05.tga,.,8,8,54,0,0,0
206000101,겜블,../Data/6_UI/icon/skillbuff02.tga,.,8,8,22,0,0,0
206300201,액셀레이션,../Data/6_UI/icon/skillbuff01.tga,.,8,8,21,0,0,0
206300301,섬멸,../Data/6_UI/icon/skillbuff01.tga,.,8,8,22,0,0,0
206300401,분노의 외침,../Data/6_UI/icon/skillbuff02.tga,.,8,8,23,0,0,0
206300501,와일드 레이지,../Data/6_UI/icon/skillbuff01.tga,.,8,8,24,0,0,0
206300601,생명연장,../Data/6_UI/icon/skillbuff01.tga,.,8,8,25,0,0,0
206500801,웨폰 퀴큰,../Data/6_UI/icon/skillbuff01.tga,.,8,8,47,0,0,0
206501201,블러디 로어,../Data/6_UI/icon/skillbuff02.tga,.,8,8,24,0,0,0
207000301,와이드 힐,../Data/6_UI/icon/skillbuff01.tga,.,8,8,26,0,0,0
207000401,인스탄스 힐,../Data/6_UI/icon/skillbuff01.tga,.,8,8,27,0,0,0
207000501,큐어,../Data/6_UI/icon/skillbuff01.tga,.,8,8,29,0,0,0
207000701,감염,../Data/6_UI/icon/skillbuff01.tga,.,8,8,30,0,0,0
208000101,블리자드,../Data/6_UI/icon/skillbuff02.tga,.,8,8,30,0,0,0
209000401,콰그마이어,../Data/6_UI/icon/skillbuff01.tga,.,8,8,28,0,0,0
209001301,스트라이킹,../Data/6_UI/icon/skillbuff02.tga,.,8,8,27,0,0,0
209001401,썬더 브레이크,../Data/6_UI/icon/skillbuff01.tga,.,8,8,49,0,0,0
209001601,HP 리스토어,../Data/6_UI/icon/skillbuff01.tga,.,8,8,58,0,0,0
209001801,배리어,../Data/6_UI/icon/skillbuff01.tga,.,8,8,50,0,0,0
209001901,완전한 결계,../Data/6_UI/icon/skillbuff01.tga,.,8,8,51,0,0,0
209002001,미러 이미지,../Data/6_UI/icon/skillbuff01.tga,.,8,8,52,0,0,0
209002201,문어 먹물,../Data/6_UI/icon/skillbuff01.tga,.,8,8,59,0,0,0
209002401,백 드래프트,../Data/6_UI/icon/skillbuff01.tga,.,8,8,60,0,0,0
