f_NationCodeStr,No,Memo,Rate01,Rate02,Rate03,Rate04,Rate05,Rate06,Rate07,Rate08,Rate09,Rate10,Total_Rate
0,200010160,사과' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200010170,생수' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200010180,가다 코인 선물 상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200010190,에르늄 선물 상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200010200,[달리기 이벤트]코인 상자 구성,50,30,15,5,0,0,0,0,0,0,100
2,200010200,[달리기 이벤트]코인 상자 구성-중국,60,20,15,5,0,0,0,0,0,0,100
0,200010210,[달리기 이벤트]파혼석 상자 구성,80,15,3,2,0,0,0,0,0,0,100
0,200010220,[달리기 이벤트]예선 기념품,1,0,0,0,0,0,0,0,0,0,1
0,200010230,[달리기 이벤트]본선 진출권,1,0,0,0,0,0,0,0,0,0,1
0,200010240,[달리기 이벤트]본선 기념품,1,0,0,0,0,0,0,0,0,0,1
0,200010250,[달리기 이벤트]금메달,1,0,0,0,0,0,0,0,0,0,1
0,200010260,[달리기 이벤트]은메달,1,0,0,0,0,0,0,0,0,0,1
0,200010270,[달리기 이벤트]동메달,1,0,0,0,0,0,0,0,0,0,1
0,200010280,[달리기 이벤트]경험치 포션-상,1,0,0,0,0,0,0,0,0,0,1
0,200010290,[달리기 이벤트]경험치 포션-하,1,0,0,0,0,0,0,0,0,0,1
0,200010300,[달리기]가다코인 5개,100,0,0,0,0,0,0,0,0,0,100
0,200010310,[하루를 버티는] 만능채집도구' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010320,[숙련자용] 만능채집도구' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010330,[전문가용] 만능채집도구' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010340,[달리기]믹스코인 2개,100,100,0,0,0,0,0,0,0,0,200
0,200010350,바나나 2개 선물상자,100,0,0,0,0,0,0,0,0,0,100
0,200010360,우유 2개 선물상자,100,0,0,0,0,0,0,0,0,0,100
0,200010370,소울 4개 선물상자,100,0,0,0,0,0,0,0,0,0,100
0,200010410,'[하루를 버티는] 곡괭이' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010420,'[숙련자용] 곡괭이' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010430,'[전문가용] 곡괭이' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010510,'[하루를 버티는] 호미' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010520,'[숙련자용] 호미' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010530,'[전문가용] 호미' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010610,'[하루를 버티는] 낚시대' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010620,'[숙련자용] 낚시대' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010630,'[전문가용] 낚시대' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010710,[하루를 버티는] 채집보조도구 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010720,[숙련자용] 채집보조도구 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010730,[전문가용] 채집보조도구 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010810,'[하루를 버티는] 채광드릴' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010820,'[숙련자용] 채광드릴' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010830,'[전문가용] 채광드릴' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010910,'[하루를 버티는] 예초기' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010920,'[숙련자용] 예초기' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200010930,'[전문가용] 예초기' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200011010,'[하루를 버티는] 그물' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200011020,'[숙련자용] 그물' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200011030,'[전문가용] 그물' 선물상자 2,10000,10000,0,0,0,0,0,0,0,0,20000
0,200011110,'무기 강화 가루' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200011120,'방어구 강화 가루' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200011130,'소울' 선물상자 14,10000,0,0,0,0,0,0,0,0,0,10000
0,200011210,'무기 강화 가루' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200011220,'방어구 강화 가루' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200011230,'소울' 선물상자 28,10000,0,0,0,0,0,0,0,0,0,10000
0,200011310,'무기 강화 가루' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200011320,'방어구 강화 가루' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200011330,'소울' 선물상자 42,10000,0,0,0,0,0,0,0,0,0,10000
0,200011410,'무기 강화 가루' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200011420,'방어구 강화 가루' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200011430,'소울' 선물상자 16,10000,0,0,0,0,0,0,0,0,0,10000
0,200011510,'무기 강화 가루' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200011520,'방어구 강화 가루' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200011530,'소울' 선물상자 32,10000,0,0,0,0,0,0,0,0,0,10000
0,200011610,'무기 강화 가루' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200011620,'방어구 강화 가루' 선물상자 9,10000,0,0,0,0,0,0,0,0,0,10000
0,200011630,'소울' 선물상자 48,10000,0,0,0,0,0,0,0,0,0,10000
0,200011710,'무기 강화 가루' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200011720,'방어구 강화 가루' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200011730,'소울' 선물상자 18,10000,0,0,0,0,0,0,0,0,0,10000
0,200011810,'무기 강화 가루' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200011820,'방어구 강화 가루' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200011830,'소울' 선물상자 36,10000,0,0,0,0,0,0,0,0,0,10000
0,200011910,'무기 강화 가루' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200011920,'방어구 강화 가루' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200011930,'소울' 선물상자 54,10000,0,0,0,0,0,0,0,0,0,10000
0,200012010,'무기 강화 가루' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200012020,'방어구 강화 가루' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200012030,'소울' 선물상자 22,10000,0,0,0,0,0,0,0,0,0,10000
0,200012110,'무기 강화 가루' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200012120,'방어구 강화 가루' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200012130,'소울' 선물상자 44,10000,0,0,0,0,0,0,0,0,0,10000
0,200012210,'무기 강화 가루' 선물상자 7,10000,0,0,0,0,0,0,0,0,0,10000
0,200012220,'방어구 강화 가루' 선물상자 15,10000,0,0,0,0,0,0,0,0,0,10000
0,200012230,'소울' 선물상자 66,10000,0,0,0,0,0,0,0,0,0,10000
0,200012310,'무기 강화 가루' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200012320,'방어구 강화 가루' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200012330,'소울' 선물상자 26,10000,0,0,0,0,0,0,0,0,0,10000
0,200012410,'무기 강화 가루' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200012420,'방어구 강화 가루' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200012430,'소울' 선물상자 52,10000,0,0,0,0,0,0,0,0,0,10000
0,200012510,'무기 강화 가루' 선물상자 9,10000,0,0,0,0,0,0,0,0,0,10000
0,200012520,'방어구 강화 가루' 선물상자 18,10000,0,0,0,0,0,0,0,0,0,10000
0,200012530,소울' 선물상자 78,10000,0,0,0,0,0,0,0,0,0,10000
0,200012540,소울' 선물상자 80,10000,0,0,0,0,0,0,0,0,0,10000
0,200012550,소울' 선물상자 60,10000,0,0,0,0,0,0,0,0,0,10000
0,200012560,소울' 선물상자 90,10000,0,0,0,0,0,0,0,0,0,10000
0,200012570,소울' 선물상자 100,10000,0,0,0,0,0,0,0,0,0,10000
0,200012580,소울' 선물상자 40,10000,0,0,0,0,0,0,0,0,0,10000
0,200012590,소울' 선물상자 50,10000,0,0,0,0,0,0,0,0,0,10000
0,200012610,'물자보급 경험치포션 (LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012620,'물자보급 경험치포션 (LV22)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012710,'물자보급 경험치포션 (LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012720,'물자보급 경험치포션 (LV27)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012810,'물자보급 경험치포션 (LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012820,'물자보급 경험치포션 (LV32)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012830,'물자보급 경험치포션 (LV35)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012840,'물자보급 경험치포션 (LV37)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012910,'물자보급 경험치포션 (LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012920,'물자보급 경험치포션 (LV42)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012930,'물자보급 경험치포션 (LV45)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200012940,'물자보급 경험치포션 (LV47)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200013010,'물자보급 경험치포션 (LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200013020,'물자보급 경험치포션 (LV52)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200013030,'물자보급 경험치포션 (LV55)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200013040,'물자보급 경험치포션 (LV57)' 선물상자 0,10000,0,0,0,0,0,0,0,0,0,10000
0,200013210,'직업생산보상 머니상자' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200013220,'직업생산보상 대박머니상자' 선물상자 2,10000,0,0,0,0,0,0,0,0,0,10000
0,200013310,'직업생산보상 머니상자' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200013320,'직업생산보상 대박머니상자' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200013410,'직업생산보상 머니상자' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200013420,'직업생산보상 대박머니상자' 선물상자 7,10000,0,0,0,0,0,0,0,0,0,10000
0,200013510,'직업생산보상 머니상자' 선물상자 11,10000,0,0,0,0,0,0,0,0,0,10000
0,200013520,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200013610,'직업생산보상 머니상자' 선물상자 11,10000,0,0,0,0,0,0,0,0,0,10000
0,200013620,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200013710,'직업생산보상 머니상자' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200013720,'직업생산보상 대박머니상자' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200013810,'직업생산보상 머니상자' 선물상자 13,10000,0,0,0,0,0,0,0,0,0,10000
0,200013820,'직업생산보상 대박머니상자' 선물상자 7,10000,0,0,0,0,0,0,0,0,0,10000
0,200013910,'직업생산보상 머니상자' 선물상자 18,10000,0,0,0,0,0,0,0,0,0,10000
0,200013920,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200014010,'직업생산보상 머니상자' 선물상자 18,10000,0,0,0,0,0,0,0,0,0,10000
0,200014020,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200014110,'직업생산보상 머니상자' 선물상자 9,10000,0,0,0,0,0,0,0,0,0,10000
0,200014120,'직업생산보상 대박머니상자' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200014210,'직업생산보상 머니상자' 선물상자 17,10000,0,0,0,0,0,0,0,0,0,10000
0,200014220,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200014310,'직업생산보상 머니상자' 선물상자 22,10000,0,0,0,0,0,0,0,0,0,10000
0,200014320,'직업생산보상 대박머니상자' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200014410,'직업생산보상 머니상자' 선물상자 22,10000,0,0,0,0,0,0,0,0,0,10000
0,200014420,'직업생산보상 대박머니상자' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200014510,'직업생산보상 머니상자' 선물상자 14,10000,0,0,0,0,0,0,0,0,0,10000
0,200014520,'직업생산보상 대박머니상자' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200014610,'직업생산보상 머니상자' 선물상자 28,10000,0,0,0,0,0,0,0,0,0,10000
0,200014620,'직업생산보상 대박머니상자' 선물상자 16,10000,0,0,0,0,0,0,0,0,0,10000
0,200014710,'직업생산보상 머니상자' 선물상자 38,10000,0,0,0,0,0,0,0,0,0,10000
0,200014720,'직업생산보상 대박머니상자' 선물상자 23,10000,0,0,0,0,0,0,0,0,0,10000
0,200014810,'직업생산보상 머니상자' 선물상자 38,10000,0,0,0,0,0,0,0,0,0,10000
0,200014820,'직업생산보상 대박머니상자' 선물상자 23,10000,0,0,0,0,0,0,0,0,0,10000
0,200014910,'직업생산보상 머니상자' 선물상자 20,10000,0,0,0,0,0,0,0,0,0,10000
0,200014920,'직업생산보상 대박머니상자' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200015010,'직업생산보상 머니상자' 선물상자 40,10000,0,0,0,0,0,0,0,0,0,10000
0,200015020,'직업생산보상 대박머니상자' 선물상자 20,10000,0,0,0,0,0,0,0,0,0,10000
0,200015110,'직업생산보상 머니상자' 선물상자 52,10000,0,0,0,0,0,0,0,0,0,10000
0,200015120,'직업생산보상 대박머니상자' 선물상자 29,10000,0,0,0,0,0,0,0,0,0,10000
0,200015210,'직업생산보상 머니상자' 선물상자 52,10000,0,0,0,0,0,0,0,0,0,10000
0,200015220,'직업생산보상 대박머니상자' 선물상자 29,10000,0,0,0,0,0,0,0,0,0,10000
0,200015310,'가디언소환키트 (스톰 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015320,'가디언소환키트 (블레이즈 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015330,'가디언소환키트 (가이아 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015340,'가디언소환키트 (라이트닝 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015350,'가디언소환키트 (프리징 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015360,'가디언소환키트 (블랙홀 LV20)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015410,'가디언소환키트 (스톰 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015420,'가디언소환키트 (블레이즈 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015430,'가디언소환키트 (가이아 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015440,'가디언소환키트 (라이트닝 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015450,'가디언소환키트 (프리징 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015460,'가디언소환키트 (블랙홀 LV25)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015510,'가디언소환키트 (스톰 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015520,'가디언소환키트 (블레이즈 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015530,'가디언소환키트 (가이아 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015540,'가디언소환키트 (라이트닝 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015550,'가디언소환키트 (프리징 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015560,'가디언소환키트 (블랙홀 LV30)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015610,'가디언소환키트 (스톰 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015620,'가디언소환키트 (블레이즈 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015630,'가디언소환키트 (가이아 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015640,'가디언소환키트 (라이트닝 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015650,'가디언소환키트 (프리징 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015660,'가디언소환키트 (블랙홀 LV40)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015710,'가디언소환키트 (스톰 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015720,'가디언소환키트 (블레이즈 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015730,'가디언소환키트 (가이아 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015740,'가디언소환키트 (라이트닝 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015750,'가디언소환키트 (프리징 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015760,'가디언소환키트 (블랙홀 LV50)' 선물상자 1,10000,0,0,0,0,0,0,0,0,0,10000
0,200015810,'물자보급 경험치포션 (LV20)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200015820,'물자보급 경험치포션 (LV22)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200015910,'물자보급 경험치포션 (LV25)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200015920,'물자보급 경험치포션 (LV27)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016010,'물자보급 경험치포션 (LV30)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016020,'물자보급 경험치포션 (LV32)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016030,'물자보급 경험치포션 (LV35)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016040,'물자보급 경험치포션 (LV37)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016110,'물자보급 경험치포션 (LV40)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016120,'물자보급 경험치포션 (LV42)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016130,'물자보급 경험치포션 (LV45)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016140,'물자보급 경험치포션 (LV47)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016210,'물자보급 경험치포션 (LV50)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016220,'물자보급 경험치포션 (LV52)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016230,'물자보급 경험치포션 (LV55)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016240,'물자보급 경험치포션 (LV57)' 선물상자 1사용X,10000,0,0,0,0,0,0,0,0,0,10000
0,200016310,'토파즈' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200016320,'에메랄드' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200016330,'사파이어' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200016340,'루비' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200016350,'다이아몬드' 선물상자 3,10000,0,0,0,0,0,0,0,0,0,10000
0,200016410,'토파즈' 선물상자 15,10000,0,0,0,0,0,0,0,0,0,10000
0,200016420,'에메랄드' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200016430,'사파이어' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200016440,'루비' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200016450,'다이아몬드' 선물상자 4,10000,0,0,0,0,0,0,0,0,0,10000
0,200016510,'토파즈' 선물상자 20,10000,0,0,0,0,0,0,0,0,0,10000
0,200016520,'에메랄드' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200016530,'사파이어' 선물상자 10,10000,0,0,0,0,0,0,0,0,0,10000
0,200016540,'루비' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200016550,'다이아몬드' 선물상자 5,10000,0,0,0,0,0,0,0,0,0,10000
0,200016610,'토파즈' 선물상자 24,10000,0,0,0,0,0,0,0,0,0,10000
0,200016620,'에메랄드' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200016630,'사파이어' 선물상자 12,10000,0,0,0,0,0,0,0,0,0,10000
0,200016640,'루비' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200016650,'다이아몬드' 선물상자 6,10000,0,0,0,0,0,0,0,0,0,10000
0,200016710,'토파즈' 선물상자 30,10000,0,0,0,0,0,0,0,0,0,10000
0,200016720,'에메랄드' 선물상자 15,10000,0,0,0,0,0,0,0,0,0,10000
0,200016730,'사파이어' 선물상자 15,10000,0,0,0,0,0,0,0,0,0,10000
0,200016740,'루비' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200016750,'다이아몬드' 선물상자 8,10000,0,0,0,0,0,0,0,0,0,10000
0,200020010,'[예약가능한] 가공선반' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020020,'[숙련자용] 가공선반' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020030,'[전문가용] 가공선반' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020040,'[예약가능한] 제련기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020050,'[숙련자용] 제련기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020060,'[전문가용] 제련기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020070,'[예약가능한] 텃밭' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020080,'[숙련자용] 텃밭' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020090,'[전문가용] 텃밭' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020100,'[예약가능한] 수족관' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020110,'[숙련자용] 수족관' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020120,'[전문가용] 수족관' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020130,'[예약가능한] 보석세공기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020140,'[숙련자용] 보석세공기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020150,'[전문가용] 보석세공기' 3개 선물상자,1000,1000,1000,0,0,0,0,0,0,0,3000
0,200020160,'[예약가능한] 가공선반' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020170,'[숙련자용] 가공선반' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020180,'[전문가용] 가공선반' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020190,'[예약가능한] 제련기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020200,'[숙련자용] 제련기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020210,'[전문가용] 제련기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020220,'[예약가능한] 텃밭' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020230,'[숙련자용] 텃밭' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020240,'[전문가용] 텃밭' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020250,'[예약가능한] 수족관' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020260,'[숙련자용] 수족관' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020270,'[전문가용] 수족관' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020280,'[예약가능한] 보석세공기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020290,'[숙련자용] 보석세공기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020300,'[전문가용] 보석세공기' 4개 선물상자,1000,1000,1000,1000,0,0,0,0,0,0,4000
0,200020310,가공선반' 3개->만능채집도구 3개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020311,만능채집도구 그룹 확률,10000,0,0,0,0,0,0,0,0,0,10000
0,200020320,'제련기' 3개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020330,'텃밭' 3개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020340,'수족관' 3개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020350,'보석세공기' 3개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020360,'가공선반' 4개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020370,'제련기' 4개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020380,'텃밭' 4개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020390,'수족관' 4개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020400,'보석세공기' 4개,3333,3333,3334,0,0,0,0,0,0,0,10000
0,200020410,'직업생산보상 머니상자' 7개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020420,'직업생산보상 대박머니상자' 5개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020430,'직업생산보상 머니상자' 27개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020440,'직업생산보상 대박머니상자' 19개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020450,'직업생산보상 머니상자' 30개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020460,'직업생산보상 대박머니상자' 21개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020470,'직업생산보상 머니상자' 28개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
0,200020480,'직업생산보상 대박머니상자' 20개 선물상자,10000,0,0,0,0,0,0,0,0,0,10000
