f_NationCodeStr,BagNo,Memo,ItemNo01,ItemNo02,ItemNo03,ItemNo04,ItemNo05,ItemNo06,ItemNo07,ItemNo08,ItemNo09,ItemNo10,ItemNoTypeFlag
0,200021280,'[특급] 지속피로회복 스프' 3개 선물상자,87000130,0,0,0,0,0,0,0,0,0,0
0,200021290,'[저급] 일시피로회복 스프' 4개 선물상자,87000010,0,0,0,0,0,0,0,0,0,0
0,200021300,'[저급] 지속피로회복 스프' 4개 선물상자,87000110,0,0,0,0,0,0,0,0,0,0
0,200021310,'[중급] 지속피로회복 스프' 4개 선물상자,87000120,0,0,0,0,0,0,0,0,0,0
0,200021320,'[특급] 지속피로회복 스프' 4개 선물상자,87000130,0,0,0,0,0,0,0,0,0,0
0,200021330,'[저급] 일시피로회복 스프' 5개 선물상자,87000010,0,0,0,0,0,0,0,0,0,0
0,200021340,'[저급] 지속피로회복 스프' 5개 선물상자,87000110,0,0,0,0,0,0,0,0,0,0
0,200021350,'[중급] 지속피로회복 스프' 5개 선물상자,87000120,0,0,0,0,0,0,0,0,0,0
0,200021360,'[특급] 지속피로회복 스프' 5개 선물상자,87000130,0,0,0,0,0,0,0,0,0,0
0,200021370,'[저급] 일시피로회복 스프' 6개 선물상자,87000010,0,0,0,0,0,0,0,0,0,0
0,200021380,'[저급] 지속피로회복 스프' 6개 선물상자,87000110,0,0,0,0,0,0,0,0,0,0
0,200021390,'[중급] 지속피로회복 스프' 6개 선물상자,87000120,0,0,0,0,0,0,0,0,0,0
0,200021400,'[특급] 지속피로회복 스프' 6개 선물상자,87000130,0,0,0,0,0,0,0,0,0,0
0,200021410,피로회복 2개 백,89005810,89005820,89005830,89005840,0,0,0,0,0,0,0
0,200021420,피로회복 3개 백,89005850,89005860,89005870,89005880,0,0,0,0,0,0,0
0,200021430,피로회복 4개 백,89005890,89005900,89005910,89005920,0,0,0,0,0,0,0
0,200021440,피로회복 5개 백,89005890,89005900,89005910,89005920,0,0,0,0,0,0,0
0,200021450,피로회복 6개 백,89005890,89005900,89005910,89005920,0,0,0,0,0,0,0
0,200022110,저급 손수레,87001015,87001025,0,0,0,0,0,0,0,0,0
0,200022120,중급 손수레,87001115,87001125,0,0,0,0,0,0,0,0,0
0,200022130,고급 손수레,87001215,87001225,0,0,0,0,0,0,0,0,0
0,219300001,흑룡왕드랍 [영웅]어드벤스아이템 레시피[망토 획득],219300000,0,0,0,0,0,0,0,0,0,0
0,219300005,흑룡왕드랍 [영웅]어드벤스아이템 레시피[망토 제조],219300005,231001730,231001740,231001760,231001765,231001770,231021280,79000020,231021290,0,0
0,219300025,흑룡왕드랍 [레어]세트아이템 6종[매니악],219300020,219300010,219300030,219300040,219300050,219300060,0,0,0,0,0
0,219300071,흑룡왕드랍 [영웅]어드벤스아이템 10종[팔지],219300070,219300140,219300210,219300280,219300350,219300420,219300490,219300560,331351060,341351060,0
0,219300085,흑룡왕드랍 [레어]세트아이템 6종[수호자],219300080,219300090,219300100,219300110,219300120,219300130,0,0,0,0,0
0,219300155,흑룡왕드랍 [레어]세트아이템 6종[쉐도우],219300150,219300160,219300170,219300180,219300190,219300200,0,0,0,0,0
0,219300225,흑룡왕드랍 [레어]세트아이템 6종[스트라이커],219300220,219300230,219300240,219300250,219300260,219300270,0,0,0,0,0
0,219300295,흑룡왕드랍 [레어]세트아이템 6종[아크메이지],219300290,219300300,219300310,219300320,219300330,219300340,0,0,0,0,0
0,219300365,흑룡왕드랍 [레어]세트아이템 6종[용기사],219300360,219300370,219300380,219300390,219300400,219300410,0,0,0,0,0
0,219300435,흑룡왕드랍 [레어]세트아이템 6종[워로드],219300430,219300440,219300450,219300460,219300470,219300480,0,0,0,0,0
0,219300505,흑룡왕드랍 [레어]세트아이템 6종[파괴자],219300500,219300510,219300520,219300530,219300540,219300550,0,0,0,0,0
0,220100031,[아케이드] 용자의 길궁수(수호자)무기,120100030,120100070,120100110,0,0,0,0,0,0,0,0
0,220100032,[아케이드] 숙련된 용자의 길궁수(수호자)무기,115100010,115100020,115100030,0,0,0,0,0,0,0,0
0,220100033,[아케이드] 배신자의 고개궁수(수호자)무기,115100040,115100050,115100060,0,0,0,0,0,0,0,0
0,220100034,[아케이드] 망각의 협곡궁수(수호자)무기,115100470,115100480,115100490,0,0,0,0,0,0,0,0
0,220100035,[아케이드] 수염고래 해안가궁수(수호자)무기,115100500,115100510,115100520,115100070,115100080,115100090,0,0,0,0,0
0,220100036,[아케이드] 스티븐 무역항궁수(수호자)무기,115100100,115100110,115100120,115100130,115100140,115100150,0,0,0,0,0
0,220100037,[아케이드] 칼리곤 선단궁수(수호자)무기,115100100,115100110,115100120,115100130,115100140,115100150,0,0,0,0,0
0,220100038,[아케이드] 미리내 신전궁수(수호자)무기,115100130,115100140,115100150,115100160,115100170,115100180,0,0,0,0,0
0,220100039,[아케이드] 스카이피 신전궁수(수호자)무기,115100130,115100140,115100150,115100160,115100170,115100180,0,0,0,0,0
0,220100040,[아케이드] 위험한 동굴궁수(수호자)무기,115100160,115100170,115100180,115100530,115100190,115100200,0,0,0,0,0
0,220100041,[아케이드] 악마의 숨결궁수(수호자)무기,115100190,115100200,115100210,115100220,115100230,115100240,0,0,0,0,0
0,220100042,[아케이드] 이글거리는늪지대궁수(수호자)무기,115100190,115100200,115100210,115100220,115100230,115100240,0,0,0,0,0
0,220100043,[아케이드] 샬바론궁수(수호자)무기,115100190,115100200,115100210,115100220,115100230,115100240,0,0,0,0,0
0,220100044,[아케이드] 라미에타궁수(수호자)무기,115100220,115100230,115100240,115100250,115100260,115100270,0,0,0,0,0
0,220100045,[아케이드] 솔방울언덕궁수(수호자)무기,115100220,115100230,115100240,115100250,115100260,115100270,0,0,0,0,0
0,220100046,[아케이드] 신들의안식처궁수(수호자)무기,115100220,115100230,115100240,115100250,115100260,115100270,0,0,0,0,0
0,220100047,[아케이드] 잊혀진 마을궁수(수호자)무기,115100280,115100290,115100300,0,0,0,0,0,0,0,0
0,220100048,[아케이드] 잠자는 마을궁수(수호자)무기,115100280,115100290,115100300,0,0,0,0,0,0,0,0
0,220100049,[아케이드] 유혹의 설원궁수(수호자)무기,115100280,115100290,115100300,0,0,0,0,0,0,0,0
0,220100050,[아케이드] 얼음 협곡궁수(수호자)무기,115100310,115100320,115100330,0,0,0,0,0,0,0,0
0,220100051,[아케이드] 바티카 구릉궁수(수호자)무기,115100310,115100320,115100330,0,0,0,0,0,0,0,0
0,220100052,[아케이드] 영혼의 안식처궁수(수호자)무기,115100340,115100350,115100360,0,0,0,0,0,0,0,0
0,220100053,[아케이드] 하얀 추적자 언덕궁수(수호자)무기,115100340,115100350,115100360,0,0,0,0,0,0,0,0
0,220100054,[아케이드] 곰발톱 광산궁수(수호자)무기,115100370,115100380,115100390,115100400,115100420,115100430,0,0,0,0,0
0,220100055,[아케이드] 살얼음 고개궁수(수호자)무기,115100370,115100380,115100390,115100400,115100420,115100430,0,0,0,0,0
0,220100056,[아케이드] 드래곤 계곡궁수(수호자)무기,115100540,115100550,115100560,0,0,0,0,0,0,0,0
0,220100057,[아케이드] 세상의 끝궁수(수호자)무기,115100540,115100550,115100560,0,0,0,0,0,0,0,0
0,220100058,[아케이드] 용자의 길궁수(레인져)무기,120100030,120100070,120100110,0,0,0,0,0,0,0,0
0,220100059,[아케이드] 숙련된 용자의 길궁수(레인져)무기,115100010,115100020,115100030,0,0,0,0,0,0,0,0
0,220100060,[아케이드] 배신자의 고개궁수(레인져)무기,115100040,115100050,115100060,0,0,0,0,0,0,0,0
0,220100061,[아케이드] 망각의 협곡궁수(레인져)무기,115100470,115100480,115100490,0,0,0,0,0,0,0,0
0,220100062,[아케이드] 수염고래 해안가궁수(레인져)무기,115100500,115100510,115100520,116100010,116100020,116100030,0,0,0,0,0
0,220100063,[아케이드] 스티븐 무역항궁수(레인져)무기,116100040,116100050,116100060,116100070,116100080,116100090,0,0,0,0,0
0,220100064,[아케이드] 칼리곤 선단궁수(레인져)무기,116100040,116100050,116100060,116100070,116100080,116100090,0,0,0,0,0
0,220100065,[아케이드] 미리내 신전궁수(레인져)무기,116100070,116100080,116100090,116100100,116100110,116100120,0,0,0,0,0
0,220100066,[아케이드] 스카이피 신전궁수(레인져)무기,116100070,116100080,116100090,116100100,116100110,116100120,0,0,0,0,0
0,220100067,[아케이드] 위험한 동굴궁수(레인져)무기,116100100,116100110,116100120,116100410,116100130,116100140,0,0,0,0,0
0,220100068,[아케이드] 악마의 숨결궁수(레인져)무기,116100130,116100140,116100150,116100160,116100170,116100180,0,0,0,0,0
0,220100069,[아케이드] 이글거리는늪지대궁수(레인져)무기,116100130,116100140,116100150,116100160,116100170,116100180,0,0,0,0,0
0,220100070,[아케이드] 샬바론궁수(레인져)무기,116100130,116100140,116100150,116100160,116100170,116100180,0,0,0,0,0
0,220100071,[아케이드] 라미에타궁수(레인져)무기,116100160,116100170,116100180,116100190,116100200,116100210,0,0,0,0,0
0,220100072,[아케이드] 솔방울언덕궁수(레인져)무기,116100160,116100170,116100180,116100190,116100200,116100210,0,0,0,0,0
0,220100073,[아케이드] 신들의안식처궁수(레인져)무기,116100160,116100170,116100180,116100190,116100200,116100210,0,0,0,0,0
0,220100074,[아케이드] 잊혀진 마을궁수(레인져)무기,116100220,116100230,116100240,0,0,0,0,0,0,0,0
0,220100075,[아케이드] 잠자는 마을궁수(레인져)무기,116100220,116100230,116100240,0,0,0,0,0,0,0,0
0,220100076,[아케이드] 유혹의 설원궁수(레인져)무기,116100220,116100230,116100240,0,0,0,0,0,0,0,0
0,220100077,[아케이드] 얼음 협곡궁수(레인져)무기,116100250,116100260,116100270,0,0,0,0,0,0,0,0
0,220100078,[아케이드] 바티카 구릉궁수(레인져)무기,116100250,116100260,116100270,0,0,0,0,0,0,0,0
0,220100079,[아케이드] 영혼의 안식처궁수(레인져)무기,116100280,116100290,116100300,0,0,0,0,0,0,0,0
0,220100080,[아케이드] 하얀 추적자 언덕궁수(레인져)무기,116100280,116100290,116100300,0,0,0,0,0,0,0,0
0,220100081,[아케이드] 곰발톱 광산궁수(레인져)무기,116100310,116100320,116100330,116100340,116100360,116100370,0,0,0,0,0
0,220100082,[아케이드] 살얼음 고개궁수(레인져)무기,116100310,116100320,116100330,116100340,116100360,116100370,0,0,0,0,0
0,220100083,[아케이드] 드래곤 계곡궁수(레인져)무기,116100420,116100430,116100440,0,0,0,0,0,0,0,0
0,220100084,[아케이드] 세상의 끝궁수(레인져)무기,116100420,116100430,116100440,0,0,0,0,0,0,0,0
0,220202050,1번 패키지,298000180,298000210,0,0,0,0,0,0,0,0,0
0,220202060,2번 패키지,266000020,79000015,0,0,0,0,0,0,0,0,0
0,220202070,3번 패키지,298000540,220202040,0,0,0,0,0,0,0,0,0
0,220202080,4번 패키지,79000025,250200660,298000540,0,0,0,0,0,0,0,0
0,220202090,5번 패키지,250200660,298001680,298000540,280201000,0,0,0,0,0,0,0
0,220202100,6번 패키지,20202050,266000030,220202041,298000540,298001680,0,0,0,0,0,0
0,231001450,카샤프 속성석 잡탬,99800110,99800110,99800000,99800000,0,0,0,0,0,0,0
0,231001460,프로켈 속성석 잡탬,99800110,99800110,99800000,99800000,0,0,0,0,0,0,0
0,231001590,케로베로스 속성석 잡탬,99800110,99800110,99800000,99800000,0,0,0,0,0,0,0
0,231001640,디아블릭 속성석 잡탬,99800110,99800110,99800000,99800000,0,0,0,0,0,0,0
0,231001650,데비리치 속성석 잡탬,99800110,99800110,99800000,99800000,0,0,0,0,0,0,0
0,231001725,흑룡왕드랍 [흑룡왕]재료아이템 6종[보물상자 재료및 확률],231001720,231001730,231001740,231001760,231001765,0,0,0,0,0,0
0,231001755,흑룡왕드랍 [흑룡왕]재료아이템 6종[무기재료 재료및 확률],231001750,0,0,0,0,0,0,0,0,0,0
0,231001791,흑룡왕 특별보상(보스 컨테이너용)재료(흑룡왕의 혈수정),231001750,0,0,0,0,0,0,0,0,0,0
0,231001793,흑룡왕 특별보상(보스 컨테이너용)업적,231021270,0,0,0,0,0,0,0,0,0,0
0,231001797,흑룡왕 특별보상(보스 컨테이너용)액세서리(일반),231001800,231001810,231001820,231001830,0,0,0,0,0,0,0
0,231001801,흑룡왕드랍 [레어]어드벤스아이템 10종[악세사리],231001800,231001810,231001820,231001830,0,0,0,0,0,0,0
0,231001841,흑룡왕드랍 [영웅]어드벤스아이템 10종[악세사리],231001840,231001850,231001860,231001870,0,0,0,0,0,0,0
0,231001900,흑룡의 붉은 뿔조각,231001720,0,0,0,0,0,0,0,0,0,0
0,231001901,흑룡의 다리 비늘,231001730,0,0,0,0,0,0,0,0,0,0
0,231001902,흑룡의 갈비뼈,231001740,0,0,0,0,0,0,0,0,0,0
0,231001903,암흑의 정수 ,231001760,0,0,0,0,0,0,0,0,0,0
0,231001904,흑룡의 어깨뼈,231001765,0,0,0,0,0,0,0,0,0,0
0,231001905,흑룡의 발톱,231001770,0,0,0,0,0,0,0,0,0,0
0,231001906,흑룡의 손톱,231021280,0,0,0,0,0,0,0,0,0,0
0,231001907,흑룡의 날개뼈,231021290,0,0,0,0,0,0,0,0,0,0
0,231021190,파리스 인챈트 재료 아이템 (3),231021190,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,231021200,파리스 인챈트 재료 아이템 (3),231021200,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,231021210,파리스 인챈트 재료 아이템 (3),231021210,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,231021220,파리스 인챈트 재료 아이템 (3),231021220,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,231021230,파리스 인챈트 재료 아이템 (3),231021230,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,231021240,파리스 인챈트 재료 아이템 (3),231021240,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600300,파리스 인챈트 재료 아이템 (3),50600300,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600310,파리스 인챈트 재료 아이템 (3),50600310,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600320,파리스 인챈트 재료 아이템 (3),50600320,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600330,파리스 인챈트 재료 아이템 (3),50600330,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600340,파리스 인챈트 재료 아이템 (3),50600340,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600350,파리스 인챈트 재료 아이템 (3),50600350,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600360,파리스 인챈트 재료 아이템 (3),50600360,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600370,파리스 인챈트 재료 아이템 (3),50600370,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600380,파리스 인챈트 재료 아이템 (3),50600380,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600390,파리스 인챈트 재료 아이템 (3),50600390,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600400,파리스 인챈트 재료 아이템 (3),50600400,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600410,파리스 인챈트 재료 아이템 (3),50600410,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600420,파리스 인챈트 재료 아이템 (3),50600420,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600430,파리스 인챈트 재료 아이템 (3),50600430,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600440,파리스 인챈트 재료 아이템 (3),50600440,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600450,파리스 인챈트 재료 아이템 (3),50600450,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600460,파리스 인챈트 재료 아이템 (3),50600460,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600470,파리스 인챈트 재료 아이템 (3),50600470,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600480,파리스 인챈트 재료 아이템 (3),50600480,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600490,파리스 인챈트 재료 아이템 (3),50600490,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600500,파리스 인챈트 재료 아이템 (3),50600500,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600510,파리스 인챈트 재료 아이템 (3),50600510,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600520,파리스 인챈트 재료 아이템 (3),50600520,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600530,파리스 인챈트 재료 아이템 (3),50600530,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600540,파리스 인챈트 재료 아이템 (3),50600540,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600550,파리스 인챈트 재료 아이템 (3),50600550,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600560,파리스 인챈트 재료 아이템 (3),50600560,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600570,파리스 인챈트 재료 아이템 (3),50600570,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600580,파리스 인챈트 재료 아이템 (3),50600580,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600590,파리스 인챈트 재료 아이템 (3),50600590,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600600,파리스 인챈트 재료 아이템 (3),50600600,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600610,파리스 인챈트 재료 아이템 (3),50600610,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600620,파리스 인챈트 재료 아이템 (3),50600620,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600630,파리스 인챈트 재료 아이템 (3),50600630,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600640,파리스 인챈트 재료 아이템 (3),50600640,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600650,파리스 인챈트 재료 아이템 (3),50600650,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600660,파리스 인챈트 재료 아이템 (3),50600660,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600670,파리스 인챈트 재료 아이템 (3),50600670,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600680,파리스 인챈트 재료 아이템 (3),50600680,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600690,파리스 인챈트 재료 아이템 (3),50600690,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600700,파리스 인챈트 재료 아이템 (3),50600700,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600710,파리스 인챈트 재료 아이템 (3),50600710,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600720,파리스 인챈트 재료 아이템 (3),50600720,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600730,파리스 인챈트 재료 아이템 (3),50600730,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600740,파리스 인챈트 재료 아이템 (3),50600740,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600750,파리스 인챈트 재료 아이템 (3),50600750,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600760,파리스 인챈트 재료 아이템 (3),50600760,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250600770,파리스 인챈트 재료 아이템 (3),50600770,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601860,"(영웅) 드래곤의 암즈 (성기사) 제조서(필요)[Elements],[Count]",250601860,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601870,"(영웅) 드래곤의 암즈 (검투사) 제조서(필요)[Elements],[Count]",250601870,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601880,"(영웅) 드래곤의 암즈 (위자드) 제조서(필요)[Elements],[Count]",250601880,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601890,"(영웅) 드래곤의 암즈 (워메이지) 제조서(필요)[Elements],[Count]",250601890,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601900,"(영웅) 드래곤의 암즈 (트레퍼) 제조서(필요)[Elements],[Count]",250601900,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601910,"(영웅) 드래곤의 암즈 (저격수) 제조서(필요)[Elements],[Count]",250601910,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601920,"(영웅) 드래곤의 암즈 (댄서) 제조서(필요)[Elements],[Count]",250601920,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250601930,"(영웅) 드래곤의 암즈 (닌자) 제조서(필요)[Elements],[Count]",250601930,60003480,60003530,60003760,60003770,60003780,60003790,0,0,0,0
0,250901010,여러가지선물,194004010,194004020,194004030,194004040,194004050,0,0,0,0,0,0
0,260003760,(영웅) 언데드본 어깨 시리즈,319100155,319100165,319100175,319100185,319200135,319200145,319200155,319200165,340332040,330332040,0
0,260003761,(영웅) 언데드본 목걸이 시리즈,319302300,0,0,0,0,0,0,0,0,0,0
0,260003770,(영웅) 언데드본 신발 시리즈,319100195,319100205,319100215,319100225,319200175,319200185,319200195,319200205,340332060,330332060,0
0,260003771,(영웅) 언데드본 벨트 시리즈,319302200,0,0,0,0,0,0,0,0,0,0
0,260003780,(영웅) 언데드본 장갑 시리즈,319100115,319100125,319100135,319100145,319200095,319200105,319200115,319200125,340332050,330332050,0
0,260003781,(영웅) 언데드본 벨트 시리즈,319302100,0,0,0,0,0,0,0,0,0,0
0,260003790,(영웅) 언데드본 암즈 시리즈,319200290,319200300,319200310,319200320,319200330,319200340,319200350,319200360,340332070,330332070,0
0,260003791,(영웅) 언데드본 이어링 시리즈,319302400,0,0,0,0,0,0,0,0,0,0
0,269000103,본드래곤펫-영웅,50601950,0,0,0,0,0,0,0,0,0,0
0,269000104,본드래곤용석-영웅,50601940,0,0,0,0,0,0,0,0,0,0
0,269000105,본드래곤하트-영웅,60003550,0,0,0,0,0,0,0,0,0,0
0,269000106,(영웅) 언데드본 갑옷 시리즈,319100235,319100245,319100255,319100265,319200215,319200225,319200235,319200245,340332020,330332020,0
0,269000107,(영웅) 언데드본 다리 시리즈,319100275,319100285,319100295,319100305,319200255,319200265,319200275,319200285,340332030,330332030,0
0,269000108,(영웅) 언데드본 투구 시리즈,319200055,319200065,319200075,319200085,319100075,319100085,319100095,319100105,340332010,330332010,0
0,269000109,(영웅) 언데드본 백팩 시리즈,319303200,0,0,0,0,0,0,0,0,0,0
0,291304230,발렌타인 이벤트 레시피 초코막대사탕,50600210,0,0,0,0,0,0,0,0,0,0
0,291304231,발렌타인 이벤트 레시피 초코렛 레시피,50600220,0,0,0,0,0,0,0,0,0,0
0,291304232,발렌타인 이벤트 레시피 초코파이 레시피,50600230,0,0,0,0,0,0,0,0,0,0
0,291304233,발렌타인 이벤트 레시피 비스켓 과자 레시피,50600240,0,0,0,0,0,0,0,0,0,0
0,291304240,과자공장 기념 코인 x1 상자,160000800,0,0,0,0,0,0,0,0,0,0
0,291304250,과자공장 기념 코인 x2 상자,160000800,0,0,0,0,0,0,0,0,0,0
0,291304260,과자공장 기념 코인 x3 상자,160000800,0,0,0,0,0,0,0,0,0,0
0,291304270,과자공장 강화 코인 x1 상자,160002000,0,0,0,0,0,0,0,0,0,0
0,291304280,과자공장 강화 코인 x2 상자,160002000,0,0,0,0,0,0,0,0,0,0
0,291304290,과자공장 강화 코인 x3 상자,160002000,0,0,0,0,0,0,0,0,0,0
0,299600500,흑룡왕의 보주,299600500,0,0,0,0,0,0,0,0,0,0
0,299600515,검은 발톱 원정대 보급상자,299600510,0,0,0,0,0,0,0,0,0,0
0,299600516,흑룡왕의 보물상자,299600735,0,0,0,0,0,0,0,0,0,0
0,299600520,엘가 던전 보상아이템 기능물약 3종,299600520,299600530,299600540,0,0,0,0,0,0,0,0
0,299600525,엘가 던전 보상아이템 기능물약 상급 3종,299600730,299600740,299600750,0,0,0,0,0,0,0,0
0,299600550,엘가 던전 보상아이템 카즈라의 깃털,299600550,0,0,0,0,0,0,0,0,0,0
0,299600560,엘가 보물상자 아이템 강화가루 (일반),79000010,79000020,0,0,0,0,0,0,0,0,0
0,299600565,엘가 보물상자 아이템 강화가루 (상급),79000010,79000020,0,0,0,0,0,0,0,0,0
0,299600570,엘가 던전 보상용 돈주머니 일반,299600570,299600580,299600590,0,0,0,0,0,0,0,0
0,299600590,엘가 던전 보상용 돈주머니 상급,299600590,299600600,299600610,0,0,0,0,0,0,0,0
0,299600620,원정대 전투식량,299600620,0,0,0,0,0,0,0,0,0,0
0,299600625,원정대 전투식량(상급),299600620,0,0,0,0,0,0,0,0,0,0
0,299600630,엘가 던전용 일반 무기 아이템 일반,299600630,299600640,299600650,299600660,299600670,299600680,299600690,299600700,299600710,299600720,0
0,299601630,엘가 던전용 일반 무기 아이템 최상급,299601630,299601640,299601650,299601660,299601670,299601680,299601690,299601700,299601710,299601720,0
0,299602620,붉은여우 삼각지 보스 보상 하이드론 템플러 세트 ,299602620,299602630,299602640,0,0,0,0,0,0,0,0
0,299630640,크리스마스 경험치 포션 상자 레벨대 구성,299630640,0,0,0,0,0,0,0,0,0,0
0,299630650,크리스마스 경험치 포션 상자 레벨대 구성,299630650,0,0,0,0,0,0,0,0,0,0
0,299630660,크리스마스 경험치 포션 상자 레벨대 구성,299630660,0,0,0,0,0,0,0,0,0,0
0,299630670,크리스마스 경험치 포션 상자 레벨대 구성,299630670,0,0,0,0,0,0,0,0,0,0
0,299630680,크리스마스 경험치 포션 상자 레벨대 구성,299630680,0,0,0,0,0,0,0,0,0,0
0,299630690,크리스마스 경험치 포션 상자 레벨대 구성,299630690,0,0,0,0,0,0,0,0,0,0
0,299630700,크리스마스 경험치 포션 상자 레벨대 구성,299630700,0,0,0,0,0,0,0,0,0,0
0,299630710,크리스마스 경험치 포션 상자 레벨대 구성,299630710,0,0,0,0,0,0,0,0,0,0
0,299630720,크리스마스 경험치 포션 상자 레벨대 구성,299630720,0,0,0,0,0,0,0,0,0,0
0,299630730,크리스마스 경험치 포션 상자 레벨대 구성,299630730,0,0,0,0,0,0,0,0,0,0
0,299630740,크리스마스 경험치 포션 상자 레벨대 구성,299630740,0,0,0,0,0,0,0,0,0,0
0,299630750,크리스마스 경험치 포션 상자 레벨대 구성,299630750,0,0,0,0,0,0,0,0,0,0
0,299630760,크리스마스 경험치 포션 상자 레벨대 구성,299630760,0,0,0,0,0,0,0,0,0,0
0,299630770,크리스마스 경험치 포션 상자 레벨대 구성,299630770,0,0,0,0,0,0,0,0,0,0
0,299630780,크리스마스 경험치 포션 상자 레벨대 구성,299630780,0,0,0,0,0,0,0,0,0,0
0,299630790,크리스마스 경험치 포션 상자 레벨대 구성,299630790,0,0,0,0,0,0,0,0,0,0
0,299630800,크리스마스 경험치 포션 상자 레벨대 구성,299630800,0,0,0,0,0,0,0,0,0,0
0,299630810,크리스마스 경험치 포션 상자 레벨대 구성,299630810,0,0,0,0,0,0,0,0,0,0
0,299630820,크리스마스 경험치 포션 상자 레벨대 구성,299630820,0,0,0,0,0,0,0,0,0,0
0,299630830,크리스마스 경험치 포션 상자 레벨대 구성,299630830,0,0,0,0,0,0,0,0,0,0
0,299630840,크리스마스 경험치 포션 상자 레벨대 구성,299630840,0,0,0,0,0,0,0,0,0,0
0,299630850,크리스마스 경험치 포션 상자 레벨대 구성,299630850,0,0,0,0,0,0,0,0,0,0
0,299630860,크리스마스 경험치 포션 상자 레벨대 구성,299630860,0,0,0,0,0,0,0,0,0,0
