SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
6600901,0,0,0,a_mon_melee_02,동동_아스완 꼬리 두번 치기,2,0,0,0,0,1,2,100,700,0,2500,0,0,0,6600901,0,20820,0,6021101,200,6000001,0,0,0,0,0,0
6600902,0,0,0,a_mon_melee_03,동동_아스완 불쏘기(정면 범위로),2,0,0,0,0,1,2,100,700,0,1800,0,0,0,6600902,6600904,20820,0,6021101,200,6000001,0,0,0,0,0,0
6600903,0,0,0,a_mon_shot_01,동동_아스완 원거리 스킬 1단계,2,0,0,0,0,1,2,180,1000,0,1067,0,0,0,6600903,0,20820,0,6021201,200,6000001,201,0,0,0,0,0
6601100,0,0,0,a_mon_melee_01,불찌 유벨 스킬,2,0,0,0,0,1,2,80,700,0,700,0,0,0,6039400,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601200,0,0,0,a_mon_shot_01,사신 시리즈 다크버스트 원거리 스킬 1단계,2,0,0,0,0,1,2,160,1000,0,2167,0,0,0,6050101,0,20820,0,0,200,6000001,201,0,0,0,0,0
6601201,0,0,0,a_mon_massive_projectile,사신 시리즈 다크버스트 위에서 떨어트리기 스킬 스킬,2,0,0,0,0,6013909,2,400,1000,5000,3500,0,0,0,6050102,6050103,20820,0,0,200,6000001,0,0,0,0,0,0
6601300,0,0,0,a_mon_melee_01,초목이_소마 스킬,2,0,0,0,0,1,2,60,1100,0,533,0,0,0,6601300,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601400,0,0,0,a_mon_dash_piercing_attk,양_히찌 돌진,2,0,0,0,0,6004904,2,200,1200,2000,2000,0,0,0,6002300,6002301,20820,6000000,0,200,6000001,0,0,0,0,0,0
6601401,0,0,0,a_mon_melee_01,양히찌 기본 스킬,2,0,0,0,0,1,2,100,950,800,733,0,0,0,6002100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601500,0,0,0,a_mon_melee_01,너구리_몰렉 스킬,2,0,0,0,0,1,2,120,700,0,600,0,0,0,6007200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601501,0,0,0,a_mon_dash_after_attk,너구리_몰렉 대쉬 스킬,2,0,0,0,0,6004201,2,250,1100,2000,2000,0,0,0,6601501,6601502,20820,6000000,0,200,6000001,0,0,0,0,0,0
6601600,0,0,0,a_mon_melee_01,박쥐_아크하트 기본 스킬,2,0,0,0,0,1,2,100,700,0,1033,0,0,0,6005200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601700,0,0,0,a_mon_melee_01,몽글 사라스바티 스킬,2,0,0,0,0,1,2,100,700,0,1333,0,0,0,6012100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601800,0,0,0,a_mon_melee_01,꼬깨_아페프 스킬,2,0,0,0,0,1,2,100,700,0,1400,0,0,0,6010900,0,20820,0,0,200,6000001,0,0,0,0,0,0
6601900,0,0,0,a_mon_melee_01,미라_우샤스 스킬,2,0,0,0,0,1,2,120,700,0,967,0,0,0,6008400,0,20820,0,0,200,6000001,0,0,0,0,0,0
6602100,0,0,0,a_mon_melee_01,스켈레통 마크두르 스킬,2,0,0,0,0,1,2,80,700,0,667,0,0,0,6014100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6602200,0,0,0,a_mon_melee_01,날 다람쥐 토트(희귀) 기본 공격,2,0,0,0,0,1,2,160,700,0,933,0,0,0,6602200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6602201,0,0,0,a_mon_dash_after_attk_02,날 다람쥐 토트(희귀) 대쉬,2,0,0,0,0,6004201,2,200,900,0,1900,0,0,0,6602201,6602202,20820,6000000,0,200,6000001,0,0,0,0,0,0
6602202,0,0,0,a_mon_whirlwind_move,날 다람쥐 토트(희귀) 휠윈드 전진하기,2,0,0,0,0,6006903,2,100,1350,0,2000,0,0,0,6602203,6602204,20820,6000000,0,200,6000001,0,0,0,0,0,0
6603300,0,0,0,a_mon_melee_01,드라큘라 기본공격,2,0,0,0,0,1,2,90,300,100,900,0,0,0,6074300,0,20820,0,0,200,6000001,0,0,0,0,0,0
6603400,0,0,0,a_mon_melee_01,반헬싱 기본공격,2,0,0,0,0,1,2,90,1000,0,967,0,0,0,6074200,0,20820,0,0,200,6000001,0,0,0,0,0,0
6603700,0,0,0,a_mon_melee_skill_01,청소부 눈사람 기본공격,2,0,0,0,0,1,2,150,700,0,860,0,0,0,6603700,0,20820,0,0,200,6000001,0,0,0,0,0,0
6603701,0,0,0,a_mon_whirlwind_move,청소부 눈사람 휠윈드 전진하기,2,0,0,0,0,6006903,2,100,1350,3000,2000,0,0,0,6603701,0,20820,6603702,6000000,200,6000001,0,0,0,0,0,0
6800100,0,0,0,a_mon_melee_01,연수 스킬,2,0,0,0,0,1,2,90,850,0,700,0,0,0,6800100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6800101,0,0,0,a_mon_melee_01,연수 스킬 2,2,0,0,0,0,1,2,90,755,0,665,0,0,0,6800100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6800102,0,0,0,a_mon_melee_01,연수 스킬 3,2,0,0,0,0,1,2,90,660,0,630,0,0,0,6800100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6800103,0,0,0,a_mon_melee_01,연수 스킬 4,2,0,0,0,0,1,2,90,556,0,560,0,0,0,6800100,0,20820,0,0,200,6000001,0,0,0,0,0,0
6902100,0,0,0,a_mon_melee_02,카드병정 창 찌르기,2,0,0,0,0,1,2,130,1033,0,1033,0,0,0,6902100,0,20820,0,0,200,0,0,0,0,0,0,0
6902101,0,0,0,a_mon_melee_03,카드병정 창 휘두르기,2,0,0,0,0,1,2,130,700,0,967,0,0,0,6902101,0,20820,0,0,200,0,0,0,0,0,0,0
6902102,0,0,0,a_mon_melee_04,카드병병 창 올려치기,2,0,0,0,0,1,2,130,533,0,967,0,0,0,6902102,0,20820,0,0,200,0,0,0,0,0,0,0
6902103,0,0,0,a_mon_shot_01,카드병정 하트 발사,2,0,0,0,0,1,2,200,900,0,1367,0,0,0,6902103,0,20820,0,0,200,0,201,0,0,0,0,0
6902104,0,0,0,a_mon_massive_projectile,카드병정 하트 뿌리기,2,0,0,0,0,6013909,2,140,633,1000,1100,0,0,0,6902104,6902109,20820,0,0,200,6000001,0,0,0,0,0,0
6902105,0,0,0,a_mon_breath,카드병정 연속찌르기,2,0,0,0,0,6006902,2,500,500,5000,4000,0,0,0,6902105,6902110,20820,0,6043515,200,0,0,0,0,0,0,0
6902106,0,0,0,a_mon_earthquake,카드병정 대지의분노,2,0,0,0,0,6009604,2,200,633,0,1500,0,0,0,6902106,6902111,20820,0,0,200,0,0,0,0,0,0,0
6902107,0,0,0,a_mon_whirlwind,카드병정 휠윈드,2,0,0,0,0,6006902,2,100,633,7000,2000,0,0,0,6902107,6902112,20820,0,6000003,200,6000001,6006911,0,0,0,0,0
6902108,0,0,0,a_mon_jumpdowncrash_diag,카드병정 점프크래쉬다이알로그,2,0,0,0,0,6015903,2,250,733,6000,1966,0,0,0,6902108,6902113,20820,6000000,0,200,0,0,0,0,0,0,0
6902700,0,0,0,a_mon_melee_01,엘리스 이벤트 달걀몬스터 종류 공통  기본 공격,2,0,0,0,0,1,2,40,166,0,633,0,0,0,6902700,0,20820,0,0,200,6000001,0,0,0,0,0,0
6902701,0,0,0,a_mon_blocking,엘리스 이벤트 달걀몬스터 종류 공통  보호막 스킬,2,0,0,0,0,6009603,1,80,233,20000,1100,0,0,6000501,6902701,6902702,20820,0,0,200,6000001,0,0,0,0,0,0
6902702,0,0,0,a_mon_whirlwind_move,엘리스 이벤트 달걀몬스터 종류 공통  회전공격 스킬,2,0,0,0,0,6006903,2,70,1000,5000,1133,0,0,0,6902703,6902704,20820,6006907,0,200,6000001,0,0,0,0,0,0
6903700,0,0,0,a_mon_melee_02,하트퀸 기본때리기,2,0,0,0,0,1,2,130,800,0,1200,0,0,0,4025101,0,20820,0,0,200,0,0,0,0,0,0,0
6903701,0,0,0,a_mon_breath,하트퀸 소리지르기,2,0,0,0,0,6006902,2,200,800,0,2000,0,0,0,6081103,6081110,20820,0,0,200,6000001,0,0,0,0,0,0
6903702,0,0,0,a_mon_melee_02,하트퀸 쫄 소환,2,0,0,0,0,6025904,1,200,800,10000,1200,0,0,0,4701503,4701508,20820,0,0,0,0,0,0,0,0,0,0
7254300,0,0,0,a_magcicannon_shot,마력포 쏴서 라발론 쓰러트리기,2,0,0,0,0,6000940,64,4000,1300,0,7000,0,0,7254300,6000914,0,0,0,0,0,0,0,0,0,0,0,0
7272500,0,0,0,a_mon_melee_01,아르미스 근접공격,2,0,0,0,0,1,2,80,1100,0,1000,0,0,0,6101300,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281100,0,0,0,a_mon_melee_02,타이픈 기본 근거리 회오리,2,0,0,0,0,1,2,200,1600,0,1367,0,0,0,7281100,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281110,0,0,0,a_mon_shot_skill_03,타이푼 회오리 유도,2,0,0,0,0,6031105,2,500,2667,0,2500,0,0,0,7281110,0,20820,0,0,200,0,201,0,0,0,0,0
7281120,0,0,0,a_mon_shot_03,타이푼 파도,2,0,0,0,0,1,2,600,1667,0,2633,0,0,0,7281120,7281125,20820,2903,0,200,6000001,204,0,0,0,0,0
7281130,0,0,0,a_mon_massive_projectile,타이푼 고드름 떨구기,2,0,0,0,0,6013909,2,500,1500,0,2100,0,0,0,7281130,7281135,20820,0,0,200,6000001,0,0,0,0,0,0
7281200,0,0,0,a_mon_melee_02,미노타우르스 휘두르기,2,0,0,0,0,1,2,100,100,0,2300,0,0,0,7281550,0,20820,0,6004907,200,6000001,0,0,0,0,0,0
7281210,0,0,0,a_mon_melee_03,미노타우르스 정권치기,2,0,0,0,0,1,2,130,500,0,1067,0,0,0,7281560,0,20820,0,6004910,200,0,0,0,0,0,0,0
7281220,0,0,0,a_mon_melee_05,미노타우르스 버프 받기,1,0,0,0,0,5,1,200,533,0,4100,0,0,4029104,7281570,0,0,6000000,0,0,0,0,0,0,0,0,0
7281230,0,0,0,a_mon_dashattk,미노타우르스 대쉬 공격,2,0,0,0,0,6004904,2,300,533,0,3000,0,0,0,7281580,7281581,20820,6000000,6043514,200,0,0,0,0,0,0,0
7281240,0,0,0,a_mon_jumpdowncrash_diag,미노타우르스 점프 공격,2,0,0,0,0,6015903,2,400,600,1500,1200,0,0,0,7281590,7281591,20820,6000000,0,200,0,0,0,0,0,0,0
7281250,0,0,0,a_mon_whirlwind,미노타우르스 휠윈드,2,0,0,0,0,6006902,2,500,1000,5000,2099,0,0,0,7281600,7281601,20820,0,6000003,200,6000001,6006911,0,0,0,0,0
7281270,0,0,0,a_mon_idle,미노타우르스 버프 요청(쉴드),2,0,0,0,0,3542340,64,6000,1,30000,1,0,0,0,7281270,0,0,0,0,0,0,0,0,0,0,0,0
7281300,0,0,0,a_mon_select_shot_01,유로페 미노에게 힐,1,0,0,0,0,6089401,64,2000,1767,50000,1267,0,0,0,7281300,7281301,20820,0,0,0,0,0,0,0,0,0,0
7281310,0,0,0,a_mon_select_shot_01,유로페 버프 주기(실드),1,0,0,0,0,5,64,400,1767,30000,1767,0,0,0,7281310,7281311,20820,0,0,0,0,0,0,0,0,0,0
7281400,0,0,0,a_mon_melee_02,키랩 근거리 ,2,0,0,0,0,9,2,250,1500,0,1367,0,0,3542121,7281400,0,20820,0,0,200,6000001,0,7281409,0,0,0,0
7281410,0,0,0,a_mon_melee_03,키랩 찍기,2,0,0,0,0,1,2,400,1000,0,1633,0,0,0,7281410,0,20820,0,0,200,6000001,0,7281409,0,0,0,0
7281420,0,0,0,a_mon_shot_skill_11,키랩 파도 샷,2,0,0,0,0,1,2,500,1000,0,1633,0,0,0,7281420,7281421,20820,0,0,200,0,0,7281409,0,0,0,0
7281430,0,0,0,a_mon_energy_explosion,키랩 모래로 밀어내기,2,0,0,0,0,6,2,2000,2500,0,2300,0,0,0,7281430,7281431,20820,2909,6009613,200,6000001,0,7281409,0,0,0,0
7281440,0,7281440,0,a_mon_shot_around_01,키랩 유도,2,0,0,0,0,6000944,2,1000,2167,0,1300,0,0,0,7281440,7281441,20820,0,0,200,0,201,7281409,0,0,0,0
7281450,1,0,0,a_lavalon_blaze,키랩 땅에서 가시소환,2,0,0,0,0,6000903,2,4000,1700,10000,4000,0,0,6000903,7281450,7281451,20820,6000000,0,200,6000001,0,7281409,0,0,0,0
7281460,1,0,0,a_mon_melee_04,키랩 독구름 쉴드,2,0,0,0,0,5,1,100,1000,3000,2000,0,0,7281335,7281460,0,0,0,0,0,0,0,7281409,0,0,0,0
7281470,0,0,0,a_mon_massive_projectile,키랩 전체공격,2,0,0,0,0,6013909,2,5000,1500,0,2100,0,0,0,7282407,7282408,20820,0,0,200,6000001,0,7281409,0,0,0,0
7281500,0,0,0,a_mon_melee_02,카이온 왼손치기,2,0,0,0,0,1,2,200,933,0,1300,0,0,0,6004900,0,20820,0,6004907,200,6000001,0,0,0,0,0,0
7281510,0,0,0,a_mon_breath,카이온 브레스,2,0,0,0,0,6006902,2,300,933,0,2067,0,0,0,7281510,7281511,20820,0,6043515,200,0,0,0,0,0,0,0
7281520,0,0,0,a_mon_melee_loop_01,카이온 물어 뜯기,2,0,0,0,0,6006902,2,280,933,0,3000,0,0,0,7281520,7281521,20820,0,6043515,200,0,0,0,0,0,0,0
7281530,0,0,0,a_mon_jumpdowncrash,카이온 점프공격,2,0,0,0,0,6015903,2,300,1300,5000,1500,0,0,0,7281530,7281531,20820,6000000,0,200,6000001,0,0,0,0,0,0
7281540,0,0,0,a_mon_dashattk,카이온 대쉬 공격,2,0,0,0,0,6004904,2,350,533,0,1160,0,0,0,3401401,3401402,20820,6000000,6043514,200,0,0,0,0,0,0,0
7281600,0,0,0,a_mon_shot_02,캐스터 원거리 1,2,0,0,0,0,1,2,200,1800,0,1167,0,0,0,3522003,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281610,0,0,0,a_mon_shot_03,캐스터 원거리 1,2,0,0,0,0,1,2,200,1800,0,1167,0,0,3541207,3522003,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281620,0,0,0,0,캐스터 연막탄 협동,1,0,0,0,0,7281645,1,5000,1,5000,1,0,0,0,7281620,0,20820,0,0,0,0,0,0,0,0,0,0
7281625,0,0,0,a_mon_melee_05,캐스터 연막탄 이펙트 뿌려주기,1,0,0,0,0,5,1,5000,1133,0,1333,0,0,7281625,7281625,0,20820,0,0,0,0,0,0,0,0,0,0
7281630,0,0,0,a_mon_teleport_skill_01,캐스터 은신,1,0,0,0,0,6000954,2,400,1667,0,1,0,0,0,7281630,7281631,20820,0,0,200,6000001,0,0,0,0,0,0
7281635,0,0,0,a_mon_melee_04,캐스터 은신후 타격,2,0,0,0,0,1,2,400,1,0,1767,0,0,0,7281635,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281640,0,0,0,a_mon_massive_projectile,캐스터 화살지옥 스킬에물림,2,0,0,0,0,6013909,2,1500,2467,0,1200,0,0,0,7281640,7281641,20820,6000000,0,200,6000001,0,0,0,0,0,0
7281645,0,0,0,0,캐스터 화살지옥 협력 발동(몬스터에게물림),2,0,0,0,0,7281645,2,150,1,5000,1,0,0,0,7281645,0,20820,0,0,200,0,0,0,0,0,0,0
7281650,0,0,0,a_mon_shot_skill_02,캐스터 락온,2,0,0,0,0,1,2,500,1800,0,1167,0,0,90001,7281650,0,20820,0,0,200,0,201,0,0,0,0,0
7281660,0,0,0,a_mon_melee_fin_01,캐스터 레이져(캐스터),2,0,0,0,0,5,1,1300,2467,20000,1200,0,0,7281660,7281660,7281666,20820,0,0,200,0,201,0,0,0,0,0
7281665,0,0,0,a_mon_melee_06,캐스터 레이져(데미지),2,0,0,0,0,1,2,50,2467,0,1200,0,0,0,7281665,7281666,20820,0,0,200,0,0,0,0,0,0,0
7281700,0,0,0,a_mon_shot_02,폴락스 원거리 1,2,0,0,0,0,1,2,200,1800,0,1167,0,0,0,3522003,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281710,0,0,0,a_mon_shot_03,폴락스 원거리 1,2,0,0,0,0,1,2,200,1800,0,1167,0,0,3541207,3522003,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281720,0,0,0,a_mon_melee_05,폴락스 순간이동(연막 협동),1,0,0,0,0,3542108,2,5000,100,0,1333,0,0,0,3542108,0,20820,0,0,0,0,0,0,0,0,0,0
7281730,0,0,0,a_mon_melee_04,플릭스 순간이동후 타격,1,0,0,0,0,6000954,2,400,1667,0,1767,0,0,0,7281630,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281740,0,0,0,a_mon_massive_projectile,플릭스 화살지옥,2,0,0,0,0,6013909,2,1500,2467,0,1200,0,0,0,7281640,7281641,20820,6000000,0,200,6000001,0,0,0,0,0,0
7281750,0,0,0,a_mon_shot_skill_02,플릭스 락온대상에게 샷,2,0,0,0,0,6031105,2,800,1800,0,1167,0,0,6013401,7281750,0,20820,0,0,200,0,201,0,0,0,0,0
7281760,0,0,0,a_mon_melee_fin_01,플릭스 레이져(캐스터),2,0,0,0,0,6031105,2,300,2467,0,1200,0,0,6013401,7281660,0,20820,0,0,200,0,201,0,0,0,0,0
7281800,0,0,0,a_mon_shot_02,지옥의 신 하데스 암흑 구슬 발사(발사1),2,0,0,0,0,1,2,300,1900,0,1067,0,0,0,7281800,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281810,0,0,0,a_mon_shot_03,지옥의 신 하데스 켈베로스 발사(발사2),2,0,0,0,0,1,2,300,2900,0,1400,0,0,0,7281810,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281820,0,0,0,a_mon_massive_projectile,지옥의 신 하데스 광역 지역 폭발 (메시브 ),2,0,0,0,0,6013909,2,1500,2467,0,1200,0,0,0,7282407,7282408,20820,6000000,0,200,6000001,0,0,0,0,0,0
7281830,0,0,0,a_mon_shot_around_01,지옥의 신 하데스 암흑 가두기(8방향 발사),2,0,0,0,0,1,2,500,2567,0,1233,0,0,6074302,7281830,0,20820,0,0,200,6000001,201,0,0,0,0,0
7281840,0,0,0,a_mon_melee_04,지옥의 신 하데스 검은 장막(디버프),2,0,0,0,0,1,2,1000,1000,4000,1000,0,0,6074302,7281840,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281900,0,0,0,a_mon_melee_02,킹스피온 꼬리찌르기,2,0,0,0,0,1,2,250,1400,0,933,0,0,2501,7281900,0,20820,7281409,6004907,200,6000001,0,0,0,0,0,0
7281910,0,0,0,a_mon_melee_03,킹스피온 주먹치기,2,0,0,0,0,1,2,220,1267,0,1100,0,0,2701,7281910,0,20820,7281409,6004907,200,6000001,0,0,0,0,0,0
7281920,0,0,0,a_mon_melee_fin_01,킹스피온 잡기,2,0,0,0,0,1,7281925,400,500,0,4000,0,0,90002,7281920,7281921,20820,0,0,200,6000001,0,0,0,0,0,0
7281925,0,0,0,a_mon_melee_04,킹스피온 잡기 성공시 찌르기,2,0,0,0,0,1,2,170,633,0,767,0,0,2501,7281900,0,20820,7281409,6004907,200,6000001,0,0,0,0,0,0
7281930,0,0,0,a_mon_touch_up,킹스피온 독 지역 만들기 - 발사,2,0,0,0,0,1,2,500,1333,0,600,0,0,2051,7281930,7281931,20820,0,6054107,200,6000001,201,0,0,0,0,0
7281940,0,0,0,a_mon_breath,킹스피온 연타공격,2,0,0,0,0,6006902,2,400,667,5000,1600,0,0,0,7281940,7281941,20820,7281409,6043515,200,0,0,0,0,0,0,0
7281950,0,0,0,a_mon_melee_06,킹스피온 전갈소환,2,0,0,0,0,6025904,1,500,1333,50000,2467,0,0,0,7281950,7281951,20820,7281409,0,200,0,0,0,0,0,0,0
7281951,0,0,0,a_mon_melee_02,킹스피온 -꼬마 전갈 죽으면서 힐 하기 (소환),2,0,0,0,0,6089401,64,620,0,0,733,0,0,0,7281951,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281952,0,0,0,a_mon_move,킹스피온 -꼬마 전갈 킹스피온에게 가기,2,0,0,0,0,6089400,1,2400,0,0,2000,0,0,0,7281952,0,20820,0,0,200,6000001,0,0,0,0,0,0
7281953,0,0,0,a_mon_melee_04,킹스피온 -폭발 전갈 소환,2,0,0,0,0,6091103,2,2000,1000,7000,850,0,0,0,7281953,7281954,20820,0,0,200,0,0,7281409,0,0,0,0
7281954,1,0,0,a_mon_dieskill_02,킹스피온 트랩 발동스킬,2,0,0,0,0,1,2,50,0,3000,2000,0,0,5842501,4015105,0,20820,6000000,0,200,0,0,0,0,0,0,0
7281955,0,0,0,a_mon_melee_02,킹스피온 -꼬마 전갈 죽으면서 힐 하기 (소환),2,0,0,0,0,6089401,64,620,0,0,733,0,0,0,7281955,0,20820,0,0,200,6000001,0,0,0,0,0,0
7282000,0,0,0,a_mon_antares_laser_01,케이론 보스_원거리 공격(폭발),2,0,0,0,0,1,2,270,1333,0,867,0,0,0,7282000,0,20820,0,0,200,6000001,201,0,0,0,0,0
7282010,0,0,0,a_mon_antares_laser_02,케이론 보스_원거리 공격(일반),2,0,0,0,0,1,2,270,1333,0,867,0,0,3541207,7282000,0,20820,0,0,200,6000001,201,0,0,0,0,0
7282020,0,0,0,a_mon_massive_projectile,케이론 보스_유성낙하,2,0,0,0,0,6013909,2,5000,2933,20000,1167,0,0,0,7282020,7282021,20820,0,0,200,6000001,0,0,0,0,0,0
7282030,0,0,0,a_mon_shot_skill_01,케이론 보스_레이져360,2,0,0,0,0,1,2,500,1333,30000,4033,0,0,0,3542109,3542119,20820,0,6033415,200,0,0,0,0,0,0,0
7282040,0,0,0,a_mon_touch_up,케이론 얼음지역소환,2,0,0,0,0,1,2,200,2833,0,800,0,0,0,7282040,7282041,0,0,0,0,0,0,0,0,0,0,0
7282045,0,0,0,a_mon_touch_up,케이론 얼음지역소환_02,2,0,0,0,0,1,2,800,1200,0,1000,0,0,602507,7282045,7282046,0,0,0,0,0,0,0,0,0,0,0
7282050,0,0,0,a_mon_melee_04,케이론 보스_무적 보호막,2,0,0,0,0,5,1,100,633,50000,1733,0,0,7282050,4028102,0,20820,0,0,200,0,0,0,0,0,0,0
7282060,0,0,0,a_mon_melee_05,케이론 보스_일반 몬스터 소환,2,0,0,0,0,6025904,1,1000,667,50000,1100,0,0,0,3540806,3540812,20820,0,0,200,0,0,0,0,0,0,0
7282100,0,0,0,a_mon_shot_skill_11,히드라(공통) 원거리 공격 1,2,0,0,0,0,1,2,2000,1900,0,1067,0,0,0,7281420,7281421,20820,0,0,200,6000001,201,0,0,0,0,0
7282101,0,0,0,a_mon_shot_skill_12,히드라(공통) 원거리 공격 2,2,0,0,0,0,1,2,2000,1900,0,1067,0,0,0,7281420,7281421,20820,0,0,200,6000001,201,0,0,0,0,0
7282102,0,0,0,a_mon_360s_curve,히드라 중앙_원거리(S발사체),2,0,0,0,0,1,2,2000,1300,0,1000,0,0,0,7282102,0,20820,0,0,200,6000001,201,0,0,0,0,0
7282103,0,0,0,a_mon_shot_skill_13,히드라 중앙_유도탄 발사,2,0,0,0,0,6031105,2,2000,2667,0,2500,0,0,0,7281110,0,20820,0,0,200,0,201,0,0,0,0,0
7282104,0,0,0,a_mon_select_shot_01,히드라 중앙_왼쪽에게 힐 주기,1,0,0,0,0,6089401,64,2000,1767,25000,1267,0,0,0,7282104,7282105,20820,0,0,0,0,0,0,0,0,0,0
7282105,0,0,0,a_mon_antares_laser,히드라 중앙_안타레스 레이저,2,0,0,0,0,1,2,2000,1833,0,4766,0,0,0,3542128,0,20820,0,6033415,200,6000001,0,0,0,0,0,0
7282106,0,0,0,a_mon_melee_fin_01,히드라 중앙/오른쪽_대쉬어택 공격,2,0,0,0,0,1,2,300,2667,0,3600,0,0,0,3530308,3530309,20820,0,3530310,200,0,0,0,0,0,0,0
7282107,0,0,0,a_mon_melee_01,히드라 오른쪽_트렙 설치,2,0,0,0,0,6000932,2,2000,1000,7000,850,0,0,0,7282107,7282108,20820,0,0,200,0,0,0,0,0,0,0
7282108,1,0,0,a_mon_dieskill_02,히드라 오른쪽_트렙 폭발,2,0,0,0,0,1,2,2000,0,3000,2000,0,0,602503,4024302,4024305,20820,0,2903,200,0,0,0,0,0,0,0
7282109,0,0,0,a_mon_earthquake,히드라 왼쪽_대지의 분노,2,0,0,0,0,6009604,2,2000,3800,0,500,0,0,0,4701301,4701311,20820,0,0,0,0,0,0,0,0,0,0
7282110,0,0,0,a_mon_shot_around_01,히드라 왼쪽_유도,2,0,0,0,0,6000944,2,2000,600,0,1200,0,0,0,4032303,0,20820,0,0,200,0,201,0,0,0,0,0
7282111,0,0,0,a_mon_breath,히드라 오른쪽_브레스,2,0,0,0,0,6006902,2,300,2500,5000,3800,0,0,0,6043502,6043505,20820,6000000,6043515,200,6000001,0,0,0,0,0,0
7282112,0,0,0,a_mon_select_shot_02,히드라 중앙_오른쪽에게 힐 주기,1,0,0,0,0,6089401,64,2000,1767,25000,1267,0,0,0,7282112,7282113,20820,0,0,0,0,0,0,0,0,0,0
7282120,0,0,0,a_mon_melee_02,히드라 소생 스킬,1,0,0,0,0,2,1,50,14333,0,14333,0,0,7282300,7282120,0,0,0,0,0,6000001,0,0,0,0,0,0
7282200,0,0,0,a_mon_breath,카이온 브레스,2,0,0,0,0,6006902,2,300,933,0,2067,0,0,0,7281510,7281511,20820,0,6043515,200,0,0,0,0,0,0,0
7282400,0,0,0,a_mon_shot_01,피오스 에너지체 발사,2,0,0,0,0,1,2,300,1900,0,1067,0,0,0,7282400,0,20820,0,0,200,6000001,201,0,0,0,0,0
7282401,0,0,0,a_mon_melee_01,피오스 뱀머리 근접 공격,2,0,0,0,0,1,2,250,1400,0,933,0,0,2501,7282401,0,20820,7281409,6004907,200,6000001,0,0,0,0,0,0
7282402,0,0,2,a_mon_shot_around_01,피오스 8방향 뱀 발사하기,2,0,0,0,0,1,2,500,2567,0,1233,0,0,0,7282402,0,20820,0,0,200,6000001,201,0,0,0,0,0
7282403,0,0,0,a_mon_shot_skill_03,피오스 유도 공격,2,0,0,0,0,6031105,2,500,2667,0,2500,0,0,0,7281110,0,20820,0,0,200,0,201,0,0,0,0,0
7282404,0,0,0,a_mon_melee_02,피오스 순간이동,1,0,0,0,0,6074304,1,400,1167,10000,1567,0,0,0,7282404,0,20820,0,0,0,0,0,0,0,0,0,0
7282405,0,0,0,a_mon_touch_up_02,피오스 알 소환,2,0,0,0,0,3531110,2,1000,1200,5000,600,0,0,0,7282405,7282406,20820,0,0,200,0,0,0,0,0,0,0
7282407,0,0,0,a_mon_massive_projectile,피오스 뱀비 내리기,2,0,0,0,0,6013909,2,1500,2467,0,1200,0,0,0,7282407,7282408,20820,6000000,0,200,6000001,0,0,0,0,0,0
7282500,0,0,0,a_mon_melee_02,서펜즈 근접공격 오른팔,2,0,0,0,0,9,2,600,1800,0,3200,0,0,3542121,7282500,7282510,6000000,0,0,0,0,0,7281409,0,0,0,0
7282510,0,0,0,a_mon_melee_03,서펜즈 근접공격 왼팔,2,0,0,0,0,9,2,600,1933,0,3200,0,0,3542122,7282501,7282511,6000000,0,0,0,0,0,7281409,0,0,0,0
7282520,0,0,0,a_mon_antares_laser,서펜즈 브레스,2,0,0,0,0,1,2,2000,2500,0,6600,0,0,0,7282520,7282521,20820,0,6033415,200,6000001,0,7281409,0,0,0,0
7282530,0,0,0,a_mon_melee_05,서펜즈 뱀 트랩 설치,2,0,0,0,0,6091103,2,2000,1000,7000,850,0,0,0,7282530,7282531,20820,0,0,200,0,0,7281409,0,0,0,0
